date,TLT~open,TLT~high,TLT~low,TLT~close,TLT~volume
20161123,110.60633243534483,111.45438498839522,109.92420320789124,111.2055,13563514.0
20161122,112.14568773841961,112.23786732722319,111.42668694575178,111.6387,9989917.0
20161121,111.7309077672307,111.97979271976888,111.43593300866695,111.6756,6488066.0
20161118,112.11810122465867,112.4315120148945,110.92898381464626,111.3991,13577732.0
20161117,112.41304715346534,112.56053454620461,111.5281227970297,111.7217,11221604.0
20161116,112.73562498983823,113.50993345256484,112.6157915372734,113.3901,9149498.0
20161115,112.66195688622754,113.20581676646707,112.25636646706586,112.3762,11963704.0
20161114,111.79544611326354,113.06752490314071,111.28845818976177,111.8231,21174373.0
20161111,113.34405244182233,113.42701409373974,112.1364995083579,112.496,10040165.0
20161110,114.27502680681171,115.18760466063716,113.12278204188055,113.132,22961169.0
20161109,117.27085881030747,117.40912817692866,114.50547147788394,114.8281,31233486.0
20161108,120.77366998231993,120.94881116150357,119.56611764163272,119.9164,7576518.0
20161107,120.52483348644924,120.75528249885163,120.23907671107028,120.405,5386725.0
20161104,121.00415589798088,121.48348979808713,120.87510446333687,121.4374,7622582.0
20161103,120.52482327487172,120.8013620663246,120.23906652370377,120.3589,6085408.0
20161102,121.03179715762275,121.77845180878553,120.78291227390181,121.2899,8666228.0
20161101,119.98097336081216,121.30835966720099,119.72287046790322,120.7645,12622367.0
20161031,120.4241851885714,120.79220164571427,120.25857778285715,120.7554,7047470.0
20161028,119.96419751628977,120.4610198696819,119.90899503257957,120.0194,7540950.0
20161027,120.58981363010554,120.58981363010554,119.66057191372188,120.2862,10044665.0
20161026,121.86871165077923,122.18152579815403,121.43629209411408,121.6111,5842548.0
20161025,121.93307726931168,122.8807198376916,121.89627561617071,122.4391,5134728.0
20161024,122.7427281775032,122.77952983500337,121.71228176749791,122.1171,6507489.0
20161021,122.84390866401621,123.02791691546021,122.2458818468232,122.6507,9222747.0
20161020,122.95432189918111,123.05552644429419,122.27349132296597,122.4667,6082274.0
20161019,121.78587518237198,122.61391240881404,121.7398731142363,122.3379,6941279.0
20161018,121.31665860304079,122.26430124190875,121.28905736113201,122.2367,7151001.0
20161017,121.53748629464621,122.12631287472628,121.52828587933247,121.8411,10595886.0
20161014,121.69382790485601,122.31945580971198,121.01299753780683,121.0682,11415109.0
20161013,122.95430741795293,123.22111936909937,122.70589629102354,122.7887,7080582.0
20161012,122.06188800391092,122.38390248194945,121.66627021660649,122.3287,7582449.0
20161011,122.23670124218927,122.87152981254235,121.9698892343597,122.2091,9670399.0
20161010,122.22748843235935,122.51270123939007,121.91467438593855,122.4851,6089117.0
20161007,123.22110041069297,123.5523151956392,122.44826591248508,123.2119,9953220.0
20161006,123.25790575356794,123.92033534334603,122.99109383546289,123.1291,7839909.0
20161005,124.22401830881259,124.27922080546885,123.39598085896863,123.8192,8917655.0
20161004,125.69605839804747,125.89846750979956,124.35279792914723,124.3988,12048727.0
20161003,126.67133624735034,126.75413999707624,125.82489791681894,125.8709,7588816.0
20160930,127.24191796960223,127.32457240927931,125.69903509562941,126.2868,11747119.0
20160929,126.33272458378379,127.71948246486487,126.23170248648648,127.4256,8319793.0
20160928,127.19603829479769,127.79298721098266,126.93889106936416,127.1042,7958732.0
20160927,127.27867788752704,127.47153828406634,126.69091286950251,127.3797,9450445.0
20160926,125.88270278887356,126.58067356380276,125.83678365894401,126.4521,8661318.0
20160923,125.8459603347464,126.13065892413391,125.55207791989477,125.6531,5928833.0
20160922,125.5153528660095,126.08475009127419,125.35922782037241,125.7725,12426243.0
20160921,123.61435357326855,124.79906766026346,123.22863270773533,124.7807,10698125.0
20160920,124.11940154325569,124.51430603947175,123.67857791957263,123.7796,6054765.0
20160919,123.54086039758768,123.86229439356713,123.29289702926067,123.348,7105887.0
20160916,123.59597490166976,123.80720297588125,123.26535704638218,123.7521,7507901.0
20160915,122.70509704496149,123.10918538191069,122.17243514625571,122.7602,10234190.0
20160914,123.10922342644322,123.89903269273744,123.10922342644322,123.2929,7037670.0
20160913,124.78065650130549,124.90004625139873,122.47551594181276,123.1092,15645423.0
20160912,124.27553669149641,124.74391182978097,124.12859547164246,124.5235,9096573.0
20160909,124.96431038961036,125.01022951593859,124.3581779220779,124.4592,13347664.0
20160908,127.5266698599318,127.90320690906454,126.05725698526743,126.544,14301465.0
20160907,128.9133575103913,128.9592766375233,128.1511,128.1511,5421827.0
20160906,127.38890382411918,128.64708851332,127.20522722715555,128.243,8542625.0
20160902,127.61846630599439,127.70112075308377,126.89294393709875,127.3154,8396973.0
20160901,127.30625948343709,128.66546640910067,127.26034033054303,128.3624,9149133.0
20160831,128.0284897404733,128.4960146564667,127.73514077357547,128.221,7349658.0
20160830,128.49605791508554,128.57856233980095,128.0377,128.0377,5161769.0
20160829,127.77182601811568,128.6610401897154,127.61598435917553,128.5327,7310409.0
20160826,128.09270066493204,128.9727478461983,126.70845978606532,126.8368,12962524.0
20160825,127.66180439749947,128.1384964719408,127.38678973916795,127.5793,5855464.0
20160824,128.43188632784538,128.5143907516106,127.78101809591983,128.0652,6027834.0
20160823,128.5877117689067,128.88106079411557,128.03768234664,128.3677,6841393.0
20160822,128.0193553760366,128.46854609665425,127.76267496425508,128.2302,5549684.0
20160819,127.09342991853507,127.46928325282965,126.59840357580563,127.15760000000002,5516269.0
20160818,127.60688812392425,128.12024916810097,127.23103450229488,127.8269,3805233.0
20160817,127.0843375664416,127.82687751759805,126.96516448786095,127.6252,5001992.0
20160816,127.40516232386734,127.5610040104054,126.71762547149362,126.8643,6182739.0
20160815,127.73519522917269,128.00104284375902,127.19433284087634,127.2035,5108563.0
20160812,128.71601609794402,129.1285380496859,128.2209897558538,128.4135,7989640.0
20160811,128.3952232380678,128.41355755525163,127.00181513209992,127.341,7624622.0
20160810,128.24855386700912,128.80775056364155,127.85436603167807,128.4869,5843487.0
20160809,127.15768836126631,128.08357160865205,127.07518391347945,127.9919,5503166.0
20160808,126.14006769853899,127.0017803703168,125.88338732822218,126.7451,5185234.0
20160805,127.46935173913045,127.58852481159421,126.34179113043479,126.5068,7778635.0
20160804,127.84516715668701,128.48686812477592,127.6709911796343,127.836,5645951.0
20160803,127.05677595549454,127.22178475543674,126.42424222238277,126.8826,4930593.0
20160802,126.35094208776115,127.66184571676423,126.0484258656835,126.8093,10051207.0
20160801,128.13856716033482,128.798602704443,127.98272543464263,128.1294,9809348.0
20160729,128.51542098756713,129.64090313647924,128.30496497598193,129.5311,8766743.0
20160728,127.92063466058838,128.87226169955127,127.83828232067813,128.4605,7336072.0
20160727,127.69187145396373,128.6984,127.55461756132242,128.6984,8508125.0
20160726,127.66441554851714,127.66441554851714,126.6944880794702,127.1154,5243406.0
20160725,127.13370622927182,127.42651453496757,126.8134471449171,126.9141,4243800.0
20160722,126.20952743515849,127.40821141210374,126.15462587896253,127.0056,5811415.0
20160721,125.39516050808314,126.84090155889146,125.34940920900694,126.786,10398437.0
20160720,126.4840486982933,126.74025598785072,126.19124036737054,126.5298,6942471.0
20160719,127.13369741081705,127.47225699079404,126.63958342922902,127.22520000000002,8073906.0
20160718,127.25267109069868,127.4265260378996,126.0265361999132,126.5115,5955878.0
20160715,127.08791282607123,127.28921846954262,126.43824461305009,126.6304,9958624.0
20160714,127.44484189411848,127.95725653700121,127.27098692599756,127.7285,10817019.0
20160713,129.35719278503353,129.7232030921285,128.9728819625838,129.6134,8181672.0
20160712,128.4879108,128.89052211428574,127.77419074285714,128.1036,15810639.0
20160711,130.89446845581003,131.27877937333145,130.15329740059013,130.2448,8099048.0
20160708,130.7754824791086,131.41600051532032,130.26306805013928,131.3977,10355253.0
20160707,130.0159882216766,131.02251638723254,129.73233028411082,130.4369,9676415.0
20160706,130.6565559694164,130.84871141975307,129.89708442760943,130.4461,14352847.0
20160705,129.79638769057823,130.76631487388462,129.65913384388392,130.2356,8840774.0
20160701,128.84480623177066,128.85395649142777,127.36246416731879,128.6252,15430178.0
20160630,126.78459688984881,127.8167026061915,126.1269720086393,126.8668,14698513.0
20160629,127.57924474311729,127.99026035118145,126.28226215767036,126.401,12999793.0
20160628,127.36003264018355,127.78018191596156,126.84854656532337,127.3783,14006412.0
20160627,126.44664148882661,127.49701448588058,126.41010677588562,127.1134,17573865.0
20160624,124.77519539696569,124.77519539696569,123.57868338488733,124.0171,17155023.0
20160623,121.12167969447178,121.77017070256372,120.63759485744538,120.7746,9029115.0
20160622,121.93462432715312,122.38217463367226,121.70628233403112,122.1721,5773676.0
20160621,122.656125647746,122.92100223154112,121.89803059757378,121.9711,6005848.0
20160620,122.61046940966011,122.89361337209304,122.40039485688729,122.5374,7365885.0
20160617,124.40068696998745,124.46462271218937,123.54212128899047,123.8618,8489852.0
20160616,124.89394304558111,125.64290482192582,124.38245695441887,124.6382,10372653.0
20160615,123.77955711340206,124.42804800441824,123.5877499484536,124.0353,7953205.0
20160614,124.39156472501479,124.41896575990539,123.50559793021881,123.5604,9012488.0
20160613,123.38682340818438,123.66083367557985,123.09454578962922,123.6517,7688936.0
20160610,123.11283367710342,123.60605224068854,122.62874879062176,123.1037,6984577.0
20160609,122.68353984939985,122.88448072765229,122.32732647431598,122.51,6820290.0
20160608,121.35915296015607,121.87063881593757,121.2130141442185,121.7245,5313151.0
20160607,121.14906940253468,121.45961436330715,121.0577326493663,121.07599999999998,4680203.0
20160606,121.27701878402902,121.37748927707197,120.65592846339986,120.7838,7573732.0
20160603,121.35005389176614,121.688,121.11257824814231,121.688,11077213.0
20160602,119.55985079171742,120.28141138855054,119.53244975639464,119.98,5835531.0
20160601,119.31320719214845,119.89776244441039,118.83825604968565,119.1214,9874878.0
20160531,117.60169035033806,118.89601991395206,117.5652303626306,118.6408,8344257.0
20160527,118.5587298729303,118.73191476318829,118.22147508663842,118.3582,5267595.0
20160526,118.32175510612122,118.90511481082744,118.31264011073519,118.5314,5419303.0
20160525,118.33998980443688,118.72281962587925,117.86601002550822,117.9207,6367396.0
20160524,118.46766500847066,118.66819502541198,117.80226995225628,118.3674,5968275.0
20160523,118.82308003679854,119.16033486660533,118.42202023919042,118.896,6979730.0
20160520,118.17595009604302,118.85957495197847,118.08480011525162,118.6317,5348879.0
20160519,118.20324521337946,118.79571983852364,118.1759002306805,118.5405,6209379.0
20160518,119.2332796432157,119.26973963240404,117.50143015676886,118.0301,12680973.0
20160517,119.597875045676,120.16300485688186,119.597875045676,119.7346,4449130.0
20160516,119.98984996187279,120.00807996034771,119.38826001220069,119.5341,5137039.0
20160513,119.84400012095553,120.6096599939522,119.61612515875414,120.5732,8707286.0
20160512,119.09657504007328,119.56143998168078,119.03277004808794,119.4156,6087364.0
20160511,119.25153008889902,120.31798495555049,119.09657510827444,119.9625,9256048.0
20160510,119.26977000076411,119.51587499044854,119.08747000840529,119.288,4331861.0
20160509,118.91429996943296,119.30624500229248,118.7866899587345,119.2789,4950805.0
20160506,119.26969977002683,119.27881476427753,118.75926009198928,118.9051,7232476.0
20160505,118.54967510877033,119.4702899931303,118.22153514998854,119.4156,7870447.0
20160504,118.20331003534658,118.64994499769479,117.75667507299832,118.6226,7211166.0
20160503,118.08477995827862,118.51318479486982,117.90248002781425,117.9754,10736651.0
20160502,117.27355980284777,117.49231974651856,116.48967000469412,116.5079,11035175.0
20160429,116.84432705982377,117.99048394651416,116.61691497913124,117.6903,7416314.0
20160428,116.62599551336692,117.47196833785353,116.47135531964354,117.3901,7974606.0
20160427,116.36221101774042,117.18089449112976,116.08931652661063,116.908,8380065.0
20160426,116.21662044793715,116.21662044793715,115.6344457681729,115.7527,7839962.0
20160425,116.48951903309082,116.90795709927248,116.2803,116.2803,5539464.0
20160422,117.2081274540355,117.26270632595822,116.65324225615456,116.7624,5826383.0
20160421,116.83518800217577,117.40826623669282,116.69874080348123,117.0626,11154216.0
20160420,119.3094012050054,119.75512861115403,117.59016692414646,117.763,10920713.0
20160419,119.2366366080978,119.44585560733385,118.51801482811305,119.0729,5212335.0
20160418,119.46409296321683,119.56415426090929,118.8546286954535,119.4459,4486643.0
20160415,119.42770758265088,120.21910148619956,119.39132165605095,119.9644,5831142.0
20160414,119.08204723156929,119.44590651575406,118.6999949831753,118.9456,6966979.0
20160413,118.88194613745338,119.69153319126268,118.72730591369208,119.5187,5207859.0
20160412,119.23664718551899,119.66418170014512,118.73634083861604,119.1002,4276037.0
20160411,119.45498300970873,120.23728033980582,119.26395691747574,119.928,4805494.0
20160408,120.22824376183623,120.4374629194758,119.74613005075372,120.0827,5585183.0
20160407,120.24643200602183,120.97415078660144,120.08269528039142,120.8468,5963282.0
20160406,119.64599438390613,119.77334509639563,118.92737250628669,119.3731,6393875.0
20160405,120.08266331795141,120.40104019971254,119.87344422422271,120.2464,6482810.0
20160404,118.97288944631386,119.13662612419701,118.49987237687368,118.9456,5145057.0
20160401,119.14569439853074,119.28214159779613,118.16327456382001,118.8728,9341350.0
20160331,117.99190509149373,118.74535393920831,117.81942884924582,118.5638,7832575.0
20160330,118.03734182280824,118.07365262549155,117.08418325237103,117.7287,8478718.0
20160329,118.35503877317463,118.99955539787899,118.02824161135271,118.9814,9396659.0
20160328,117.44723601881118,118.15529633798472,117.35645905481458,117.7468,5058676.0
20160324,118.53658059286708,118.59104678091708,117.1023043075498,117.5925,6343287.0
20160323,116.56670871109736,117.84666400494245,116.45777634566375,117.5471,10628207.0
20160322,116.94803848016247,117.12051482349268,116.12196757263357,116.2309,4997933.0
20160321,116.42149859451864,116.75737348325136,115.96761360974467,116.2581,5514849.0
20160318,117.13864459941111,117.56529651324963,116.83000278940027,117.1568,8198622.0
20160317,116.65752439630405,117.41097350725988,116.63936899604008,116.9117,7805464.0
20160316,115.96763722126931,116.66662024013725,115.62268456260722,116.4306,9728881.0
20160315,116.64841726618705,116.79366043165467,115.84050215827338,116.0856,6413224.0
20160314,116.03116620225421,116.54859512366936,115.88592299624294,115.9767,5176989.0
20160311,116.93894434673366,116.99341055276382,115.47743448492463,115.6136,8927006.0
20160310,117.55622687704027,117.86486870822323,116.1219501321312,116.7937,10092026.0
20160309,117.1749453053642,117.7286849756173,116.92984741853084,117.2748,7194693.0
20160308,118.32777477304201,118.908747353439,117.96466691029389,117.9919,7175371.0
20160307,116.60304530958305,116.8027546904169,116.23993734443061,116.7029,5493336.0
20160304,116.87536547433903,117.22031800933127,115.9766733437014,116.7392,8687010.0
20160303,117.16590271961677,117.95566281387622,116.89357165263077,117.4927,6395336.0
20160302,116.48502729528535,117.07507769851115,116.38517261166253,117.066,7047705.0
20160301,118.75447027952968,118.78170337927274,116.48504530094213,116.5849,13729116.0
20160229,118.20813096655978,118.84234336539929,118.16283008092837,118.6702,8016109.0
20160226,118.06319820565908,118.51620717736371,117.81857336093857,118.1538,9244954.0
20160225,119.12319647630618,120.10169550425273,118.97823365735114,119.3044,6097222.0
20160224,119.9567612224678,120.85371887813427,118.64303536315828,118.8786,9091189.0
20160223,117.67353242564843,119.35872468243706,117.58293069141249,119.1141,8320727.0
20160222,118.77896288376355,118.78802306399879,118.41655567435465,118.634,5054326.0
20160219,118.63397874971378,119.4312744675979,118.44371499885506,118.6974,8188740.0
20160218,117.24773381970971,118.68830175706647,117.20243294117648,118.5977,10196700.0
20160217,117.45608571649522,117.62822900781069,116.61348960637228,117.1571,13157299.0
20160216,118.43467097071708,118.46185151026054,117.61019460456536,117.882,11766006.0
20160212,120.17415993916349,120.6181085095057,118.62487003041826,119.1413,13888427.0
20160211,121.80503281483698,122.53890723152857,120.50942736314687,121.1527,21620249.0
20160210,119.32254062805934,120.35540088862115,118.78799014233002,120.3101,12797068.0
20160209,119.6305672263162,119.64868757881943,118.65206819114186,119.2591,15232056.0
20160208,117.5286482318047,119.25914251273859,117.49240751387939,119.1323,14452163.0
20160205,115.87060529832195,116.87628495960224,115.5987999844624,116.6226,9200847.0
20160204,116.16959379326438,116.50482035467061,115.52632120245782,116.4867,9953521.0
20160203,116.22398593200468,117.72797577178584,115.89781946072684,115.925,13308995.0
20160202,116.06086374205549,116.91252035343356,115.9702619748876,116.8944,10399965.0
20160201,114.87402215994317,115.12770719981052,114.42101316018,114.7653,9948356.0
20160129,115.2164726630008,115.62340628436765,114.77336716417912,115.117,13170724.0
20160128,113.52543512635665,114.31217344529826,113.45309137289075,114.1494,10575351.0
20160127,113.71531098770329,114.20363120983737,113.20890483141609,113.9866,7957753.0
20160126,113.93241324555837,114.35743296319797,113.7153819003807,114.0138,5692621.0
20160125,113.89619921441042,114.18557423424853,113.62491013331218,113.9595,5738192.0
20160122,112.95575224190202,113.5164164512526,112.60307636827828,113.3446,10164328.0
20160121,114.79141220791607,115.10791602288985,113.6429555078684,113.7786,11001621.0
20160120,114.82758899589516,115.67762784970002,114.32118287022416,114.5563,17283292.0
20160119,113.15471163848117,114.00475102903637,112.9919381381621,113.3627,8926594.0
20160115,113.39879618290259,113.90520229025844,113.10942126441351,113.7153,13976332.0
20160114,112.55779276368924,113.00994104345018,111.5359376514295,111.97,12873776.0
20160113,111.70782617009361,113.48929154332346,111.47270891271302,113.0281,15577552.0
20160112,110.6316557485659,112.4221631736285,110.45983937949424,111.9248,12897720.0
20160111,110.36042891566264,111.0386518072289,110.19765542168673,110.3333,10040254.0
20160108,110.71310362354086,111.65357268968872,110.53224418774319,111.5541,9577237.0
20160107,110.93914140542303,111.16521562576338,110.13431718101133,111.0567,10202158.0
20160106,110.59555379721021,110.88492891752998,110.3694794844604,110.8578,8916942.0
20160105,109.31145621693122,109.87212053571429,109.11251081349207,109.3838,6242567.0
20160104,110.26096267599836,110.73119724166324,109.70934135858377,109.8269,10591941.0
20151231,109.03105703267539,109.29330308508874,108.74168207828826,109.0401,7897690.0
20151230,108.44328437187605,109.0039484505165,108.21721014661779,108.5518,5508875.0
20151229,110.04387405958722,110.08908889813581,108.5246554843542,108.6603,7787496.0
20151228,110.31514068254357,110.93006236189541,110.18853916032407,110.496,7586564.0
20151224,109.84495309037183,110.20667187884759,109.78165230238858,110.1705,3364567.0
20151223,109.39981354312546,109.74273137820248,109.07494401515775,109.5442,7287134.0
20151222,110.68122115934919,110.81658343553265,110.08562714414192,110.3744,5445763.0
20151221,111.38515558441559,111.70100103896102,110.92492363636363,111.1776,7494943.0
20151218,111.06923775054776,111.466300348941,110.83460985149719,111.2046,10171700.0
20151217,109.8961401876785,110.79855552835578,109.76980203998367,110.591,9922991.0
20151216,109.25543430434064,110.24809126093415,108.74105751774219,109.3547,10988572.0
20151215,109.21028562252964,109.7336864295125,109.03882673748352,109.5893,8795455.0
20151214,111.06922167648985,111.13239071709235,109.86900990504257,110.239,10661052.0
20151211,111.02413693438913,111.98972115384615,110.87975050904977,111.6829,12299538.0
20151210,109.9051792268549,110.12175893795141,109.63445458798424,109.9503,5606896.0
20151209,109.50810293392503,110.23003521531886,108.75007403846153,109.8059,8993896.0
20151208,110.3473351613168,110.48269744684345,109.59833051473606,109.9232,7257521.0
20151207,109.02082933059549,110.50981508008213,109.01180517453798,109.8691,9016691.0
20151204,107.86566425609554,109.12904524796816,107.81151935644385,108.8132,11843829.0
20151203,109.51711998661425,109.55321659834352,107.37839574165481,107.8657,16612180.0
20151202,110.69029273215592,111.03321064539757,110.26615741840969,110.8798,7345805.0
20151201,109.42690761214686,110.86174831067328,109.42690761214686,110.8437,12766590.0
20151130,109.05471296829971,109.44194275010292,109.01869159324825,109.3699,5179764.0
20151127,109.18984975613789,109.25288719517236,108.9286946515665,108.9377,2570644.0
20151125,109.11774274506566,109.34287632339583,108.91962519613512,109.0457,3280898.0
20151124,108.8746481251552,109.1448085423392,108.58647701349226,108.7936,3371479.0
20151123,108.54144494289025,109.07276040390664,108.35233266015561,108.8026,5436264.0
20151120,108.90165663760897,109.00071545039435,108.31630910751349,108.4694,5971025.0
20151119,108.85663208078132,109.09977644429732,108.67652514484358,108.8026,6643031.0
20151118,107.6859646392268,108.2352909348442,107.4878469588402,108.0822,5233883.0
20151117,107.16358854471069,108.18119236870668,106.85740686315437,107.857,5122919.0
20151116,107.87501757129716,108.06412979844444,107.28066485740571,107.6769,5485337.0
20151113,107.451807486631,107.97411764705882,107.36175401069517,107.776,7906585.0
20151112,106.93846638655462,107.55983515966386,106.89343966386555,107.1636,6805727.0
20151111,106.57825724056404,106.78538017394241,106.50621448112808,106.6503,2857898.0
20151110,106.7133038422649,107.35268313110885,106.60523973710818,106.8754,6712535.0
20151109,106.35317696273134,107.07360491844841,106.26312346826671,106.5603,9159480.0
20151106,107.60486188235294,107.64088326050421,106.92946104201681,107.1636,10604737.0
20151105,109.00974977229444,109.01875512130496,108.33434859650575,108.7576,7268407.0
20151104,109.05470534313321,109.4509404409943,108.69449161780494,109.0457,5980819.0
20151103,109.550074452253,109.6311225961141,108.7756144109136,108.9197,8921581.0
20151102,109.66710911029111,110.02732296842969,109.57705564575646,109.8202,8751010.0
20151030,109.84127186838246,110.3534571184232,109.64358633327902,110.3265,11861389.0
20151029,110.68592749651266,110.72187032083366,109.35604299663575,109.5088,12107974.0
20151028,111.66527071791974,111.72817060486152,110.79365799886942,111.2699,8468672.0
20151027,111.44064332019624,112.23138486286496,111.44064332019624,111.7192,7156769.0
20151026,111.30591444121917,111.60244267053702,111.25200021770684,111.4407,5859785.0
20151023,110.61404293831168,110.9375283603896,110.38940028409091,110.7039,7058213.0
20151022,111.5125288105585,112.12355636568486,110.98237254949301,111.6563,6934112.0
20151021,111.07222923014913,111.62035688835147,110.94642943974203,111.4676,6603844.0
20151020,110.34444288854513,110.49719985345598,110.11980029308799,110.3714,6431302.0
20151019,111.23401405453517,111.3957567036168,110.44327221458046,111.0543,6238361.0
20151016,111.64734245138385,111.84502788671024,111.30588579036554,111.3598,8048318.0
20151015,111.70129961255952,111.83608518847363,111.22505724432965,111.3239,6924268.0
20151014,111.1531437751004,111.91692851405622,110.7937156626506,111.872,9738108.0
20151013,111.00034269162211,111.06324258629071,110.34438664722087,110.9015,6147248.0
20151012,110.55105741417094,110.91048538268,110.44322902361822,110.7128,4241027.0
20151009,109.59864314687601,110.2006853778214,109.53574321229965,109.8772,9038104.0
20151008,110.78469813053462,110.85658373237129,109.3200289931125,109.5896,12882333.0
20151007,110.3534572892105,110.82071400926904,110.08388610456134,110.5152,6712790.0
20151006,110.11981507293353,111.06331410048621,109.99401520259318,110.8836,5687786.0
20151005,111.17108452836331,111.26992723203385,110.32642869699683,110.4073,11362675.0
20151002,112.85142727199744,113.40854077552986,111.58444333654464,111.9259,13000403.0
20151001,111.49461400533075,111.88998497698086,111.11721444148291,111.252,9069447.0
20150930,110.66352712481786,111.01324575036425,110.40347994171928,110.7801,9832571.0
20150929,110.78011275308543,111.45264864886666,110.52006554005001,111.1657,9006123.0
20150928,109.578465944022,110.98630711858922,109.578465944022,110.8518,9833354.0
20150925,109.08523852229717,109.33631839723547,108.74448726345234,108.9866,8383733.0
20150924,110.44832727569332,110.90565168026103,109.83856140293638,109.9372,9605760.0
20150923,109.0583928553831,109.46191428923379,108.4934628479921,109.1929,6769859.0
20150922,108.89701704713417,109.74889588602397,108.62800267695845,109.2019,9968204.0
20150921,108.51134246107736,108.6010138456415,107.40838443093831,107.7043,10085551.0
20150918,108.69072438984439,109.57847141687142,108.61898725634725,109.4888,14963338.0
20150917,106.60140134719335,107.93750572141373,106.46689419542619,107.8299,19843582.0
20150916,106.67307420875422,107.10349683501684,106.30542154882156,106.5296,6949781.0
20150915,108.40381172327045,108.54728603773584,106.81662711949686,106.9332,11894974.0
20150914,109.35428421615397,109.53362703569667,108.75348577068597,109.0225,4221733.0
20150911,108.92383711178844,109.47083258917537,108.79829716615865,108.8521,5890921.0
20150910,108.52031842825167,108.67275979441267,108.00919149465308,108.1706,6789671.0
20150909,107.27388074927953,109.13904560724578,107.21111077809799,108.9059,7441863.0
20150908,108.84312405063291,109.00453253909158,108.28716147927526,108.3858,7049499.0
20150904,109.80265573035538,110.23307855396152,109.23772577437234,110.0089,7951303.0
20150903,108.84312719940745,109.10317421611389,108.24232891943048,108.9597,7042492.0
20150902,108.87905430649694,109.3812143329476,108.37689428004629,108.4845,9515229.0
20150901,109.0762815701057,109.47980283536835,108.48445038105383,109.426,15298248.0
20150831,110.38108937572063,110.47951609290067,108.57361693295998,108.6452,8617562.0
20150828,110.19318278032037,110.47951504576659,109.36997751716247,109.4863,9946158.0
20150827,109.00313806557376,109.94266601639345,108.85102401639344,109.1642,9126952.0
20150826,110.05896718621821,110.51530924528302,108.59151429040197,109.0747,16429934.0
20150825,111.44585337408509,111.66060250945065,110.56001319070216,111.249,15354785.0
20150824,114.8102321117619,115.3560527148963,112.58221030552477,113.0475,16663414.0
20150821,112.88649867869293,113.40547592372813,112.37646931719281,113.0923,10718318.0
20150820,112.17958771623553,112.83278305030947,112.00957797175053,112.7612,9078313.0
20150819,110.11265137908916,111.78590554842849,110.05001619627966,111.598,10731141.0
20150818,110.77474485996439,111.21319094220496,110.3989339323296,110.5421,5024294.0
20150817,111.58900971731448,111.93797703180212,111.30267756183746,111.419,7880324.0
20150814,110.47945396095515,111.28476301226203,110.2378612455631,110.9179,4324742.0
20150813,110.80166616802781,111.32959141263038,110.25584515242176,110.6585,7691434.0
20150812,111.78591804626423,112.48385301845734,110.95376481018782,111.0164,8455249.0
20150811,111.22214541082162,111.96481943086171,111.09687509418836,111.6248,11145702.0
20150810,110.42582084690554,110.56898697068404,109.62945928338762,109.88,7461656.0
20150807,110.32741997748109,111.40116615731058,110.27373266848961,111.258,8316980.0
20150806,109.16410494581602,109.94257028436407,109.16410494581602,109.8173,6118061.0
20150805,108.95837459926017,109.0836449650637,108.43939736950267,108.851,7574389.0
20150804,110.20212508770499,110.34529121318431,109.57577328873298,109.6742,6448757.0
20150803,109.4505103358964,110.73005766895994,109.4505103358964,110.5511,11753736.0
20150731,109.3212429935526,109.73195658206154,108.98195785521914,109.4016,9178422.0
20150730,108.22300073994903,108.87478516813286,108.16942941708461,108.598,6146626.0
20150729,108.05339960245153,108.18732796090774,107.5176861686268,107.8034,6706432.0
20150728,108.17832855138258,108.5443991580685,107.94618621543542,108.1694,9128181.0
20150727,109.09802834316616,109.18731390527695,108.46410085217961,108.9641,8171957.0
20150724,108.48191407858967,108.52655684158498,107.96405802784415,108.3837,7307882.0
20150723,106.78554496655379,108.21411412998596,106.65161660748204,108.1159,9087712.0
20150722,106.25871534280937,107.05335660535118,106.20514402173913,106.7855,6228919.0
20150721,105.07123055695777,106.18729988221438,105.05337344775366,106.1248,5627455.0
20150720,105.61589989849433,105.93732794789375,105.26768617831162,105.5534,5940984.0
20150717,105.68730058962264,106.15158542789757,105.67837203504043,105.9998,7404940.0
20150716,104.36591590889849,105.49984279061891,104.34805879265093,105.4552,7306517.0
20150715,103.66943072725722,104.95514238212976,103.60693085514536,104.723,8720406.0
20150714,103.5890572413199,103.81227103472044,103.26762937882313,103.6337,4227782.0
20150713,103.02664322759098,103.98199904918316,103.02664322759098,103.2945,8006723.0
20150710,103.6069714433434,104.2141132959931,103.35697185695821,103.6159,13636624.0
20150709,105.98192715400272,106.35692639077341,105.22300012720488,105.2855,11108879.0
20150708,107.16052898827833,107.65159956771136,106.69624407681437,107.4016,9951815.0
20150707,106.83914237799765,107.58021281234278,106.20521465705183,106.482,16160105.0
20150706,105.40161443080828,105.93732784595852,104.5176872958104,105.4909,10605806.0
20150702,103.85691379340054,104.16048455242527,103.4640575170156,103.6337,6682132.0
20150701,103.41057118145648,103.89271337138902,103.06235737761632,103.232,12451476.0
20150630,104.58768739896198,105.74581340934229,104.52532676763379,104.7035,13469011.0
20150629,104.19571718128753,105.7190984772862,103.75028405380256,105.3093,17132910.0
20150626,103.04648108131562,103.22465430009547,102.34269686713529,102.6545,11672979.0
20150625,103.86614333276128,104.30266799382186,103.50979667067101,103.8216,8287821.0
