date,SPY~open,SPY~high,SPY~low,SPY~close,SPY~volume
20160504,190.5490089459051,191.34842427198674,190.0191639041998,190.5676,92243810.0
20160503,191.97118254242352,192.23145724275219,190.81853744096793,191.6358,106422142.0
20160502,192.34297004375628,193.51420599124873,191.86889835072364,193.319,62188015.0
20160429,192.15708181231304,192.5381983155205,190.58613817714078,191.7953,142424137.0
20160428,193.77447170006872,194.9828896853421,192.3801432555225,192.8333,97216169.0
20160427,193.78379386673035,195.0293941151182,193.39338184857894,194.6018,77329437.0
20160426,194.31368996243523,194.75987524363487,193.68159414740245,194.2014,75864174.0
20160425,193.5885567038972,193.96037761372898,192.9192790662001,193.9139,66166494.0
20160422,193.85818792171128,194.54605682155332,193.2632742786046,194.2486,99251724.0
20160421,195.3175854524573,195.43842728621334,193.95114317844667,194.2486,85695041.0
20160420,195.15956711089956,196.06123312708235,194.63901765825798,195.299,81100314.0
20160419,194.9643715769414,195.39196579323487,194.2207294616484,195.1131,88316060.0
20160418,192.54748360727814,194.53672573781583,192.4173462716355,194.4988,82530960.0
20160415,193.35619705457697,193.50687750043318,192.78917008374245,193.1424,75761615.0
20160414,193.41197314552187,193.90463593096487,192.9750835056007,193.3562,65212883.0
20160413,192.41740368306276,193.4399116253399,192.2686752550952,193.3477,96336433.0
20160412,189.83326034382284,191.72025240384616,189.3498929195804,191.4135,115350567.0
20160411,190.7906566558883,191.55288972998247,189.5450562665149,189.6474,83757486.0
20160408,190.8742675668169,191.34833923555692,189.50782569809564,190.0927,95040598.0
20160407,190.68836728609955,191.0787792694288,188.78278498651633,189.5822,113859037.0
20160406,189.89825345412265,191.94326866582696,189.61009221974615,191.8782,91839761.0
20160405,190.25152888595477,191.73342162719672,189.5264778646471,189.8046,99662158.0
20160404,192.25934044121215,192.48243303757576,191.38556110545454,191.7202,63496969.0
20160401,189.95405011598686,192.5475015464914,189.61011569688768,192.343,114423478.0
20160331,191.40412541845075,191.8689015959517,190.86498505254963,191.0416,94584110.0
20160330,191.76667469177752,192.29651960003886,191.10669243762743,191.5064,86365310.0
20160329,188.47611191064,190.7906982129555,188.14147292717269,190.6706,92922863.0
20160328,189.26623451584337,189.498622702224,188.42498928114546,188.9223,62408185.0
20160324,187.76960122095312,188.84788209925168,187.52791757581727,188.8107,84360853.0
20160323,189.73094080386124,189.93544233233533,188.7084331614907,188.8936,81052455.0
20160322,189.40565784122018,190.7721003079781,189.22904282851,190.1493,97471939.0
20160321,189.6937685298285,190.50247916157718,189.44278936825134,190.2515,72926659.0
20160318,189.78669401604853,190.3537209218123,189.44275966337216,189.9819,138372404.0
20160317,187.95702340810243,189.79738198211405,187.52236585544642,189.2425,134143421.0
20160316,186.44034228385954,188.4934055768663,186.39410211960262,188.0495,129303179.0
20160315,186.21830966018697,187.30097640193895,185.93162076470298,186.9674,93298821.0
20160314,186.9581669925926,187.7719936,186.59749383703706,187.2726,74176589.0
20160311,186.12589517656343,187.55934016078123,184.5147954946242,187.5131,138243024.0
20160310,184.92361727974344,185.95014866192244,182.53762541846248,184.5352,156838697.0
20160309,184.36870394222092,184.76636918447187,183.50863725549203,184.3872,94801213.0
20160308,184.3317186895161,184.88660044354836,183.30518744455645,183.4809,123974866.0
20160307,184.35029583728004,185.95020559848447,184.2670635375642,185.5063,100218998.0
20160304,184.96988266726538,186.20911891932346,184.06357555755127,185.3583,129293601.0
20160303,183.84156914028281,184.77099605806532,183.21270316606183,184.7525,95172197.0
20160302,182.87054820100502,184.0912881809045,182.4173947236181,184.0358,102414960.0
20160301,180.34581104941697,183.30518028872848,179.83180560466405,183.2127,141799687.0
20160229,180.43834490080596,181.47412444203346,178.79219527278363,179.0049,125918102.0
20160226,181.78854845373294,181.89027679646028,180.244127250509,180.4191,129833663.0
20160225,179.1621063720978,180.8452480310934,178.3297835736934,180.836,110728317.0
20160224,176.29525548654246,178.97718509316772,175.08376314699794,178.672,150812152.0
20160223,179.41176892678868,179.70770586522463,177.7286275894343,177.8581,111455289.0
20160222,179.29162893520893,180.29041657254336,179.21764466577676,180.1332,103640292.0
20160219,176.79461340624997,177.7286645625,176.12875515624998,177.5622,114792988.0
20160218,178.67193128221143,178.73666748919777,177.3032229059295,177.6454,102342997.0
20160217,176.7853388635421,178.78291331397762,176.64661841559519,178.376,136009496.0
20160216,174.57504904099483,175.53684408789124,173.5207737011276,175.5091,120250668.0
20160212,171.05157884584474,172.61449606172644,170.1267757595242,172.596,127632393.0
20160211,168.6286023734004,170.2562558788144,167.47259846330525,169.1095,219058885.0
20160210,172.3925757165218,174.17744600852808,171.19957951098397,171.3383,148214057.0
20160209,169.57185801650218,172.88265236477375,169.42388955400958,171.4862,184513136.0
20160208,171.80068110236223,172.12436220472443,169.05401574803153,171.477,191526694.0
20160205,176.62810073423785,177.2565967667997,173.12309784517157,173.8167,180788308.0
20160204,176.36922512004176,178.25582372129435,175.67562269311065,177.1923,139531794.0
20160203,177.01652832200733,177.35870540512286,173.0306277051751,176.9148,205054934.0
20160202,177.5252459823307,177.53449401556585,175.28722193941942,175.8606,182564890.0
20160201,178.05232064549443,179.94816678543765,177.4142065788794,179.0881,136061564.0
20160129,175.7310886182589,179.30082865649948,175.60161618163875,179.1536,210529336.0
20160128,175.6755825709904,175.8975352969171,173.08613410184546,174.8895,143798780.0
20160127,175.32416443948335,177.1552745016744,172.99366072396748,173.9832,185681707.0
20160126,174.25145001051527,176.2027851104101,173.88152866456366,175.8976,141036757.0
20160125,175.63865163078233,175.85135640055427,173.3173952302281,173.5301,130371686.0
20160122,175.50914565399958,176.41545276086498,174.67682280075582,176.1935,168319598.0
20160121,172.207594488189,174.66757086614172,170.75565354330706,172.6515,195772941.0
20160120,171.1163220630218,173.39596176407215,167.40786153514676,171.6897,286547839.0
20160119,175.67562618313306,175.81434667127513,172.19836594703818,173.9185,195244373.0
20160115,172.72550461104308,174.56586309568178,171.56950053777754,173.6873,324846447.0
20160114,175.2964681133747,178.7274884072318,173.5485898504663,177.4975,240795609.0
20160113,179.82799433352747,180.20716367102685,174.2144385320129,174.6306,221168886.0
20160112,179.2453286467886,179.92043487892232,176.7668564521059,179.0981,172330490.0
20160111,178.49622267971475,178.86614387069906,175.5461011816147,177.6639,187941323.0
20160108,180.51233197688657,181.1227020732273,177.1737925105381,177.491,209817228.0
20160107,180.64174769389334,182.5930817830456,179.03259067250707,179.458,213436073.0
20160106,183.42549439694199,185.0161561412333,182.74113992556082,183.8694,152112604.0
20160105,186.25539213349225,186.71779380214542,185.00690762812874,186.2184,110845849.0
20160104,185.4137941450369,185.91318787459107,183.65666805956843,185.9032,222353534.0
20151231,189.70485185657526,190.4077021827635,188.5396,188.5396,114877859.0
20151230,191.5359676443452,191.628447953188,190.28748347496722,190.4447,63317679.0
20151229,190.9811250819672,192.16487327868853,190.9441329508197,191.8042,92640672.0
20151228,189.45521881974562,189.82514016860776,188.6043997173627,189.7789,65899939.0
20151224,190.25049212368728,190.81462200991834,189.97305119603266,190.2135,48542150.0
20151223,189.2979121007669,190.57414014658767,189.19618377827393,190.5279,110987228.0
20151222,187.47605370024567,188.521081031941,186.39403425061425,188.1974,111026246.0
20151221,186.2645512470868,186.69920860812218,185.04381142460457,186.505,99094290.0
20151218,187.52230830416957,187.67027678732126,184.8033874262574,184.9791,251393535.0
20151217,191.5685922093137,191.6421310163038,188.29611529825246,188.3145,173092476.0
20151216,189.70256955727538,191.5594246743258,188.25937028313226,191.2285,197017008.0
20151215,188.16745237282348,189.46357405257768,186.48525189484465,188.4708,154069569.0
20151214,185.74983487432232,186.6506852636767,183.8010564810251,186.5128,182385177.0
20151211,186.92647572815534,187.65267152764017,185.2350829799881,185.5752,211125329.0
20151210,188.8292442706562,190.6769065283917,188.57185848350898,189.2429,116128884.0
20151209,189.53715010226938,191.82604628421154,187.68948691925587,188.7558,162401537.0
20151208,189.8128518627688,191.46747500845615,189.16019495530324,190.2357,103372367.0
20151207,192.33162717062632,192.79124488120948,190.46557926565873,191.5227,102027111.0
20151204,189.00396651559967,193.0118323490125,189.00396651559967,192.6901,192913879.0
20151203,191.963836569233,192.25799175623752,188.21335793492534,189.0039,166224154.0
20151202,193.6093014050736,193.9586107514506,191.41232946338653,191.6881,108441259.0
20151201,192.5246481868236,193.79319294664896,192.2213005268654,193.6645,97858418.0
20151130,192.8095893430447,192.93828227514493,191.71569942019264,191.8352,112822700.0
20151127,192.51539944168735,192.85551641534644,191.99143545523955,192.6349,37317779.0
20151125,192.57976232562584,192.80037875979363,192.1293371058666,192.4143,51980062.0
20151124,191.08143182708386,192.8831329209458,190.65858361117748,192.4419,98874365.0
20151123,192.4694629071603,193.0210040177931,191.67892064858663,192.1845,64931172.0
20151120,192.53379291481534,193.14968043571736,191.99144420237926,192.4051,94011519.0
20151119,191.74326940781586,192.1661175976984,191.38476768161112,191.7065,88220465.0
20151118,189.3992568389786,192.02827001389358,189.3532950701864,191.872,121342544.0
20151117,189.35330241397773,190.3184995960481,188.3329511072176,188.8753,121123744.0
20151116,185.9796245112343,189.07744644976168,185.85093161171093,189.0131,117645231.0
20151113,187.84571573516345,188.13987100325863,186.08997647872027,186.1819,153577050.0
20151112,189.8220301210701,190.33680172817807,188.27771529974612,188.2961,121315200.0
20151111,192.00982801578897,192.06498212188313,190.88836119187448,190.9619,67845971.0
20151110,190.7505030063291,191.7524694092827,190.4563477320675,191.7157,75874602.0
20151109,192.40515952998845,192.57062190023066,190.23576400903494,191.2745,131008660.0
20151106,192.8004293848791,193.3335859074462,191.62380809369645,193.0762,110471473.0
20151105,193.4346858862717,193.940265305734,192.20291057339995,193.1773,78408744.0
20151104,194.28035813765567,194.41824341667458,192.78200477231678,193.3887,96224477.0
20151103,193.01178787677725,194.56529514691942,192.7635944075829,193.9586,95246052.0
20151102,191.4950830742906,193.6093241028566,191.35719778981888,193.3979,86270811.0
20151030,192.17533591112394,192.52464533256384,190.96194528928004,191.1366,131076942.0
20151029,191.5226130978027,192.3683093015463,191.39392019723303,192.019,90525498.0
20151028,190.28168373695797,192.1017694074854,189.5554879391213,192.065,135906725.0
20151027,189.54628300334028,190.28167110422618,189.16939660163627,189.8864,77905770.0
20151026,190.55746292091405,190.6218093869269,189.87722885163535,190.2725,69032965.0
20151023,190.511506481303,191.15497115940633,189.6382329895914,190.7597,144442340.0
20151022,186.5864050192486,188.9120706252132,185.54766899761222,188.6363,174911723.0
20151021,187.16545373297004,187.33091604656923,185.36375298488977,185.5476,102038033.0
20151020,186.46689879868052,187.37694183447394,186.19112818177342,186.7059,78448484.0
20151019,186.14516521610855,186.9449,185.80504812410874,186.9449,76523897.0
20151016,186.44843659664488,186.8712847001525,185.6119327397058,186.8529,114580052.0
20151015,183.92053657524096,186.01639234988883,183.51607318013345,186.0072,134142195.0
20151014,184.0125194038838,184.64679175071507,182.87266765015806,183.1944,99106161.0
20151013,184.44449398252183,185.8325387665418,183.89295300873908,184.0768,88038718.0
20151012,185.15237646883685,185.46491647479158,184.68356645990474,185.2443,56395585.0
20151009,185.11556175433367,185.59356399940395,184.3801736849948,185.0696,107069240.0
20151008,182.88182861189802,185.2718399433428,182.55090396600568,184.9593,153055231.0
20151007,182.83589002557545,183.6907788024673,181.53057597913846,183.3047,124307295.0
20151006,182.2935022245816,182.90938970625407,181.08930431265483,181.8155,110274530.0
20151005,180.5929373507331,182.68879349020003,180.47343678137753,182.4406,126320842.0
20151002,174.44329893846157,179.27847706153847,173.84579593846155,179.2509,211003342.0
20151001,176.5667382293239,176.94362474886796,174.48926619476396,176.6127,131078964.0
20150930,174.99483287749882,176.33691648311498,174.13994400542825,176.1163,163452044.0
20150929,173.06445473202893,174.41573081667374,171.83267925350913,172.8898,159045572.0
20150928,176.2909405034325,176.4104410888191,172.4853064765047,172.7335,178515871.0
20150925,178.9199463680199,179.25087105304092,176.3185106496604,177.2929,155054777.0
20150924,176.63099673456696,177.82600217695537,175.16941315503033,177.348,159378840.0
20150923,178.43270986053722,178.94748147210743,177.3296278357438,177.9639,92790620.0
20150922,178.2213152965446,178.7544716967509,177.0079248684889,178.2397,153890876.0
20150921,180.5746,181.71445188352678,179.44394047037264,180.5746,105726209.0
20150918,179.90353234029482,182.63366105651104,179.21410589680588,179.5818,223657456.0
20150917,182.89790739108665,185.52222992989485,182.22125279919882,182.6053,276046618.0
20150916,181.80059474367943,183.25448743879286,181.42569159588288,183.0076,99581557.0
20150915,179.77980752330564,181.9560749659864,179.18544876795164,181.4623,113806176.0
20150914,180.09066596081232,180.145529834677,178.70078115624045,179.2037,79451983.0
20150911,178.65511846091286,179.9718518552404,177.87787999898342,179.8987,119691212.0
20150910,177.905326239469,180.33762562164924,177.62186277763595,179.0849,158611063.0
20150909,182.25785594577943,182.39501568083796,177.71329672417335,178.0882,149347735.0
20150908,179.16721449407473,180.6942597538742,178.46312775752048,180.5571,116025739.0
20150904,176.3416434653928,177.26518538864948,175.20779001505792,176.1039,207080961.0
20150903,179.4597828775875,181.09655558395093,178.2710652696141,178.902,152087836.0
20150902,177.96012563328387,178.72821989662762,175.9484501816693,178.6825,160269331.0
20150901,176.588537268603,178.09729393022891,174.4031261041873,175.3541,256000392.0
20150831,181.1514069150552,182.08409297357497,180.14556900880834,180.6302,163298816.0
20150828,181.50804532222443,182.7333389279261,180.9776943585625,182.1847,160414352.0
20150827,180.15468834103234,182.34924347258485,178.49962801265315,182.1115,274143906.0
20150826,175.63756523525785,178.1155837785083,172.24514870556808,178.015,339256986.0
20150825,178.70086633552316,178.71915430219516,170.91933651658388,171.2028,369833071.0
20150824,171.44053947771036,180.57281829723027,166.78625207069373,173.3242,507244333.0
20150821,184.4615322825482,186.48235212265345,180.6119162070536,180.7125,346588469.0
20150820,188.83239578452037,190.46002478309887,186.44581618548114,186.5464,194327884.0
20150819,191.1914623199539,192.0327084117534,189.6004099289418,190.4508,172864412.0
20150818,192.26135138379456,192.64539859953317,191.74928842947645,191.9596,71692678.0
20150817,190.8440631981383,192.56313194813828,190.34114414893617,192.5357,79072643.0
20150814,190.58800970576996,191.57555972487577,190.43256201757734,191.4384,72786528.0
20150813,190.86233194537616,191.61213845232393,190.20396525634882,190.8349,89383253.0
20150812,189.38103901493398,191.23726763354395,187.78084192992537,191.0361,172123672.0
20150811,191.08176339978914,191.5389624317071,189.9753417425477,190.7983,126081377.0
20150810,191.36526238427578,192.6362759293548,191.36526238427578,192.5997,80270676.0
20150807,190.34115559830704,190.50574729703735,189.1615817574067,190.1217,117857956.0
20150806,192.28883283417326,192.40770462203025,189.87482114230863,190.5149,116030803.0
20150805,192.4350392670157,193.2214214659686,191.7766727748691,192.115,85786817.0
20150804,191.7492712593159,192.2521901872731,190.92631301356778,191.4018,81820823.0
20150803,192.4442105659658,192.50821842845565,190.78915012158492,191.7767,113965728.0
20150731,193.32206624851509,193.34949819434547,192.16992452363985,192.4351,103266857.0
20150730,192.1698972772982,192.95627961293997,191.49324270942037,192.7734,91304374.0
20150729,191.54812637472125,192.9745875029653,191.39267868766902,192.7277,105791255.0
20150728,190.00281464335194,191.56643566958098,189.09756036500883,191.3927,123544845.0
20150727,190.19484183031824,190.19484183031824,188.60378882654538,189.0427,132361082.0
20150724,192.29787905164955,192.36188690487643,189.82900471289796,190.1399,117754979.0
20150723,193.42261324831065,193.53234101075475,191.79498477205672,192.1516,90509128.0
20150722,192.8740166406361,193.64211114581857,192.8374407118179,193.2032,88667920.0
20150721,194.24564691159804,194.52911040800907,193.29467260105778,193.633,77965048.0
20150720,194.53817173831246,194.9313628727307,194.04439682532217,194.4193,70446821.0
20150717,194.11760831176164,194.35535186143926,193.66955316044618,194.2822,89029973.0
20150716,193.7335407311443,194.12673194516418,193.4683652612239,194.0993,106683266.0
20150715,192.691139823387,193.19405885201542,192.06020504201683,192.5997,97914141.0
20150714,191.7676017463933,192.9837514236902,191.70359386864084,192.682,81709575.0
20150713,191.10011326277652,191.9322157704043,191.05439334477498,191.8042,106069400.0
20150710,189.5455643772894,190.17649900713323,187.40587302390594,189.7193,129456890.0
20150709,189.31695140624998,189.6004147705078,187.24126806152344,187.2687,144113107.0
20150708,188.75011293208817,189.0610083801887,186.76586845450544,187.0219,164020059.0
20150707,189.243881736455,190.35030373539735,186.63784644968996,190.204,173820249.0
20150706,188.15574151545945,189.87481034983307,187.93628591958193,188.9787,117975369.0
20150702,190.25879852402085,190.44167813042642,189.10665700366584,189.573,104373652.0
20150701,189.9479036855037,190.2222230958231,188.878057985258,189.8016,135979873.0
20150630,189.51812523191995,189.57298911069017,187.7076172325028,188.2654,182925106.0
20150629,190.24054737917947,191.8681761911715,187.75338425074224,187.8814,202621332.0
20150626,192.28881533111004,192.55399083373035,191.2555452691758,191.9322,104174840.0
20150625,193.0294858695134,193.16664561788113,191.81333610065292,191.8682,97107361.0
20150624,193.59642202270678,194.00790128734977,192.45342406536508,192.49,92307318.0
20150623,193.98039582174013,194.2547152275407,193.45918895071915,193.8981,68476797.0
20150622,193.77008796073437,194.39187862570205,193.52320049082073,193.7518,70696027.0
20150619,193.35865887766235,193.44095472226175,192.352820777003,192.7643,130478689.0
20150618,192.28196713365614,194.12916978985473,191.66319974143198,193.5559,165867949.0
20150617,191.6268,192.29106498884087,190.50755899140512,191.6268,126708635.0
20150616,190.11626341022594,191.408395196195,189.9251734982164,191.3174,85308227.0
20150615,189.85232221903397,190.5893830942133,189.07886327594454,190.2709,124384184.0
20150612,191.67226584099458,192.43662542752344,190.79871202781877,191.0262,135382369.0
20150611,192.43660819277105,192.9916787951807,192.18182168674696,192.5913,73876447.0
20150610,190.51667612343573,192.3729784556314,190.45297947478196,191.9635,134551285.0
20150609,189.6795,190.2709688174622,188.9879364595826,189.6795,105034690.0
20150608,190.7623414643508,190.92613282794358,189.62490143940119,189.6522,89063330.0
20150605,191.0443913333651,191.61766100014302,190.16173803689753,190.8806,121704676.0
20150604,192.0635548184457,192.78241684671394,190.86241826488364,191.2082,151882820.0
20150603,192.90979614949038,193.51946390147225,192.3001283975085,192.837,87820909.0
20150602,192.01801640802424,193.08265994511734,191.33555260219532,192.3274,91531012.0
20150601,192.85518216193222,193.21916287753461,191.6540458004443,192.5185,93338750.0
20150529,193.25554009661835,193.3010376811594,191.8360154589372,192.1272,124919611.0
20150528,193.2101062411748,193.44669375882518,192.5731398475007,193.3284,74974560.0
20150527,192.22736953455572,193.80158657263752,191.78149303244004,193.5468,93213981.0
20150526,193.27381850972947,193.7378940626483,191.27192396772662,191.7269,124308584.0
20150522,193.85619760552134,194.31117366073522,193.73790383116577,193.8107,57433495.0
20150521,193.55583811241218,194.50218793911006,193.37384776112413,194.2747,64764585.0
20150520,193.95628706313417,194.52955687711386,193.3648182074408,193.7106,76857530.0
20150519,194.03818994507816,194.3384741444867,193.53771627939727,193.8471,72114610.0
20150518,193.12814156733927,194.18368549976537,193.0553454340685,193.9107,74549685.0
20150515,193.3102,193.46489183769538,192.78242784786295,193.3102,76510099.0
20150514,192.21824662362755,193.2009947127845,191.91796248527402,193.1009,95934006.0
20150513,191.5175783592039,192.20004229121037,190.85331346538428,191.1081,94667943.0
20150512,190.73501779693305,191.66316873511764,189.8341654157539,191.0717,119727592.0
20150511,192.5185539623,192.80973861639998,191.56310431603438,191.645,75708065.0
20150508,191.89063566770625,192.78238843209527,191.79964048766658,192.564,155877260.0
20150507,189.19724548283622,190.52577558289846,188.83326463350411,190.0617,88244940.0
20150506,190.68952693712748,191.02620915208615,188.1416615266295,189.3064,135060151.0
20150505,192.02719803733842,192.41847745332694,189.934308137865,190.089,113326156.0
20150504,192.20910434412264,192.92796621237935,192.0908106189665,192.291,70927235.0
20150501,190.54396326879274,191.79059760345484,190.43476902050116,191.7451,103399711.0
20150430,190.9807318814161,191.40840933512425,188.92424029550034,189.6886,161304890.0
20150429,192.4002582704089,192.4002582704089,190.72594652609584,191.6086,125684903.0
20150428,191.763233768445,192.45479710556188,190.48020178774124,192.4002,86863531.0
20150427,193.2101252455283,193.3466180575983,191.5813110214926,191.7906,79358126.0
20150424,192.60039951807227,192.88248457831324,192.09992602409636,192.5913,61327387.0
20150423,191.2263487876492,192.85516232240954,191.09895555029362,192.1454,102585942.0
20150422,191.09902972985805,191.86338945069554,190.08898295589424,191.6632,78264616.0
20150421,191.6995484398855,191.87243928435117,190.39831734732826,190.7259,72559831.0
20150420,190.23453802239695,191.31738074815343,190.14354283535857,190.9534,92189481.0
20150417,190.12535239240202,190.389238446742,188.36914520317384,189.2245,191113230.0
20150416,191.1172163236203,191.98167071350477,190.89882784617578,191.4266,68934864.0
20150415,191.1354182388443,192.03627072185523,191.04442303854012,191.4812,99529320.0
20150414,190.0434308558881,190.82598939328847,189.36096701513196,190.6258,75099866.0
20150413,190.97156232244487,191.6631256109809,190.20720289827347,190.2618,74436594.0
20150410,190.3619403923062,191.17179759569606,190.14355193296515,191.1263,72722915.0
20150409,189.06985361416946,190.34378659645765,188.532981857348,190.089,85548854.0
20150408,188.86052067506492,189.73407451678045,188.43284327339168,189.2518,89351939.0
20150407,189.1425720185257,189.96152859899652,188.57840192975686,188.6148,81236337.0
20150406,187.8504668815859,189.67947016792567,186.73122606457198,189.1153,114368155.0
20150402,187.1043393237745,188.34187410385584,186.90414987405543,187.8505,86900906.0
20150401,187.8413648663102,187.8413648663102,186.09425727272728,187.1771,137303584.0
20150331,188.59666019473912,189.3610199098968,187.7777033570702,187.8414,126768703.0
20150330,188.34186098439375,189.82508271308527,188.32366194477794,189.4975,96180365.0
20150327,186.65842935258092,187.40458989501312,186.4491404199475,187.2135,118938966.0
20150326,186.50371495104008,187.78674694792224,185.73935546353582,186.7858,153067241.0
20150325,190.24364074164075,190.4984272696345,187.1862024057154,187.2317,159521708.0
20150324,190.95345067522268,191.45392433674937,189.9434038310507,190.0162,77805321.0
20150323,191.4720798,192.09994661428573,191.0899,191.0899,71784536.0
20150320,190.8260336010646,192.0180707190723,190.6258441613992,191.463,177715081.0
20150319,190.21203431026254,190.67406582816227,189.36950624821003,189.7953,117917302.0
20150318,187.88375154423642,191.39881473914284,187.18617456998953,190.665,228808524.0
20150317,188.15559500865552,188.81693442969802,187.51237447586072,188.4002,94510422.0
20150316,187.26768471569662,189.06145384025314,186.49763231374052,188.9618,136099192.0
20150313,187.32208757226837,188.37298287421658,185.33806971772822,186.4705,162410893.0
20150312,185.95406306132304,187.69347551907293,185.89970642201837,187.621,93993523.0
20150311,185.98129596088017,186.17154425427873,185.17500557457214,185.2656,110145718.0
20150310,187.26768311054738,187.358277510001,185.65510280027323,185.7004,157121263.0
20150309,188.20081469571895,189.15205593684007,188.02868532827796,188.7625,89818893.0
20150306,190.66499452530118,190.66499452530118,187.62102236144577,187.9834,188127982.0
20150305,190.80995105958377,190.9730210016155,190.11237408533685,190.665,76872957.0
20150304,190.61061047424252,190.69214543119443,189.39664555962517,190.4566,114497192.0
20150303,191.57998040450926,192.1054279319818,190.32071822660097,191.2629,110325809.0
20150302,190.95490758054623,192.11451609038158,190.9005509316477,192.0511,87491428.0
20150227,191.38976650526917,191.67966864141272,190.79184334947308,190.8462,108075972.0
20150226,191.62533219793738,191.7974616094238,190.83716068218376,191.4985,72697868.0
20150225,191.7521783301044,192.27762604545669,191.35356282190614,191.725,73061687.0
20150224,191.26289863556963,192.10542656154104,190.93675879325812,191.888,72472263.0
20150223,191.0998950333791,191.3445,190.68316064580276,191.3445,74411054.0
20150220,189.77713864798332,191.45313495550084,189.0976806854762,191.3716,140896392.0
20150219,189.71381170587676,190.62881552528813,189.55980116201545,190.2302,91462491.0
20150218,189.9403061247799,190.44763499738258,189.6504039118641,190.3661,80652941.0
20150217,189.70467973918423,190.53814824615677,189.43289653038883,190.3479,76968199.0
20150213,189.40577953093717,190.10335665935744,189.1249367909238,190.049,93670430.0
20150212,188.33677728795712,189.33331610664374,187.5033084577829,189.2699,97545949.0
20150211,187.177097907505,187.93809090030445,186.4704615570483,187.467,91087785.0
20150210,186.51577198394662,187.6391426720178,185.4286390600068,187.3583,96164183.0
20150209,185.51023221424035,186.29840383130525,184.9394872501588,185.3834,87219016.0
20150206,187.13180349306737,187.7478454487959,185.64605524689853,186.2168,125672026.0
20150205,185.59171042111393,186.8962699398409,185.5101754511935,186.7332,97953181.0
20150204,184.74016779378613,186.06284651573066,184.36873061844554,184.867,134306728.0
20150203,183.90666276117946,185.58265944151532,183.49898789298967,185.5736,124212881.0
20150202,181.23408483557847,183.02785383320128,179.25006761093505,182.9282,163106969.0
20150130,181.70525766858862,183.1547686237152,180.40069780897468,180.6906,197729724.0
20150129,181.5331295905738,183.2725427496411,179.99302418931632,182.9917,173585424.0
20150128,184.96665568601978,185.0753690066953,181.10733280203857,181.3157,168514312.0
20150127,183.8794671352471,184.9213028114827,182.7651559337082,183.6711,134044598.0
20150126,185.45580142127042,186.22585384278418,184.67668955950356,186.1262,92009711.0
20150123,186.43427431331412,186.71511704151825,185.5464489144753,185.6914,117516753.0
20150122,184.8035577341097,186.86005107229502,183.29969035904904,186.7151,174356029.0
20150121,182.54770853850698,184.50454749852273,182.04037991924363,183.9791,122942707.0
20150120,183.36312105315253,183.6530232208255,181.34286532218152,183.0551,130991069.0
20150116,180.07450000000003,182.83762937062937,179.87519230769234,182.6655,211879605.0
20150115,182.6655141694302,183.0097729373932,180.1741678223294,180.301,176613906.0
20150114,180.8717078313253,182.1853265458528,179.89328837498752,181.9679,192991092.0
20150113,184.92132612826603,186.1534102137767,181.65086763657956,183.0732,214553306.0
20150112,185.18406186035034,185.35619126572908,182.92826070565013,183.5896,144396067.0
20150109,186.98688,187.00499888372093,184.36870130232558,185.0391,158567288.0
20150108,184.82166556095189,186.76944547838755,184.803546677999,186.5339,147217784.0
20150107,182.47530953487222,183.6530371805645,181.98609958973853,183.2816,125346709.0
20150106,183.0822936743069,183.65303861475329,180.1560934240817,181.0258,209151408.0
20150105,184.9666637269482,185.1478526026175,182.4119005800119,182.7471,169632646.0
20150102,186.96874691135665,187.4217189699654,184.97566985347808,186.1081,121465865.0
20141231,188.42736363724825,188.60855250559501,186.0719083487399,186.2078,130333829.0
20141230,188.6266259152216,188.77157697495184,187.99246502890173,188.074,73540761.0
20141229,188.63572783633575,189.3151860818321,188.56325229014945,189.0887,79643948.0
20141226,188.71722725964307,189.20643710420265,188.66287061024755,188.835,57326703.0
20141224,188.4544860181932,188.74438812148048,188.18270279636135,188.228,42963399.0
20141223,188.59039654873646,188.64475319855597,187.89281954271962,188.2099,122167931.0
20141222,187.30392032583023,187.9562,187.04119656817852,187.9562,148318934.0
20141219,187.014065020337,187.82941481696687,186.27119076118535,187.0956,245084590.0
20141218,184.46927460102523,191.88444569590868,183.73046047006477,186.3073,257633887.0
20141217,178.7929747361118,182.30684593884732,178.65782584369887,181.8113,253910092.0
20141216,178.91916522661816,182.3609580112172,178.27045035622254,178.3155,259543848.0
20141215,181.98255254373214,182.47809865670897,179.0993751591399,179.7571,189965750.0
20141212,182.57713702025987,183.6403082682065,180.9643602966798,181.0004,202330191.0
20141211,183.6943922621088,185.77568540574956,183.5412235026201,183.9737,159012805.0
20141210,185.52343023725143,185.58649973419966,182.83847165288446,183.0457,159856394.0
20141209,184.13591495132465,186.1451290744418,183.7214582263767,186.028,125180054.0
20141208,186.97400334930546,187.51459896423214,185.54142496974978,186.1541,108588152.0
20141205,187.2893709375,187.82996661057692,187.0010532451923,187.4065,91025470.0
20141204,186.9920808436868,187.6498057112588,186.23524674949437,187.1002,91316591.0
20141203,186.77581422867866,187.5416581365145,186.595615662129,187.3074,68951968.0
20141202,185.4333292095224,186.81184820126515,185.4062994253706,186.5866,74507192.0
20141201,185.96493545878695,186.0910744653966,185.04592269634526,185.3883,103968354.0
20141128,186.94698790057916,187.28936514961393,186.42441209942086,186.6857,57890088.0
