date,LQD~open,LQD~high,LQD~low,LQD~close,LQD~volume
20160323,103.1316345090724,103.4386,102.88606211633034,103.4386,5338703.0
20160322,103.31576974861525,103.31576974861525,102.85970692799319,102.9211,3762937.0
20160321,103.06147734115847,103.35090196478694,102.98254335289614,103.1141,2948609.0
20160318,103.36835653725258,103.41440132529098,103.05262084784641,103.2368,3315282.0
20160317,102.90352520435967,103.21926089918256,102.68426430517711,103.0,3341926.0
20160316,102.0440579518278,102.71938175606424,101.96512400068329,102.6843,3975394.0
20160315,102.46508372811535,102.46508372811535,102.07918424304842,102.1932,6599434.0
20160314,102.11418433424846,102.26328174330817,101.92123474605353,102.2282,2997389.0
20160311,102.00016348304939,102.07251957494407,101.71073911547066,101.93,4603629.0
20160310,101.65814087496764,101.81600874967643,101.21084856329279,101.6406,4458960.0
20160309,101.03542084741356,101.33361566588684,101.01787997573868,101.2196,3205817.0
20160308,101.53542019214123,101.61435418037041,101.2547660117708,101.3337,3279829.0
20160307,100.41280051335595,100.8250113286348,100.41280051335595,100.7987,3616935.0
20160304,100.63197738675957,100.70214087108013,100.37763475609756,100.6846,2040594.0
20160303,100.23736664344193,100.77236352551822,100.22859620275214,100.7022,3614649.0
20160302,99.93917544627232,100.24614088204409,99.82515971298564,100.2286,3519622.0
20160301,100.95656693555458,100.95656693555458,99.91288424375274,100.0269,8301842.0
20160229,100.4334839579167,100.62586851578124,100.37157110929485,100.5734,5231908.0
20160226,100.26729177760376,100.5274480596885,100.18832669433567,100.5034,5422653.0
20160225,100.19735471862225,100.6608265112638,100.19735471862225,100.5384,4531958.0
20160224,100.12746085891717,100.40729306393773,99.93061639219803,99.9788,3402259.0
20160223,99.47159648047628,99.95255804587637,99.29670136578532,99.8826,2832095.0
20160222,99.5764630055268,99.72512374769718,99.4977602596719,99.6814,4556826.0
20160219,99.51527900843881,99.66393979430379,99.3141497099156,99.4803,3587683.0
20160218,98.9818908731553,99.58527902319042,98.88919646170062,99.5503,3810670.0
20160217,98.72821050301098,98.9380844668792,98.53057918703507,98.7457,5008407.0
20160216,99.27919575033201,99.27919575033201,98.71078671978752,98.772,4972156.0
20160212,99.4016055511499,99.54152159661646,98.9643679090669,99.2442,4180648.0
20160211,99.6902181722597,100.11871121528083,99.60277061245948,99.8039,5333732.0
20160210,99.46285524395603,99.6290056087912,99.35783072386813,99.4716,3738614.0
20160209,99.39282374790952,99.76010323034944,99.32723812604524,99.3491,3346936.0
20160208,99.38413359649124,99.76015803508771,99.25296228070175,99.6902,3265205.0
20160205,99.06051826117627,99.25290274226259,98.92060227493168,99.1742,4334435.0
20160204,99.2441685003967,99.40682085162653,99.10294078682887,99.1917,3367458.0
20160203,99.27042653025224,99.63770612100899,99.02557346974774,99.148,3732087.0
20160202,99.37541048741862,99.46285805032554,99.13720332606017,99.3929,5881180.0
20160201,99.2441790039665,99.33153906637284,98.9118784662847,99.2092,8696773.0
20160129,99.58663190538763,99.58663190538763,99.30762890932982,99.5256,2022677.0
20160128,98.75835350475519,99.17511427967594,98.75835350475519,99.0112,4187095.0
20160127,98.98498839813101,99.1419275147668,98.70598552411178,98.8978,2535919.0
20160126,98.96756665201337,99.2047191331106,98.90653476349569,99.1681,4002232.0
20160125,98.68856664609416,99.13758698201374,98.68856664609416,98.8891,2485187.0
20160122,98.89779276906818,99.1854272734719,98.82804205566319,98.9937,2932188.0
20160121,99.22914062747863,99.3860797832026,98.83679273816868,98.9327,3928293.0
20160120,99.2552753602812,99.34246376098419,98.96755363796134,99.2204,6175288.0
20160119,99.4296725160609,99.49942325090205,99.05476231628971,99.0722,3374551.0
20160115,99.69127690555459,99.82205958472052,99.37739847555633,99.5169,5977932.0
20160114,100.17951176624968,100.20069855594436,99.62150578252121,99.6651,4735332.0
20160113,100.02259846796657,100.26672614902506,99.86565924442897,100.1621,5649759.0
20160112,99.65636662883087,100.1882160045403,99.65636662883087,99.8569,2616573.0
20160111,99.82201450949506,99.92664060558327,99.59532463463727,99.6302,4161536.0
20160108,99.84817390090718,100.19309127424982,99.77842316817863,99.9528,4363505.0
20160107,99.89173767786993,99.98764490615453,99.60837541248364,99.8743,4819997.0
20160106,99.81333769002272,99.85693191507951,99.65639847981828,99.7959,4522392.0
20160105,99.47325072362074,99.59531448995702,99.31631159547408,99.4035,4474299.0
20160104,99.52557683194384,99.75008700307153,99.29888695041686,99.3512,8333727.0
20151231,99.54300144724147,99.63018985176738,99.3947811595474,99.4035,1228153.0
20151230,99.19430577227202,99.43843344754876,99.15943039008963,99.2379,1890621.0
20151229,99.63896689509752,99.72615535055351,99.22918115445441,99.2379,2965736.0
20151228,99.708705777467,99.883082667599,99.57792310986801,99.7523,2422538.0
20151224,99.6912043823658,99.8743,99.5691406372763,99.8743,920133.0
20151223,99.35942354585153,99.56808876855895,99.2985628558952,99.5507,1923271.0
20151222,99.48988316433567,99.62899337412587,99.36903116958041,99.4638,2204880.0
20151221,99.7767821213444,99.89841659170669,99.51368997887387,99.5942,3025954.0
20151218,99.56807191403863,99.77499822486241,99.48634471564603,99.5246,2566216.0
20151217,99.68979327334674,99.75934833580851,99.41157302349961,99.5246,2327862.0
20151216,99.38551684449887,99.66373716984432,98.85515934930909,99.4116,2540852.0
20151215,99.17686280167891,99.6636614821616,99.06383578174187,99.429,3822614.0
20151214,99.85501928290337,99.98543506777438,99.27249544381286,99.4203,6442848.0
20151211,100.22885506944444,100.34188205729166,99.81587184461806,100.1593,7949573.0
20151210,100.23753709565219,100.3940359826087,99.9854,99.9854,4722806.0
20151209,100.13325612908824,100.34626861282209,99.92459083889999,100.2202,3394604.0
20151208,100.50713165654814,100.51582604509974,100.17674489158716,100.2463,3754089.0
20151207,100.17672909484625,100.7070867128627,100.15064593330446,100.3767,3095706.0
20151204,99.8028582386117,100.22888315835141,99.8028582386117,100.2028,3120511.0
20151203,100.48966628282301,100.58182673122221,99.60283932652885,99.6637,4515427.0
20151202,101.03747755014203,101.14181020056813,100.89828040569854,101.0027,6138352.0
20151201,100.54185490768569,101.26348876771145,100.4729953875483,101.2461,5961724.0
20151130,100.4410804503494,100.52777969976707,100.39773082564058,100.4931,4924958.0
20151127,100.49314964612464,100.57117900914898,100.4498,100.4498,409217.0
20151125,100.35441050768434,100.493129347263,100.29372101536869,100.4151,609611.0
20151124,100.25901052631579,100.41506917293232,100.20569048872181,100.3197,1659536.0
20151123,100.17229100025935,100.35435938445576,100.11160153886054,100.285,1948080.0
20151120,100.2504,100.36310908933669,100.12035105076538,100.2504,2344943.0
20151119,100.1116413229572,100.36740415477735,100.08571824271509,100.2677,2890523.0
20151118,99.87753082993669,100.05959924551209,99.76048684849536,99.9729,1713321.0
20151117,99.66079246183206,100.13980584012837,99.5827631332408,99.9469,3857707.0
20151116,99.8862496439736,99.96419230383815,99.71900671752346,99.8429,2558367.0
20151113,99.78215038214348,99.86884961785653,99.68686792209485,99.8255,2618880.0
20151112,99.48735039198606,99.87732346567944,99.4787671695993,99.5307,3102694.0
20151111,99.5307203065134,99.61741954022987,99.47003084291187,99.5654,910944.0
20151110,99.44405111014368,99.75616844579888,99.33134207226817,99.5741,2228785.0
20151109,99.30536014315643,99.53944821054469,99.20999093051677,99.3227,3253237.0
20151106,99.5567594074074,99.59577407407407,99.3920308148148,99.4874,4306180.0
20151105,100.18961953246755,100.3283382857143,99.90351210389612,100.1376,3743105.0
20151104,100.25031876677924,100.38903753355851,100.0942601541526,100.1116,4176426.0
20151103,100.2243,100.31966914359862,100.07691132352942,100.2243,2672672.0
20151102,100.39776849208408,100.46704121835799,100.18969021541655,100.2157,6241680.0
20151030,100.4484606339117,100.66459037965986,100.35336354578251,100.6473,2664061.0
20151029,100.81151411470891,100.82880448673785,100.28415776782639,100.3879,2942093.0
20151028,101.39938149478365,101.45842811219428,100.99115583239269,101.0968,4693250.0
20151027,101.71927487223168,101.74521043441227,101.46856443781942,101.4945,2809568.0
20151026,101.4686,101.52047114254069,101.26111542983726,101.4686,3771904.0
20151023,101.45125853533631,101.50312965175829,101.287,101.287,3682767.0
20151022,101.41673465430735,101.8230586274343,101.33918729177651,101.6588,2396948.0
20151021,101.19188963695244,101.46853555479802,101.19188963695244,101.4426,2497680.0
20151020,100.83745775950668,101.01900668036998,100.75965107913669,100.9412,4190056.0
20151019,101.09681925115403,101.14004518721147,100.83322749307573,101.1314,2510741.0
20151016,101.0795836567228,101.17468076758698,101.00177692965211,101.1401,3055306.0
20151015,101.01904809747755,101.1055,100.81156353142369,101.1055,4233525.0
20151014,101.010376991453,101.1573451880342,100.77695691452992,101.1487,1976458.0
20151013,100.81151630341513,100.83745186202162,100.49164441393512,100.751,2147227.0
20151012,100.56079924547714,100.88931629940839,100.56079924547714,100.8288,860429.0
20151009,100.36198368629478,100.52191965823003,100.27423503142218,100.4225,3798837.0
20151008,100.77697873568168,100.77697873568168,100.26258993626733,100.3793,2174952.0
20151007,100.49170867290042,100.79861297932574,100.21506253753111,100.777,5884887.0
20151006,100.22366068353995,100.47437112603306,99.98159542871902,100.4225,3241161.0
20151005,100.21505480893642,100.34473267489,100.1121770352799,100.2237,7567210.0
20151002,100.58679710082586,100.70782977460426,100.30150579834823,100.4917,3480090.0
20151001,100.05944519139375,100.21505863648146,99.91247693769981,100.0508,6459621.0
20150930,99.89207363252648,100.1075812128521,99.84897211646135,100.0731,4404201.0
20150929,99.91789400568426,100.12478119886315,99.84031130824218,100.0903,2267076.0
20150928,99.85755639875819,100.12909585201794,99.73273445325974,99.961,3099364.0
20150925,99.77135939875605,99.95238571181756,99.68946654284727,99.7886,2858811.0
20150924,100.39201049005253,100.43942213848936,100.06443910085264,100.0903,2378085.0
20150923,100.09896090963908,100.1808537901628,99.93517514859161,100.0731,2435246.0
20150922,100.03857670454545,100.29459960227273,99.9437534090909,100.1334,4001036.0
20150921,99.94376842469306,100.08169323880338,99.65929849559052,99.7024,3209912.0
20150918,100.06445488172042,100.32306391397849,99.99549247311828,100.211,4692352.0
20150917,99.07313070750646,99.94378120793787,99.03787367238998,99.9093,4106652.0
20150916,98.96971573727708,99.17660304480209,98.92661421487604,99.0904,2918310.0
20150915,99.42661840683286,99.54730270176051,98.82319693219453,98.9094,3090361.0
20150914,99.8058451172044,99.84032632125248,99.54723608684371,99.6593,1732450.0
20150911,99.63341880297526,99.90064807991696,99.62479850371906,99.6679,2333346.0
20150910,99.62486091396917,99.69382335122036,99.44383451618486,99.599,2566526.0
20150909,99.33170386110393,99.8566800621923,99.3058429644986,99.7972,2079064.0
20150908,99.78858718836565,99.83686086565096,99.56445940096953,99.5817,1892261.0
20150904,99.96961730139583,100.16788419782871,99.80152145442013,100.0472,1648583.0
20150903,99.62483304835924,99.94378423143351,99.49552851468049,99.8231,11303035.0
20150902,99.10763149674621,99.53002637744035,99.10763149674621,99.349,1824503.0
20150901,99.18516920810951,99.55584209842314,98.99552261306533,99.4955,3856794.0
20150831,99.52576183730228,99.55154794020511,98.8983,98.8983,1250219.0
20150828,99.45693302990897,99.49990983961855,99.07873710446466,99.1475,1901248.0
20150827,98.68335304846275,99.1818840541949,98.588804064617,98.967,2957778.0
20150826,98.74356950360774,99.044407328523,98.57166217508477,98.8725,3299392.0
20150825,99.14758423110338,99.32636791138141,98.7350065073849,98.9327,2625292.0
20150824,100.13602472123779,100.21338302359754,99.38822779842683,99.4398,3966025.0
20150821,99.7148,99.95547014912508,99.5471904318593,99.7148,2971125.0
20150820,99.66321391619245,99.79824704173133,99.54287885842386,99.689,1760126.0
20150819,98.93267526529203,99.69680340005176,98.8468075480114,99.6289,2600062.0
20150818,99.29362115301257,99.39676549631555,99.08733246640658,99.1475,2200891.0
20150817,99.53429536229379,99.79215623110802,99.35387870774677,99.5257,3313850.0
20150814,99.08736489343268,99.3022490123029,98.98851819875239,99.2077,1693565.0
20150813,99.1991536900529,99.41403791518515,99.0358416789524,99.1132,1647456.0
20150812,99.61171661913404,99.9297452251318,99.405427793622,99.457,5062244.0
20150811,99.6117,99.88675172146,99.55161838959359,99.6117,5011636.0
20150810,99.34522119400398,99.43117483753575,99.14752781388094,99.1991,1317636.0
20150807,99.39680659359627,99.65466755847069,99.31944830413394,99.5945,2907165.0
20150806,99.17334169914263,99.35384440114315,99.13036486533298,99.2507,1750789.0
20150805,99.28507953145336,99.28507953145336,98.92407413449024,99.0616,2991550.0
20150804,99.6976656525497,99.74923785652551,99.39682779602421,99.4484,3823184.0
20150803,99.58589930346547,100.03285828532117,99.5601132083584,99.9555,2942825.0
20150731,99.51879411259132,99.77592647185217,99.51030874473572,99.7245,3626937.0
20150730,99.2273421511879,99.3541940699784,99.08163386609071,99.2102,2157643.0
20150729,99.19308431152217,99.26473852260351,99.01309167603077,99.1588,1569246.0
20150728,99.10736276880559,99.27021323084894,98.99593876846014,99.2445,2755148.0
20150727,99.36455541076978,99.57883246461859,99.26170242492235,99.3217,4836741.0
20150724,99.5188059117977,99.5188059117977,99.14167840683525,99.3131,2704736.0
20150723,99.02162807971014,99.44161074879227,98.90746136231884,99.3559,2007615.0
20150722,98.91879170271672,99.21020829728326,98.85887987930438,99.0645,1292935.0
20150721,98.57601455427533,98.97885541020533,98.56744347223426,98.936,2490852.0
20150720,98.78162644326764,98.95304792082646,98.69600141522702,98.7302,2805752.0
20150717,98.90170243374328,99.09540886194353,98.89998821756453,98.9617,2268167.0
20150716,98.5931122638239,98.96166862541169,98.49883040388283,98.8931,2036608.0
20150715,98.44738340277777,98.88502256319444,98.37024371527777,98.7388,1923775.0
20150714,98.45598676240209,98.56741079199304,98.27170855961707,98.4817,4364206.0
20150713,98.2074362369338,98.63581882229967,98.2074362369338,98.396,3146075.0
20150710,98.696010821382,98.87600354628422,98.40459402868318,98.6103,2739964.0
20150709,99.56162984713704,99.59591415493566,99.1877594705933,99.2445,1427753.0
20150708,99.86164460363761,100.02878064945092,99.62165438400824,99.9045,3490580.0
20150707,99.98167706185566,100.16166979381443,99.64740484536082,99.7674,3627484.0
20150706,99.3216157004831,99.4844661231884,99.07305452898551,99.3559,4845110.0
20150702,98.82456270569894,99.13312161787631,98.8074205439113,98.9617,1971044.0
20150701,98.59307107459574,98.81591901408453,98.5845,98.5845,4088735.0
20150630,98.85766736951263,99.29354020048395,98.79792715209126,98.9004,2668593.0
20150629,98.47305026737968,99.21659786096257,98.41322459893048,99.0884,5945722.0
20150626,98.30217222898904,98.39618404384896,98.05432289890378,98.2338,2284970.0
20150625,98.69534653156664,98.83209103663289,98.50732283710055,98.6868,2567528.0
20150624,98.66107646550233,98.90037914577209,98.54159605585338,98.8491,2540049.0
20150623,98.36203670019074,98.83209595977111,98.36203670019074,98.5757,1238717.0
20150622,99.21668002595156,99.35342452422145,98.7466208131488,98.7979,2547713.0
20150619,99.33625079814625,99.66871058959836,99.19104535195676,99.5841,5114545.0
20150618,99.01156734253665,99.13805600862813,98.73807833477134,99.0543,1853096.0
20150617,99.1738743260701,99.31061872362415,98.68672240978383,99.2337,3824217.0
20150616,99.10555552876333,99.2423,98.84915964519462,99.2423,2274076.0
20150615,99.31062142795477,99.35335405335405,98.86620212380214,98.9944,1827555.0
20150612,98.93458126888218,99.42173323262841,98.9090271570997,99.0115,2437911.0
20150611,98.74662688496339,99.19959306333476,98.53304905859542,99.1825,2562634.0
20150610,98.43889790489438,98.52436317482396,98.22626031330958,98.3107,1959587.0
20150609,98.85773555574822,98.85773555574822,98.49023468007628,98.5757,6152289.0
20150608,99.20812366649405,99.31068203003626,99.0201,99.0201,2131101.0
20150605,99.06276042780748,99.3191561497326,98.71235294117646,99.0884,5548420.0
20150604,99.24229231957436,99.71235140307216,99.24229231957436,99.5927,2849105.0
20150603,99.51577293194168,99.51577293194168,98.89187638229966,99.0799,3307878.0
20150602,99.88328405039424,99.98584239801164,99.64398123928694,99.7209,7084903.0
20150601,100.72939872100955,100.84050360675306,100.18242082196453,100.2337,5315779.0
20150529,100.99332079140949,101.05297929314281,100.67798299653336,100.7973,2845829.0
20150528,100.93367552867535,100.98481139401116,100.72913206733209,100.7547,2900972.0
20150527,100.87405088207986,101.0359811766692,100.6439394108213,100.9678,2282652.0
20150526,100.44789040980143,100.91663586818757,100.40527718631178,100.8655,2232330.0
20150522,100.41377735720954,100.43934528558093,100.14957543070526,100.4223,2858489.0
20150521,100.1836848019676,100.52032925536425,100.07289042490035,100.4905,1606875.0
20150520,100.03876792501066,100.29444717511718,99.80865659991478,100.0132,2626782.0
20150519,99.9706037880727,100.39673594403207,99.88537735688081,99.8939,3562468.0
20150518,100.8314645196877,100.97634955872368,100.35419615580447,100.4309,2820490.0
20150515,100.74617721263157,101.26605850947368,100.65242812631578,101.2064,1856521.0
20150514,100.35419231747646,100.68657562961079,100.23487523106927,100.5076,3094296.0
20150513,100.74624016846762,100.80589871522166,100.13260940185485,100.1667,3263621.0
20150512,100.09846973818429,100.55016994219653,99.88540360421625,100.2604,3737167.0
20150511,101.0871117307529,101.12120231729055,100.30302824038705,100.4053,3882798.0
20150508,101.49618116124695,101.61549819342912,101.27459238719435,101.428,5393685.0
20150507,100.57577524719007,100.9200902476126,100.4479355193104,100.8485,3641209.0
20150506,100.82289640251146,100.82289640251146,100.29449238079077,100.4479,2105914.0
20150505,101.11271153163807,101.15532477823771,100.60987522176227,100.8826,3307395.0
20150504,101.4279963734503,101.55157472379186,101.04447735514887,101.053,2689620.0
20150501,101.60701150063052,101.82007770491803,101.24906027742749,101.3769,3462178.0
20150430,101.6997263798566,101.99719340503586,101.28344252576288,101.9377,5716033.0
20150429,101.99718397029372,102.11617076935914,101.64872263017355,101.8527,3087063.0
20150428,103.0255641509434,103.16154905660377,102.63460754716982,102.7026,1972738.0
20150427,103.39109155972359,103.4845812438302,103.11053751678183,103.3146,1564730.0
20150424,103.35700378133991,103.54398298397041,103.2720132346897,103.391,1690178.0
20150423,102.95762628891451,103.34008403887333,102.86838614725744,103.1956,1962934.0
20150422,103.62902281397078,103.63752187267774,102.91187224027745,102.9321,2105983.0
20150421,103.73098584905658,103.77348113207545,103.5015113207547,103.6035,2441611.0
20150420,103.84997547773312,103.98341067005659,103.5545482621176,103.629,1527236.0
20150417,103.53553763704794,103.98598776795941,103.39113862338405,103.8755,1625816.0
20150416,103.8074764131594,103.8074764131594,103.32303019115595,103.595,1820487.0
20150415,103.81598208428994,103.93496888324042,103.6545,103.6545,1560910.0
20150414,103.73098395963243,103.95195942730555,103.56100283065311,103.5865,2244959.0
20150413,103.39109531250001,103.56090658125001,103.29760562500002,103.3486,1710058.0
20150410,103.52708406774087,103.60357563301545,103.3146074975337,103.3826,1325032.0
20150409,103.74804368979996,103.74804368979996,103.14036079278836,103.2381,1780634.0
20150408,103.79899623228765,103.79899623228765,103.43353673519535,103.765,3933548.0
20150407,103.34854990583806,103.80749905838043,103.24214169491528,103.799,2613549.0
20150406,103.69696975922426,103.82445558386063,103.17852740570302,103.425,3496036.0
20150402,103.63756154036041,103.7905446556406,103.26360281411998,103.2891,3013665.0
20150401,103.43350283414114,103.83295843259673,103.35301678057996,103.459,7393542.0
20150331,102.95977244269164,103.20558074110592,102.83271498085614,103.1632,1688404.0
20150330,102.9173669767059,103.06146146184871,102.7987009301177,102.9767,981082.0
20150327,102.7139385389182,103.01907979881265,102.5867963472955,102.7987,1009707.0
20150326,102.79027908112585,102.8835167384106,102.324090794702,102.3919,2681774.0
20150325,103.40902673796792,103.66331122994653,102.93436235294118,103.0276,3205892.0
20150324,103.31574312423125,103.4089807298073,103.15469635096352,103.3666,2782071.0
20150323,103.04447712901371,103.26485686129588,103.03049149215735,103.214,2946620.0
20150320,102.95974770763026,103.16317521606716,102.86651009959667,102.9767,3669307.0
20150319,102.96821279405695,103.07840268262484,102.60373854725546,102.6885,2503043.0
20150318,102.17143434343436,103.31571372259177,102.01886375954669,103.214,3382542.0
20150317,101.79855316318896,102.02740919444675,101.61411215429379,101.9596,2528762.0
20150316,102.0698129902573,102.0698129902573,101.64125878457823,101.7901,1588306.0
20150313,101.71372843210803,101.96801275318829,101.62896699174794,101.6883,1845271.0
20150312,102.24773663868339,102.32393718186351,101.7815486659463,101.9765,2970708.0
20150311,101.7730588225525,102.08667614381797,101.6077740181018,102.0782,1712158.0
20150310,101.73072295109331,101.87481745952262,101.53577155733602,101.5612,3356886.0
20150309,101.36629539413191,101.44258075733512,101.1882962133244,101.4002,6241020.0
20150306,101.45948812421318,101.55272574905581,100.95948017062526,100.9933,3372754.0
20150305,102.13753300672589,102.20110408536078,101.82391568546042,102.0782,1307564.0
20150304,102.27316966824644,102.27859440126382,101.88326698262244,101.9426,2703203.0
20150303,102.13754216867471,102.3662285493976,102.0019238554217,102.0104,4737641.0
20150302,102.86655811327022,102.86655811327022,102.05284769971766,102.0698,4540652.0
20150227,102.73971781609197,103.01021896551724,102.54529511494253,102.9595,2892759.0
20150226,103.12860505308204,103.25531798666776,102.65531238120319,102.7144,1192207.0
20150225,103.06097090938856,103.29765949087337,102.90881396414831,103.2723,2024493.0
20150224,102.33398376208423,103.21311264951663,102.11420154022612,103.1793,1891701.0
20150223,102.41006205162036,102.51995316236497,102.3356742228086,102.5115,2191411.0
20150220,102.30025070329307,102.55130982128082,101.83532641072316,102.165,1621148.0
20150219,101.97898733841565,102.34670003314551,101.89445568445475,102.0128,2765526.0
20150218,101.72538606462304,102.28329494614748,101.61557945294118,102.0297,3221894.0
20150217,101.995873384884,102.09731134946371,101.48868356198554,101.6662,2970343.0
20150213,102.52844561781015,102.58761777704213,102.13123136605148,102.1396,2068673.0
20150212,102.28325199901079,102.655191097189,102.19872038578848,102.5453,4045565.0
20150211,102.30865949586777,102.32556582644628,101.97898604958678,102.2833,2239640.0
20150210,102.47774818888522,102.53683582889512,102.19034049784982,102.2157,2580281.0
20150209,102.75664804948455,102.80728249517527,102.37625571958765,102.4946,2426877.0
20150206,103.09480003301147,103.20359226623752,102.40164050507552,102.427,2578364.0
20150205,103.62734430379747,103.71179141772151,103.43292151898734,103.509,1789268.0
20150204,103.3484163301856,103.86405950016281,103.29262542982741,103.8387,3209548.0
20150203,104.02467351430667,104.13456468574223,103.56820249449743,103.695,2828466.0
20150202,104.17681387563677,104.58256582841433,104.01620372766233,104.5403,5684673.0
20150130,104.15656921462588,104.4516303172169,104.05447807312939,104.4432,3498998.0
20150129,103.5748393717448,103.71815471191407,103.4316083347168,103.5917,1674479.0
20150128,103.17863536575466,103.9795153690022,103.16177473410734,103.8362,1367864.0
20150127,103.42313078306358,103.54958554029751,103.01847555991499,103.1365,1267989.0
20150126,103.14490314928425,103.24606692842535,102.84984212678937,103.0606,2347946.0
20150123,102.92572400228983,103.19540980053974,102.88357242394504,103.0859,1436305.0
20150122,102.7486396643909,102.81608215842725,102.2175300238546,102.4873,1938417.0
20150121,102.91726409602894,102.9425550357642,102.27656028940228,102.5379,1878023.0
20150120,102.60539095167651,102.90045205456936,102.53794841387244,102.5801,1648855.0
20150116,102.60533970345963,102.77394596375618,102.20068467874793,102.344,1322527.0
20150115,102.45363260976409,103.07747600753603,102.38619008027523,102.9173,2171301.0
20150114,102.60538824207492,102.70166246224784,102.30189682997117,102.3862,2456956.0
20150113,102.11636657043881,102.24282124711318,101.93174274249424,102.2091,1468308.0
20150112,101.9562240237761,102.1669818872286,101.89721182200941,102.1164,1947954.0
20150109,101.51784491315136,102.02366377171215,101.49263827336642,101.9225,1530434.0
20150108,101.71171218278322,101.72857280643557,101.47566345165036,101.6527,2156897.0
20150107,101.703299661073,102.04894250640655,101.58949043151195,101.9815,1636559.0
20150106,101.71171500703583,102.15009123416935,101.55996938995115,101.8466,5313367.0
20150105,101.32400585106383,101.73709148936172,101.23970265957448,101.4336,3218848.0
20150102,100.82660268714011,101.36614303596761,100.78445109738796,101.0205,2523597.0
20141231,100.80971536722217,100.98675199732016,100.58209684281049,100.6664,1231359.0
20141230,100.78446702421856,100.9277824520238,100.57370904215202,100.599,1051980.0
20141229,100.5483212446532,100.67477591210266,100.41343626604042,100.5146,826168.0
20141226,100.40510319327731,100.4303941512605,100.20277552941177,100.3208,499079.0
20141224,99.90768731813978,100.31234253637204,99.83181446472122,100.2449,466171.0
20141223,100.55416541859486,100.56257295750946,99.8563396886832,99.9236,1285650.0
20141222,100.52044936539745,100.73063765865062,100.32732836155643,100.6886,2011350.0
20141219,100.20945675992628,100.44486785056124,100.07493613670633,100.3692,1088415.0
20141218,100.25985683188212,100.47845274614869,99.94877803081044,100.4196,2056644.0
20141217,100.48685068722764,100.79792945859874,100.15895684713378,100.3187,1875223.0
20141216,100.33553768128091,100.55413362394164,100.16738695615726,100.2935,2040960.0
20141215,100.04965138691026,100.46162053967987,99.93194591469036,100.3271,4318614.0
20141212,100.17577534649308,100.57933700965981,100.04966232675348,100.0917,3457715.0
20141211,100.09174322732628,100.1716148409894,99.78066431095408,99.932,1915558.0
20141210,100.0329,100.27671863338375,99.990862304589,100.0329,2973995.0
20141209,100.15898290203327,100.27668841371198,99.96443250630146,100.0665,1369945.0
20141208,99.65450615539858,100.10010548267742,99.56034176925664,99.9824,1841996.0
20141205,99.83949391686382,99.88993913484286,99.46115478202096,99.5116,1118645.0
20141204,99.72181906604963,100.04971308371897,99.69659644930584,99.9236,2413017.0
20141203,99.73016986347548,99.90672808022923,99.67131712455756,99.7638,5153700.0
20141202,99.9992013328834,100.01601639952757,99.6629,99.6629,1496175.0
20141201,100.72224652254063,100.78950678733031,100.00760620915032,100.3355,6029822.0
20141128,100.53248808393705,100.70016799067366,100.53248808393705,100.6834,1037754.0
20141126,100.3815640227102,100.4821719545796,100.32287606245303,100.4151,978158.0
20141125,99.76947637399464,100.14675590650134,99.72755642593833,100.0713,2052816.0
20141124,99.45086827092975,99.67723595288179,99.43410029448884,99.6437,1592598.0
20141121,99.25803232765885,99.55985589078037,99.18257643687846,99.4844,1820201.0
20141120,99.10720396953025,99.18265992382564,98.81795614473127,99.0569,2040077.0
20141119,98.81374389124893,98.99819174171621,98.6796,98.6796,1890210.0
20141118,99.10719207301615,99.23295198174597,99.06527210343954,99.2078,2002868.0
20141117,99.46764354224817,99.50117949758945,99.07359606698807,99.1239,1770060.0
20141114,99.14071618428824,99.52637985823979,99.08705862965151,99.3587,1784817.0
20141113,99.3754278218993,99.40057979046976,99.19232149070632,99.2329,2128519.0
20141112,99.62695566714491,99.75271552029709,99.22452413705798,99.3419,1931443.0
20141111,99.3503,99.42575592405065,99.2664600843882,99.3503,805630.0
20141110,99.75274766686356,99.76951565268753,99.350316007088,99.3587,1710519.0
20141107,99.35027663504323,99.87008398958946,99.35027663504323,99.8617,1730012.0
20141106,99.42573175904022,99.52633963332207,99.20774803142953,99.2329,1458659.0
20141105,99.61015588780324,99.64369183793801,99.44096701937332,99.5347,1725294.0
20141104,99.60182411299814,99.87849584664536,99.57667213721204,99.7192,2155422.0
20141103,99.58508399427465,99.74437988549298,99.45932408015493,99.5767,6621711.0
20141031,99.74801877828054,99.85670407239819,99.51392737556561,99.7731,1893722.0
20141030,99.34675394548063,99.47216009789857,98.94545425774326,99.0625,1931443.0
20141029,99.86504364946381,100.07405378686327,99.73963756702413,99.7898,2542046.0
20141028,100.08246861087865,100.11591025104602,99.85673753974893,99.9069,2212974.0
20141027,100.11589386989156,100.24966040867388,100.0406501918265,100.2413,1946540.0
20141024,100.05737713569938,100.28310818371608,99.99049386221294,100.1159,1727836.0
20141023,100.0741,100.19950614035086,99.86508976608187,100.0741,1408352.0
20141022,100.2664,100.34164369215375,100.14099384641041,100.2664,956975.0
20141021,100.32491467576793,100.52556450511945,100.28311262798636,100.4336,1150021.0
20141020,100.55898326123128,100.56734366888519,100.29981062396006,100.4921,1735316.0
20141017,100.37508328054675,100.49212902150357,100.11591056842806,100.3082,1537757.0
20141016,100.9435891027243,100.98530754811297,100.19123581604599,100.35,2229903.0
