date,HYG~open,HYG~high,HYG~low,HYG~close,HYG~volume
20170911,77.64921267173838,77.86995753377995,77.56974452140342,77.764,8047595.0
20170908,77.75510424877548,77.75510424877548,77.5167,77.5167,7688673.0
20170907,77.87878732826161,77.87878732826161,77.75517020551834,77.764,8784020.0
20170906,77.90520637065637,77.94935530320235,77.7374404269816,77.7551,9023303.0
20170905,77.93171704493872,77.93171704493872,77.66682337721288,77.8081,9560450.0
20170901,77.83459358016306,78.01118936820653,77.83459358016306,77.9847,10535657.0
20170831,77.74702738148984,77.91409292325056,77.74412571681717,77.9053,12705169.0
20170830,77.50964854006338,77.7294717066546,77.50085561339974,77.6943,13431110.0
20170829,77.3864778937812,77.50957875624148,77.36449559691329,77.4832,8991645.0
20170828,77.6151717103026,77.6151717103026,77.5008636518191,77.58,5161690.0
20170825,77.41292731806847,77.59757878032192,77.38654853774655,77.5712,6622822.0
20170824,77.35136367249602,77.43929292527821,77.27222734499205,77.4305,8480125.0
20170823,77.17551318093938,77.3469752416695,77.12275562379163,77.3162,6449680.0
20170822,77.06119808917198,77.37774340309372,77.01723346223841,77.3074,12982173.0
20170821,77.00838583828231,77.0347645957058,76.89407788944723,76.9908,7763442.0
20170818,76.92928584657595,77.10514431233565,76.75342738081628,76.9117,14324354.0
20170817,77.13153111976185,77.20187451339591,76.75343537897871,76.7974,14112325.0
20170816,77.28095750882387,77.35130085392235,77.20182124558808,77.2282,11716096.0
20170815,77.20181416533819,77.28095042131633,77.14026374402187,77.2194,6830522.0
20170814,77.01724147397198,77.32499389452101,77.01724147397198,77.1931,12566036.0
20170811,76.82377169357609,76.9029080041223,76.72265307454482,76.7886,17434265.0
20170810,76.99083106217022,77.06108651445285,76.59514954117917,76.6567,24749701.0
20170809,77.28978675632553,77.36013013448827,77.09634246637795,77.1491,15001681.0
20170808,77.7470595140781,77.8174029291553,77.36896365803814,77.4481,18534740.0
20170807,77.81737169342075,77.81737169342075,77.72944245986888,77.7822,5204732.0
20170804,77.79981414689266,77.83498585310734,77.73826366101694,77.8174,6451631.0
20170803,77.87893632459313,77.95807264918626,77.74704245027125,77.7998,9548318.0
20170802,77.93171414551605,78.01085049069373,77.89654243654822,77.9493,7422694.0
20170801,77.91411414870812,77.97566462822974,77.87894244612434,77.9317,6451631.0
20170731,77.7585774378585,77.92495277246654,77.7498208413002,77.8549,9779891.0
20170728,77.80236042065009,77.8549,77.73230764818355,77.8549,4945307.0
20170727,77.89863955005623,77.9336659167604,77.76291237907762,77.8461,11624833.0
20170726,77.9074,77.9686961447679,77.8110774867933,77.9074,7279763.0
20170725,77.81986978838361,77.85489617289508,77.74981701936065,77.7936,7292857.0
20170724,77.6797906081081,77.7586,77.62725101351351,77.7586,4707504.0
20170721,77.7410829933506,77.74983959202073,77.62724721063901,77.6973,8955796.0
20170720,77.7936263963964,77.80238299549549,77.64476421171172,77.7586,11827785.0
20170719,77.6622604169014,77.78809271842252,77.60972083380281,77.7148,8250879.0
20170718,77.53086045146728,77.61842636568849,77.46956431151241,77.5834,9221143.0
20170717,77.53964340560073,77.57466978319783,77.47834724480579,77.5484,10158099.0
20170714,77.35572477126398,77.55712636394442,77.27691545238902,77.5221,12626749.0
20170713,77.25066044404169,77.33822637063886,77.16747281377435,77.3032,11744608.0
20170712,77.04925497109171,77.2419,76.94417586441448,77.2419,17979937.0
20170711,76.79533957097216,76.81285276129621,76.63772085805569,76.7428,9261434.0
20170710,76.76903022805017,76.83032636259976,76.68146432155073,76.7953,12286646.0
20170707,76.71655659817353,76.80412257990868,76.57645102739727,76.7078,15731236.0
20170706,76.9441752509124,76.96168843521896,76.65520770985401,76.7778,15867274.0
20170705,77.08433577929465,77.1543885665529,76.91804797554039,76.9705,16269124.0
20170703,77.17190558144821,77.27698476753439,76.95299061043538,77.0318,13882026.0
20170630,76.99042731078177,77.14737268921824,76.91195462156352,77.0689,8201967.0
20170629,76.95555350419596,77.0689029485144,76.78116974370606,76.8858,14548391.0
20170628,76.91193547511311,77.11247674208144,76.8247436199095,77.0776,9755489.0
20170627,77.00783716492502,77.02527553384824,76.71138489323035,76.7637,15293264.0
20170626,76.8857314764493,77.03831713088769,76.85957393568843,77.0078,9504532.0
20170623,76.62418612244898,76.92063836734694,76.61546693877551,76.9032,11337694.0
20170622,76.45851226092896,76.62417673041892,76.40619716530053,76.5893,18699394.0
20170621,76.83349785388128,76.86837461187214,76.31034648401825,76.3801,26728090.0
20170620,76.85957672227899,76.92061098626718,76.81598081943027,76.8247,18318543.0
20170619,77.00780818819271,77.12115754354218,76.98165064465053,77.095,6398396.0
20170616,77.06014121384004,77.06014121384004,76.84216163357912,76.8596,11996074.0
20170615,77.09503021517554,77.12118776896942,76.83345467723669,76.9904,10860506.0
20170614,77.37409189981949,77.37845149481048,77.18226972021661,77.2869,8850694.0
20170613,77.17346982962879,77.28681918086426,77.16475064876452,77.2781,8640381.0
20170612,77.03396982027806,77.19963427150446,76.98165473041709,77.1386,9900029.0
20170609,77.02523836050726,77.12114934329712,76.90316983695654,77.0078,10414861.0
20170608,76.90320407932012,77.0252726572238,76.75497794900849,76.9468,14208264.0
20170607,77.11249888863688,77.11249888863688,76.78988893173054,76.8858,13328998.0
20170606,77.14733019465822,77.17348774332278,76.99910408555908,77.0427,14386514.0
20170605,77.20839593220339,77.28686861016949,77.12992325423728,77.1648,10384388.0
20170602,77.2083424587943,77.30425344321516,77.16474655678482,77.2345,9491606.0
20170601,77.04267394103694,77.25193425957302,76.97789043409014,77.1909,19189306.0
20170531,76.98506439932316,77.01111099830794,76.8635136040609,76.9677,13758355.0
20170530,76.88947809609745,77.01102876156102,76.85474933453642,76.9763,5371116.0
20170526,76.83742463588123,76.91556438974823,76.83742463588123,76.8982,2909501.0
20170525,76.91557537279711,77.05014941256213,76.82875341165838,76.8548,7985459.0
20170524,76.83746020995598,76.93296439778756,76.75063822101818,76.9156,8533664.0
20170523,76.82871095658074,76.82871095658074,76.70716027815469,76.7853,6998424.0
20170522,76.7158602600339,76.794,76.63772052006782,76.794,7181805.0
20170519,76.55091780449081,76.67246854161941,76.51618902245407,76.5596,15998810.0
20170518,76.1081408997955,76.54225076119063,76.08296252783458,76.4207,10731838.0
20170517,76.42072199727023,76.49017959508643,76.29048900136488,76.3339,14055655.0
20170516,76.63777120371418,76.7072287962858,76.55963141207111,76.6725,12638864.0
20170515,76.50750682694489,76.6203753685643,76.4988246314357,76.5596,10690178.0
20170512,76.45535751307116,76.46403970220504,76.32512467606274,76.3859,8929918.0
20170511,76.35122463356437,76.43804658561528,76.25572048630838,76.412,8461428.0
20170510,76.27306710227272,76.43802877272728,76.1645396875,76.4033,10824910.0
20170509,76.22967952522255,76.27309050445103,76.0647178041543,76.0734,10810036.0
20170508,76.06472462363138,76.16891098312043,76.00394924726277,76.1255,8199164.0
20170505,76.09079319479333,76.10815759305778,75.86505601735557,76.0387,14935209.0
20170504,76.26436985016585,76.26436985016585,75.83894246826031,75.9084,20562478.0
20170503,76.3078178043231,76.35556988054607,76.22967804323093,76.3165,7413478.0
20170502,76.30777533591437,76.3164575267593,76.19499367683899,76.247,10792752.0
20170501,76.18627121540038,76.27309317689941,76.14286023465087,76.221,10335971.0
20170428,76.21708125283705,76.28624375851112,76.1392734339537,76.1825,7542839.0
20170427,76.15652814520703,76.21704530913216,76.08736567214974,76.2084,6897880.0
20170426,76.1566,76.2776344420479,76.13930936542171,76.1566,7268976.0
20170425,76.13924689803788,76.25163593058865,76.10466565725304,76.2257,12493449.0
20170424,76.04417343483694,76.0960453130326,75.97501093057606,76.0874,8904681.0
20170421,75.76748123287672,75.82799839041095,75.63780160958905,75.7329,11328248.0
20170420,75.62923896429793,75.81079063533706,75.5946576936238,75.7935,7765997.0
20170419,75.65508900205997,75.81934985122454,75.49947346074616,75.5427,8643171.0
20170418,75.6205453121427,75.69835312142695,75.41305782071805,75.6119,9062784.0
20170417,75.49952030178326,75.6464906264289,75.41306716963878,75.6292,7158744.0
20170413,75.5340796606283,75.63350073377664,75.35252813574867,75.4044,10446678.0
20170412,75.56,75.7329061784897,75.4908375286041,75.56,8723769.0
20170411,75.70704229448133,75.70704229448133,75.42174682848638,75.5082,8005849.0
20170410,75.67239061821506,75.75019840018284,75.60322814535482,75.6551,7996907.0
20170407,75.68972502574665,75.75024222451081,75.5514,75.5514,5457822.0
20170406,75.56006405124099,75.66380784627701,75.46928823058445,75.586,7234511.0
20170405,75.67245163765462,75.82806732707283,75.44767341960605,75.4909,11102287.0
20170404,75.53410937178167,75.63785314109165,75.46494685890835,75.5514,8473882.0
20170403,75.61195318223442,75.62059850045786,75.41311086309523,75.5255,20664412.0
20170331,75.52325699475963,75.6696032125769,75.4845182900433,75.5663,11778399.0
20170330,75.41131943969934,75.60931719621911,75.29940766427514,75.5921,16367941.0
20170329,75.13589675057207,75.36832906178489,75.08424512585812,75.2392,12266296.0
20170328,74.6365528548498,75.11002579683559,74.6365528548498,75.0842,16871664.0
20170327,74.48161079086928,74.70543440166016,74.37830758588888,74.671,7788653.0
20170324,74.55050213060002,74.77432580905217,74.55050213060002,74.7485,8920814.0
20170323,74.40411401825958,74.68174130937247,74.34815813012828,74.4902,10618853.0
20170322,74.24057636994219,74.52466020809248,74.05118714450867,74.4644,14054593.0
20170321,74.96367931394137,75.04107061814811,74.27499140108935,74.2836,16918166.0
20170320,74.95503324008027,74.95503324008027,74.81729572637391,74.8977,12220551.0
20170317,75.11004622186495,75.11004622186495,74.92926559485531,74.9637,9984523.0
20170316,75.32528719126938,75.35111300402068,74.92068279149915,74.9379,15807608.0
20170315,74.37832577319587,75.1531,74.3094569530355,75.1531,19654552.0
20170314,74.13720859365928,74.21468593659273,74.02529687608873,74.1286,12808513.0
20170313,74.36110860252403,74.44719462776428,74.13728493689939,74.3525,13512329.0
20170310,74.79149867902665,74.79149867902665,74.10281084588644,74.2922,20643900.0
20170309,74.36104297463223,74.65373520213136,74.20608826595623,74.318,21260679.0
20170308,74.83451802218116,74.95503835489833,74.50739140480592,74.516,22433548.0
20170307,75.35103521918751,75.41129538673398,74.99808280927243,75.0153,17023119.0
20170306,75.62652035115723,75.66095473720215,75.48878280697754,75.506,17066261.0
20170303,75.77292580975111,75.8331860325037,75.59644944311854,75.7471,15059268.0
20170302,75.97085787379191,75.97085787379191,75.7126,75.7126,9192988.0
20170301,75.91065698741924,76.02256882012921,75.91065698741924,75.9537,10612121.0
20170228,75.68457129912787,75.744570393023,75.63314350436062,75.676,5868410.0
20170227,75.64171570846537,75.736,75.59028791308285,75.736,5693266.0
20170224,75.52170183569406,75.74026992067988,75.47884534844194,75.6417,8390174.0
20170223,75.6759842708097,75.68455556815603,75.49598702653662,75.5817,8150235.0
20170222,75.43605825198638,75.53034261066969,75.37177346197502,75.5132,10963609.0
20170221,75.28176001589824,75.4789,75.24747480127186,75.4789,10437839.0
20170217,75.07601660020508,75.24744259997722,75.00744620029623,75.2303,6247292.0
20170216,75.13605739051094,75.49605218978101,75.00748781934305,75.1532,8917822.0
20170215,75.11034434188034,75.2303426096866,75.0589165128205,75.2132,10582848.0
20170214,75.1445435248518,75.22168518011856,74.973117624259,75.1874,8785033.0
20170213,75.0845722108145,75.18742778918549,75.07600091261693,75.136,7477229.0
20170210,75.01602869873187,75.0416568895236,74.91317308351424,75.0246,5471840.0
20170209,74.93891478221106,75.03319913113069,74.89605825997485,74.9732,7292625.0
20170208,74.84458610188895,74.87878558637665,74.67316011448197,74.8703,11107338.0
20170207,75.01603995875816,75.01603995875816,74.81032869744529,74.8189,11170169.0
20170206,74.99887039579043,75.02458429421185,74.87030090368336,74.9303,7004913.0
20170203,75.01598518518519,75.06741296296296,74.93884351851852,74.9817,12674010.0
20170202,74.80177217451048,74.88748521699303,74.69034521928319,74.8532,10886152.0
20170201,74.74172960586617,74.85315649633364,74.5253042993813,74.8103,12489406.0
20170131,74.57806968170368,74.60290343645522,74.3988570185482,74.5354,12249410.0
20170130,74.65486967860002,74.70607329292005,74.50979277135994,74.6122,7637643.0
20170127,74.63779098276451,74.83407147585892,74.62925704828216,74.7658,7888096.0
20170126,74.67189820632926,74.7487035873415,74.59509282531704,74.6975,7443934.0
20170125,74.58652323855203,74.7316,74.53105271211602,74.7316,8953850.0
20170124,74.37322673619069,74.51403663190464,74.3390910038964,74.4671,7490480.0
20170123,74.35616246559631,74.43296786697246,74.27935706422018,74.4159,13561337.0
20170120,74.29642493119265,74.43296786697246,74.2196195298165,74.4159,9262045.0
20170119,74.4585464782259,74.50121613236814,74.19399462254394,74.2708,10703218.0
20170118,74.4158268239606,74.5097,74.33048757301569,74.5097,12715522.0
20170117,74.46710179983951,74.49270359967902,74.37322853376133,74.4415,8632992.0
20170113,74.46709640403115,74.58657146129181,74.3262865151168,74.5183,8861000.0
20170112,74.45856426853018,74.50123393286744,74.35615707412073,74.4927,12512336.0
20170111,74.45853214162942,74.51502675283602,74.33905713303541,74.4756,11914198.0
20170110,74.50970533134603,74.61211243980739,74.39876429717955,74.4329,11777036.0
20170109,74.4244,74.48413750716662,74.28785712647634,74.4244,6648800.0
20170106,74.38176246704116,74.48416966639918,74.27935526768314,74.4415,6836425.0
20170105,74.46703392550144,74.60357673352436,74.41583037249285,74.4585,10458576.0
20170104,74.24521057450218,74.57803393224995,74.24521057450218,74.5695,11912356.0
20170103,74.14279820503971,74.20253572661375,73.98918743527788,74.1684,14050110.0
20161230,73.88680180242633,73.98920901213171,73.71612311958405,73.8612,7513353.0
20161229,73.7929303282478,73.86120180305132,73.71612491909384,73.8356,3794317.0
20161228,73.93801444444443,73.93801444444443,73.69906425925925,73.7332,6961239.0
20161227,73.80999819694868,73.95507508090616,73.77586245954693,73.8356,5840557.0
20161223,73.79285896073904,73.912333926097,73.74165540415704,73.9038,4230488.0
20161222,73.62222317214254,73.7673,73.53688386163815,73.7673,8507586.0
20161221,73.44778934596717,73.67744659117172,73.43077769817424,73.6094,17461370.0
20161220,73.40524759810164,73.55835240189838,73.31168355133697,73.4818,11072391.0
20161219,73.25221254201925,73.47336413585256,73.23520088095515,73.3798,5897912.0
20161216,73.32879334108077,73.37132251016851,73.17568833236491,73.1927,15722155.0
20161215,72.9714951029429,73.26919906944283,72.93747179248575,73.1246,11221733.0
20161214,73.64347897125566,73.86037764459442,73.01830044222041,73.0906,15672431.0
20161213,73.73706416031416,73.86465165165166,73.62223541811042,73.6435,10739171.0
20161212,73.70296306587935,73.73162769202268,73.38824758596733,73.4648,8457086.0
20161209,73.49885338189387,73.67747575442249,73.45632424557753,73.5669,6463369.0
20161208,73.46485336032389,73.57542914979757,73.26071344129554,73.5329,10782102.0
20161207,73.269213462873,73.66048160999306,73.20541974323386,73.5414,20886382.0
20161206,72.92042529350228,73.20111747064978,72.85237870510288,73.1756,16090631.0
20161205,72.65679507009347,72.86944080607478,72.62277175233645,72.8099,9782060.0
20161202,72.3591191848208,72.63130583274773,72.28256669009136,72.6228,9360396.0
20161201,72.53773913043477,72.57176246023329,72.189,72.189,18249412.0
20161130,72.56943922942207,72.6541176882662,72.3408073905429,72.5271,15211276.0
20161129,72.40005373204065,72.56941058287583,72.34077883424834,72.4932,9164012.0
20161128,72.5017215118992,72.82349976668222,72.37470377974802,72.5864,16897356.0
20161125,72.543992954625,72.62020352268752,72.48471806835414,72.5948,2009630.0
20161123,72.22226107217939,72.56097492408315,72.21489404590048,72.5017,10662934.0
20161122,72.3577753665348,72.848910646963,72.32813789271586,72.7727,16648052.0
20161121,71.84967905286601,72.2730713867073,71.8412112061892,72.2392,11581632.0
20161118,71.81582126905353,71.9259032967033,71.53638227578872,71.6634,17781837.0
20161117,71.84969266217652,72.05292102091457,71.6634,71.6634,12017624.0
20161116,71.84116431769974,71.97664977610181,71.74801806504831,71.8581,11965652.0
20161115,71.57018685446009,72.23914624413146,71.57018685446009,72.146,17888585.0
20161114,70.4948011059579,71.29077843976691,70.48633326198122,71.2061,21036044.0
20161111,71.12142792620102,71.29925266562837,70.49480741583803,70.6811,16442862.0
20161110,72.14607785426061,72.14607785426061,71.30776075243293,71.3501,33213398.0
20161109,72.35777494729446,72.82350667603654,72.23075720309207,72.2985,24858896.0
20161108,72.62867533147244,72.93351762037683,72.60327180739706,72.8065,20370611.0
20161107,72.61175060926075,73.00550529186492,72.56094355344086,72.9674,14416180.0
20161104,72.05294636385032,72.18419805836668,71.90052504118616,71.9598,10970430.0
20161103,72.06138556628207,72.17146758888627,71.86662506475159,71.9259,12699701.0
20161102,72.11212816768723,72.1756369700895,71.81998767663684,71.9089,19593645.0
20161101,72.55247803048066,72.55247803048066,71.95126118405626,72.2307,26183972.0
20161031,72.7147131364799,72.75896913508487,72.43653257382005,72.5124,21174567.0
20161028,73.00135095039406,73.05192925359295,72.6725919796013,72.7316,19745645.0
20161027,73.41445920415225,73.44396323529412,72.95925415224913,73.0857,19333124.0
20161026,73.46498632498277,73.6335806711101,73.3301108480809,73.3554,13813263.0
20161025,73.61678110335355,73.69264862080804,73.53248386173743,73.6505,6906547.0
20161024,73.74317831159918,73.81061606039808,73.57458393960192,73.6926,7200804.0
20161021,73.49033524092937,73.71793779329289,73.39760827515164,73.6505,8332923.0
20161020,73.54930280480825,73.68417831711506,73.49029476817402,73.6336,12558049.0
20161019,73.47346498740553,73.66734861460957,73.45660554156171,73.6252,9874255.0
20161018,73.3806811344586,73.43968914915605,73.18679765759559,73.4144,8404621.0
20161017,73.20369721005304,73.33014302513259,73.09411083698409,73.1194,7790023.0
20161014,73.26264857241539,73.32165657379691,73.11934342620309,73.2205,6766271.0
20161013,73.0097514308793,73.14462685206554,72.85801658204478,73.0519,10614836.0
20161012,73.22897028084714,73.36384578729282,73.11095421270718,73.2374,7915303.0
20161011,73.5661699344149,73.57459965481533,73.1446839143942,73.2627,8855364.0
20161010,73.5155354347826,73.75999713958811,73.46495715102975,73.6757,4182319.0
20161007,73.33012449799196,73.49450401606425,73.11516666666667,73.465,10824226.0
20161006,73.31325943645774,73.33011887291546,73.11094619896492,73.2964,9455243.0
20161005,73.31330806674337,73.33016751438434,73.13712683889527,73.2543,9424538.0
20161004,73.28800249221183,73.33858082381447,72.96345819776163,73.0604,11057458.0
20161003,73.1868,73.26266744989634,73.04349481686249,73.1868,10708797.0
20160930,73.01419665367865,73.25757730919092,72.99741178088472,73.2324,12157988.0
20160929,73.15678036372007,73.17356521639041,72.6448423572744,72.9134,13425776.0
20160928,72.82952542139662,73.20718486412109,72.56936002751978,73.1904,11149314.0
20160927,72.3930801800762,72.7119924275655,72.28397862172457,72.7036,8516547.0
20160926,72.6532561472563,72.74557286408891,72.43505299837925,72.4938,6590521.0
20160923,72.84626970954356,72.98894097510373,72.76234543568465,72.8127,13122575.0
20160922,72.8967,73.12329577481003,72.77081345843887,72.8967,11813595.0
20160921,72.09939936467599,72.69526216934274,72.07422206307035,72.6533,17484290.0
20160920,72.17489401351037,72.25881830887491,71.93990598648963,72.0574,8705627.0
20160919,72.1496924267101,72.23361669381107,72.02380602605862,72.1413,9855478.0
20160916,71.99029835874752,72.11618486788501,71.81825346292632,72.0994,8396618.0
20160915,71.75529514495284,72.11616972872278,71.70494055186866,72.0826,10004590.0
20160914,71.78049408595854,72.01128604051996,71.57907565288676,71.663,14257701.0
20160913,72.05745964172813,72.14977644303946,71.56230588924014,71.6798,21907173.0
20160912,71.83925548971767,72.36797898222378,71.79729330777275,72.2337,17718268.0
20160909,72.46866112859973,72.64490222688586,71.95672270024484,71.9819,25087603.0
20160908,72.82117142032332,72.85893738452657,72.6701075635104,72.6785,8430747.0
20160907,72.97215612033195,73.0225106846473,72.76234543568465,72.8127,8245073.0
20160906,72.90509832183909,73.02259243678162,72.88831344827587,73.0142,12662032.0
20160902,72.81270600690448,73.03930156501725,72.69521201380897,72.9302,13540095.0
20160901,72.51057572254335,72.61967728323698,72.27558774566474,72.5945,14952718.0
20160831,72.67712750865051,72.7272669550173,72.38874212629757,72.4515,16984982.0
20160830,72.69381714154412,72.81916571691177,72.5266857077206,72.7356,16157380.0
20160829,72.44310290838028,72.7355828486033,72.41385491435798,72.6938,10038539.0
20160826,72.37628286737522,72.71890237985212,72.20915139787431,72.3345,10544877.0
20160825,72.32617764828063,72.51002235171936,72.30946449342257,72.4181,7482793.0
20160824,72.4766012947977,72.51420589595376,72.27604342196533,72.2844,6655311.0
20160823,72.42640400046115,72.55175257090154,72.3595514295596,72.4849,7476397.0
20160822,72.28438288027762,72.33452233661076,72.12560793522267,72.2426,5364696.0
20160819,72.48494865457904,72.54344469338261,72.32617369211225,72.3596,7474048.0
20160818,72.35117264248706,72.5768,72.30103322970639,72.5768,8582912.0
20160817,72.24256057103224,72.32612628597849,72.13392514160212,72.2927,14139860.0
20160816,72.36788794999421,72.36788794999421,72.15897372381062,72.1924,8104411.0
20160815,72.27602568012476,72.38048287991683,72.14232046439092,72.3387,9396390.0
20160812,72.02532109836635,72.14231315027227,71.9668250724134,72.1256,3996539.0
20160811,72.00860397727273,72.16320060876623,71.95010795454544,72.0671,6732586.0
20160810,72.04201831919097,72.07544461234453,71.86653028013482,71.8916,7250387.0
20160809,71.81638568279384,72.07543943612949,71.79967253741734,72.0253,13772340.0
20160808,71.6158251251601,71.80802628944,71.53635412201653,71.7746,10800901.0
20160805,71.55730913023146,71.68265768061725,71.45703028992284,71.4821,12314872.0
20160804,71.13119868775631,71.41532236672525,71.03091974223786,71.3234,11831989.0
20160803,70.6130462209645,70.93895258813819,70.57126335337814,70.8721,13733711.0
20160802,70.6298092147341,70.7050184294682,70.4376078881914,70.5546,21959757.0
20160801,71.00577594322885,71.01413251330573,70.59630400946185,70.6548,18335323.0
20160729,70.86016590563167,71.0681377473364,70.69794786910198,71.0515,15202444.0
20160728,71.13473983358725,71.13473983358725,70.9059706433845,70.985,17968119.0
20160727,71.19289242618743,71.3093566110398,70.99323953786907,71.2844,11730793.0
20160726,71.29280978578953,71.33440419056537,71.02660559522415,71.0682,14292611.0
20160725,71.61722298274253,71.61722298274253,71.2761489738806,71.3427,14768409.0
20160722,71.38432027387722,71.7586699315307,71.31776922362772,71.6838,10523454.0
20160721,71.35928112833662,71.60884727823755,71.32600564168317,71.3676,11265003.0
20160720,71.38015175765337,71.53405104178792,71.25120911418928,71.4675,7247477.0
20160719,71.3176754813864,71.43413966623878,71.15961694480104,71.2844,7349692.0
20160718,71.27614692737431,71.49243775605214,71.23455253724394,71.4758,7447247.0
20160715,71.41751518159523,71.49238502861147,71.20954338432792,71.2345,9163787.0
20160714,71.45918881118882,71.46750769230769,71.20962237762238,71.376,7764396.0
20160713,71.43415292537662,71.4591095410487,71.1346735373117,71.2345,13040307.0
20160712,71.59223975314391,71.8043710700978,71.42586224965068,71.4425,16074255.0
20160711,71.2429,71.47582867818777,71.2096244745446,71.2429,18313488.0
20160708,70.56074618530201,71.24289440355182,70.53578954317094,71.2013,21395667.0
20160707,70.19463016455545,70.37764531786432,70.08648484669112,70.2695,13058086.0
20160706,69.77869416785205,70.18631887150309,69.670548838312,70.178,9607010.0
20160705,70.12808501012024,70.12808501012024,69.75373580188118,69.8702,12078495.0
20160701,70.13639807032082,70.46083402391382,70.08648484669112,70.2695,16342982.0
20160630,69.60158075560804,70.21429988193624,69.50222089728453,70.1315,26304560.0
20160629,69.2041009152502,69.80025971710447,69.17098098181386,69.6595,23604319.0
20160628,68.58310042128069,68.81493994944631,68.4630406656235,68.7901,13910259.0
20160627,68.7238988421694,68.77357876904327,67.90418004875076,67.9373,27881399.0
20160624,68.7156203123123,69.71749885885885,68.64110042042041,68.9309,31416656.0
20160623,69.87480035444234,70.0818,69.8168404536862,70.0818,9920242.0
20160622,69.54356005712926,69.64805341680552,69.4607602475601,69.5684,10759502.0
20160621,69.36144024303074,69.5353199428163,69.2455204431737,69.5022,12141761.0
20160620,69.32827978952403,69.52699933030375,69.1626801722076,69.2372,13368443.0
20160617,68.79838006736438,68.99709966317816,68.77354011788765,68.8315,16113795.0
20160616,68.59970027083959,68.84809990972013,68.26850075233223,68.786,19195484.0
20160615,68.93913961218837,69.03849940985185,68.69902010116826,68.7487,14202842.0
20160614,68.83151979756597,68.92259963851066,68.53344031811062,68.7156,20578773.0
20160613,69.13783955806413,69.39451896241144,68.9474,68.9474,17257927.0
20160610,69.46905988309675,69.56841968269116,69.27034028390791,69.4111,15259866.0
20160609,69.91619971509972,69.9244797008547,69.66780014245015,69.7506,11188345.0
20160608,69.849920397304,70.0444999527019,69.84072961830437,70.0238,14652755.0
20160607,69.53534032047477,69.83755988724035,69.49394037982196,69.7589,18423553.0
20160606,69.3697001669051,69.49389991654746,69.23722043395328,69.4525,16126163.0
20160603,69.08814015088014,69.18749989222847,68.91426060352055,69.1461,13092988.0
20160602,68.88942034548946,69.06329989203455,68.81490053982726,69.0219,12118867.0
20160601,68.71560050395968,69.03851994240459,68.64108063354931,69.0054,16488560.0
20160531,69.01236395168043,69.11124733883507,68.81871731850258,68.897,11994106.0
20160527,68.88049720396702,68.9629,68.83105552634724,68.9629,6225587.0
20160526,69.16887073608618,69.16887073608618,68.83925972471575,68.8475,12268990.0
20160525,69.0782611170784,69.15242363050483,69.01233888292158,69.0453,15119571.0
20160524,68.69923181926846,68.9382,68.64979012670332,68.9382,10838438.0
20160523,68.49323886483887,68.8887724867725,68.36139432419432,68.5262,10457384.0
20160520,68.27897211931682,68.52618056290594,68.27897211931682,68.5097,10556746.0
20160519,68.22125833433918,68.32014166566084,68.0564527821364,68.2707,20290198.0
20160518,68.47668054886856,68.66422919499279,68.27067368801156,68.4602,16612512.0
20160517,68.4767208378476,68.65800698206331,68.4025583243048,68.452,7489891.0
20160516,68.3366512854397,68.6250611244594,68.28720959875061,68.5921,12981715.0
20160513,68.45196798743656,68.5426110171539,68.1800388982846,68.213,11332413.0
20160512,68.59206248947685,68.59206248947685,68.36133474443776,68.5179,11312568.0
20160511,68.4602416767044,68.69096950132497,68.33663748494338,68.4108,20692016.0
20160510,67.9245821617718,68.47668054886856,67.9245821617718,68.4602,11420694.0
20160509,67.89988055353241,68.05644581209032,67.79687709395485,67.8834,11622832.0
20160506,67.75979171210469,68.15532497273718,67.74331115957833,68.007,16204369.0
20160505,68.32012911116492,68.32836938726084,68.01523889561638,68.0482,18782129.0
20160504,68.2377444525106,68.27894584392014,68.07293888687235,68.1059,17645208.0
20160503,68.55906653809066,68.57554708293154,68.26241673095468,68.3613,18449241.0
20160502,68.70741669461077,68.8310208263473,68.63325421556887,68.8063,11420708.0
20160429,68.59963939177102,68.829316529517,68.36996225402505,68.7801,20284742.0
20160428,68.76373311432327,68.9318896846255,68.61608344283839,68.6653,9229024.0
20160427,68.44378704830055,68.829316529517,68.41917878354205,68.7801,10505369.0
20160426,68.32078068618043,68.38640275911709,68.21414481765835,68.3782,8291020.0
20160425,68.28794685844969,68.38637993500241,68.12389173086181,68.1485,8972889.0
20160422,68.31256690647481,68.45201378896883,68.25514760191845,68.411,10982264.0
20160421,68.55049950727076,68.5710064174979,68.22238894363659,68.2552,13349484.0
20160420,68.3945752006709,68.65706337606326,68.26333111297473,68.4684,10128763.0
20160419,68.20595582763174,68.41922760773016,68.14853650222062,68.3372,11623581.0
20160418,67.39387917068467,68.05830276036644,67.36927088958534,68.0501,9211399.0
20160415,67.64819447205721,67.73022211177111,67.58716590811007,67.6646,7857268.0
20160414,67.79580827886709,67.85732897603484,67.67276688453157,67.7712,10758444.0
20160413,67.51690620689655,67.93114551724136,67.51690620689655,67.7958,13596100.0
20160412,67.0740060041408,67.3775082937523,67.02889079892827,67.3529,11772795.0
20160411,66.97550551267918,67.14776339581037,66.95089724366044,66.9591,8126910.0
20160408,66.91811656035328,66.96823542431305,66.7868723994112,66.8689,7952966.0
20160407,66.62281932224275,66.78072245841034,66.49157515711644,66.5654,11306075.0
