date,IYR~open,IYR~high,IYR~low,IYR~close,IYR~volume
20141009,57.85503122961281,58.61098391717486,57.85503122961281,57.9372,18339086.0
20141008,56.91835444759207,58.027633767705396,56.91835444759207,58.0112,13191723.0
20141007,57.189540415704386,57.477131495381066,56.885515560046194,56.9266,9329139.0
20141006,57.18123125269049,57.57153280241067,57.14014687903573,57.2634,11312381.0
20141003,56.91012600574714,57.29631946839082,56.72113771551725,57.1895,6240649.0
20141002,56.81151688123825,57.156625893244616,56.4171065818024,56.8033,11970372.0
20141001,56.84439870017332,57.230592215482396,56.64719350086656,56.8937,15041302.0
20140930,57.16482450867051,57.29629456647399,56.77863121387283,56.8608,13405970.0
20140929,56.74575486929043,57.2059,56.606067954610744,57.2059,10660154.0
20140926,56.51574773118897,57.296351981619765,56.35962688110282,57.2224,11235277.0
20140925,56.88549095528456,56.918358493031356,56.37604412020906,56.5979,13593285.0
20140924,56.91016755273043,57.44426528459982,56.6966106288645,56.8773,14179013.0
20140923,57.23558276601831,57.520579977116704,56.90987166762014,56.9343,8117154.0
20140922,57.71599544937429,57.73309527872583,57.260000000000005,57.260000000000005,16170478.0
20140919,57.88699887244538,58.04171162790698,57.610144467935164,57.773,12912047.0
20140918,58.285965759413344,58.342965167113256,57.63454395712876,57.7404,14133699.0
20140917,58.41622584348312,58.70936553268933,58.11494338513229,58.1638,18717913.0
20140916,57.78107610520425,58.383640878567434,57.748505036373814,58.2045,12545152.0
20140915,58.04171162790698,58.26563798449613,57.53685947850599,57.773,10275724.0
20140912,59.336371659180244,59.409656597417175,57.70374609067939,58.0091,26158100.0
20140911,59.613201254260396,59.82491321063395,59.43406036809816,59.7272,6990089.0
20140910,60.27275017745017,60.313464004913996,59.59690064155064,59.6539,14574031.0
20140909,60.65555556602502,60.81026835374882,60.37870110378247,60.49269999999999,7008127.0
20140908,60.932398875351446,61.030112197081266,60.679972794216084,60.8184,8470290.0
20140905,60.460062149157984,60.97305661587811,60.34606337877573,60.9242,13249490.0
20140904,60.46005599028602,60.69619627630869,60.134345250944406,60.3542,10891617.0
20140903,60.44377169404794,60.639198141664416,60.32163016428763,60.4682,8656888.0
20140902,60.29718743265087,60.52518490032328,60.25647359913794,60.45190000000001,5386078.0
20140829,60.24025892183289,60.4194,60.09368894878706,60.4194,6188397.0
20140828,60.166956643640795,60.26466993092239,59.96338729513747,60.1181,4091099.0
20140827,60.20767109607577,60.321669932340996,60.03667284167794,60.17509999999999,2851017.0
20140826,60.0774,60.276898007590134,60.01225779343996,60.0774,3136652.0
20140825,60.35425437788019,60.411253808620216,59.82904533748983,60.0774,7314581.0
20140822,60.58222354694486,60.58222354694486,59.93894456035767,60.1018,8299610.0
20140821,60.64732703539227,60.818325137935666,60.5089,60.5089,4645110.0
20140820,60.321616993815546,60.63104213498252,59.99590631890294,60.5659,15038078.0
20140819,60.35422772223723,60.44379821669819,60.15880118886787,60.2728,7832251.0
20140818,59.91447487831261,60.2239,59.83304721471067,60.2239,15037997.0
20140815,59.81676981441047,59.947054093886464,59.46663081331878,59.6702,9707591.0
20140814,59.6050572326185,59.849340254063655,59.49920125665892,59.6132,6522560.0
20140813,58.99436399016796,59.6295,58.99436399016796,59.6295,5739375.0
20140812,59.01069886630721,59.16541161343841,58.8112008502696,58.8967,3882913.0
20140811,58.831559484422385,59.230555527984556,58.76641727322856,59.06770000000001,9721255.0
20140808,58.53843055170501,58.766428333795396,58.23714776822844,58.742,6757024.0
20140807,58.367342122905036,58.58801106424581,58.196344050279336,58.3022,6948982.0
20140806,57.72413348720101,58.448759053434046,57.683419611134426,58.2127,9594249.0
20140805,58.42436799327354,58.611651681614354,57.97651569506727,58.1068,15723585.0
20140804,58.26971777777778,58.75828444444444,58.05800555555555,58.628,8981885.0
20140801,58.26971777777778,58.75828444444444,58.05800555555555,58.628,8968229.0
20140731,58.839652321851915,59.132792023427704,58.387728615255895,58.3918,15783055.0
20140730,59.10837289719626,59.67022407916438,58.92923194062672,59.2468,10712736.0
20140729,59.613225291775365,59.63765360428395,59.26308614581904,59.3038,5042405.0
20140728,59.24684613912806,59.73541276479431,59.23870336203362,59.5807,7385935.0
20140725,59.55625376048398,59.621395957651586,59.16540057747834,59.2224,7052694.0
20140724,59.83305408805032,59.85748238993711,59.39334465408805,59.5562,7350443.0
20140723,59.63761510977771,59.76382797627165,59.49511671212328,59.7109,5012068.0
20140722,59.5155577832445,59.686556102227684,59.44227278939456,59.5807,7678704.0
20140721,59.40962766950315,59.44219873730442,59.18977296184463,59.3282,4800772.0
20140718,59.1409182427809,59.55619937046668,58.98620566579992,59.4992,9761672.0
20140717,59.263097031616724,59.29566812094434,58.90481504901283,58.97809999999999,7149779.0
20140716,59.246772330496846,59.35262830085095,58.96991825418611,59.3282,14378638.0
20140715,59.05140057859209,59.24682716627635,58.83968844193416,59.1084,5842890.0
20140714,58.92113058807326,59.1491283294312,58.750132282054814,59.1247,11204468.0
20140711,58.79085777531821,58.912999446596565,58.60357387935805,58.856,4181624.0
20140710,58.359205094835936,58.98619808943651,58.28592019936313,58.8152,9408704.0
20140709,58.45700166666667,58.717570555555554,58.23307527777778,58.628,6042811.0
20140708,58.23713118040089,58.652412736636975,58.21270285356347,58.4977,9211346.0
20140707,58.20450125663222,58.45692704551801,58.180072954481986,58.3185,9888660.0
20140703,58.22078616352201,58.37549874213836,57.99278867924528,58.2615,5647513.0
20140702,58.61168496313813,58.62797051050215,58.220831826401444,58.5384,8719350.0
20140701,58.408073572321804,58.77042674030846,58.29407482284285,58.6035,7629536.0
20140630,58.562856108093044,58.684997771277324,58.07428945535589,58.457,8886071.0
20140627,58.02537659011831,58.54651384829507,58.021305205288805,58.50580000000001,6827078.0
20140626,58.16384277513303,58.26155607672921,57.99284449733968,58.1557,5258480.0
20140625,58.212657230769224,58.334798769230765,58.041659076923075,58.2208,7046140.0
20140624,58.180086153846155,58.42436923076922,58.057944615384606,58.2208,6882516.0
20140623,58.33166998751214,58.533537616206466,58.162101179408914,58.1944,7420400.0
20140620,57.89566569767442,58.37207354651163,57.798769186046506,58.33169999999999,9356221.0
20140619,57.7179900541742,58.1298,57.637243005973055,58.1298,8030006.0
20140618,57.28196469764838,57.81489529675252,57.096246458566625,57.6857,12276926.0
20140617,57.16890591549296,57.42729645070423,57.01952388732394,57.330400000000004,5945958.0
20140616,57.45959289340101,57.67760989847716,57.16486620135364,57.2658,11354134.0
20140613,57.52420117845118,57.62109764309764,57.011457386363645,57.55650000000001,5871804.0
20140612,57.49992167369901,57.58866260042195,57.01947716596343,57.4111,11311089.0
20140611,57.67759642406395,57.80679165614921,57.32230953582947,57.5807,11076145.0
20140610,57.97639413407822,58.16211238826816,57.55650938547487,57.8149,14633539.0
20140609,58.65460475197999,58.89684568570237,58.049002417674025,58.1136,8543917.0
20140606,59.05033890034364,59.074563024054974,58.60219261168385,58.7435,7067881.0
20140605,57.93600891632373,58.92919764060357,57.879485980795614,58.8646,19628769.0
20140604,57.919826497631654,58.105544608526046,57.69373488436891,57.9602,14897848.0
20140603,57.8875505926649,57.94407351833776,57.71798181564636,57.9037,4321301.0
20140602,57.871428802228415,58.08944590529248,57.73819612813371,57.9764,8329495.0
20140530,57.50803834240268,57.935997628017304,57.49996363890051,57.8714,11878173.0
20140529,57.64532293886708,57.64532293886708,57.38693236118901,57.5888,4650485.0
20140528,57.629145823389024,57.629145823389024,57.176962529832934,57.5161,7283666.0
20140527,57.370788800335575,57.79067353187919,57.362714093959745,57.7503,7874478.0
20140523,57.03973813475876,57.41117470811647,57.023588718525815,57.4031,5231383.0
20140522,57.04777232142857,57.22137842261903,56.878203571428564,56.9751,6768356.0
20140521,57.29006542056075,57.451559614839994,56.910554064004536,57.0236,6551893.0
20140520,57.45146741889985,57.63718544428772,57.08810606488011,57.249599999999994,4401417.0
20140519,57.55649527559055,57.572644685039364,57.17698415354331,57.4273,7203026.0
20140516,57.23346506024097,57.65334939759037,57.02352289156627,57.6372,12725734.0
20140515,57.30622181766864,57.314296528365794,56.7571414902625,57.217400000000005,19027683.0
20140514,57.28997590870668,57.475693941955484,57.02351090448014,57.3142,8881122.0
20140513,57.34654347457627,57.91984741525424,57.12852648305085,57.1689,9088994.0
20140512,57.43532771693345,57.62104577365909,57.362655433866905,57.508,5859544.0
20140509,57.29807828901084,57.54839401998031,57.08813606303645,57.3869,5696957.0
20140508,57.338477068092295,57.62916643218909,57.168908272369166,57.395,8538710.0
20140507,56.821694805743235,57.394998817567554,56.7490224662162,57.3627,16037168.0
20140506,56.85401945314725,56.85401945314725,56.490657590430075,56.7006,7561775.0
20140505,56.49061549375708,56.918574702043124,56.28874794267877,56.9105,12375014.0
20140502,56.48250847216289,56.94276622525985,56.42598559020361,56.7086,9439520.0
20140501,56.296865755764294,56.76519883290634,55.990026843154,56.7329,16973683.0
20140430,55.94958795180723,56.32102409638554,55.925363855421686,56.2968,6472649.0
20140429,55.89308068001729,56.248367526293045,55.89308068001729,56.0465,4539137.0
20140428,55.80425777713709,56.094947008793426,55.54586734899813,56.0142,10062242.0
20140425,55.715425300681055,55.925367482973485,55.57008071294015,55.7235,5370436.0
20140424,55.796179494584834,55.96574820216607,55.67505898916968,55.9173,6277340.0
20140423,55.87694465372357,55.95769168356998,55.56203123732252,55.7316,4609337.0
20140422,55.67510819009101,55.96579765997401,55.416717550195,55.9012,6935463.0
20140421,55.570155217391296,55.7155,55.38443688405797,55.7155,8537952.0
20140417,55.47322529471693,55.61856998981225,55.21483472565856,55.4813,16935202.0
20140416,55.45705654571843,55.71544702467344,55.303637198838885,55.6347,9370861.0
20140415,54.81104348080012,55.35204818221639,54.75452060154768,55.30360000000001,10085833.0
20140414,54.6657770399882,54.87571946288918,54.40738636564852,54.7223,10463392.0
20140411,54.73841700236968,55.00488222748816,54.43157825829385,54.5204,9716129.0
20140410,55.392505520388625,55.62263473428529,54.714229942587956,54.8515,8411251.0
20140409,55.521643419900784,55.53779282170995,55.01293726291216,55.344,7283849.0
20140408,55.03718769499926,55.448997638139666,54.936253885406025,55.3844,8741525.0
20140407,54.84343339686263,55.47326081219762,54.83535868640961,55.07759999999999,15098853.0
20140404,55.085597593190485,55.34398796595246,54.81913252127972,55.021,12054963.0
20140403,54.98871813761602,55.06946515397082,54.67380477383231,54.803,10216597.0
20140402,54.8110818382029,55.053322918807815,54.69803600058728,54.9968,10488625.0
20140401,54.81913132158591,54.996774698972104,54.358873480176214,54.9887,15963735.0
20140331,54.61727589773903,54.82721811733413,54.169130005911036,54.6415,8762372.0
20140328,54.14088183709868,54.50828081153388,54.068209512485126,54.3266,8326553.0
20140327,53.69676017354877,54.01974820466786,53.49489265409934,53.9713,8292691.0
20140326,54.18930726097414,54.39117474443776,53.68867590198436,53.7129,10498243.0
20140325,54.2700518061543,54.375022892819985,53.930914449234436,54.3185,10306793.0
20140324,54.67823866765359,54.67823866765359,53.624431176906,53.9278,10919345.0
20140321,53.95171476085357,54.406767696835914,53.903814451802795,54.2471,18925746.0
20140320,53.61639881305637,53.83195014836795,53.20924629080119,53.808,15716926.0
20140319,54.72614039518644,54.966440442727674,53.512665072054666,53.7362,16403801.0
20140318,54.49463181552832,54.7660671336836,54.35093076474023,54.702200000000005,10663067.0
20140317,54.67825158311345,54.83791942245676,54.36689929639402,54.4627,9020194.0
20140314,54.215132403464985,54.662201673763036,54.175215504331234,54.37480000000001,8557448.0
20140313,54.60638507857248,54.678235585254804,54.21519898663533,54.3589,9383596.0
20140312,54.19121446347533,54.56643353828136,54.19121446347533,54.5345,6888430.0
20140311,54.15933145539906,54.542534272300465,54.11941449530517,54.4148,10502233.0
20140310,54.22318406844667,54.39881864581797,53.87989830358459,54.1194,11747463.0
20140307,54.654201851851845,54.805886022927695,54.07939867724867,54.318900000000006,14545456.0
20140306,55.141284786399304,55.181201743679175,54.7421152136007,54.9417,8717093.0
20140305,55.27695045553145,55.3488009110629,54.766013882863334,55.2051,12690904.0
20140304,54.88581383593299,55.34086712882726,54.88581383593299,55.277,15108264.0
20140303,54.25513076023391,54.654300350877186,54.15134666666666,54.6064,11517816.0
20140228,54.46261606437455,54.829851528895404,54.16723101682517,54.5664,14613470.0
20140227,54.2072,54.494601944035345,53.975681767304856,54.2072,5632920.0
20140226,54.167299323230836,54.49461830219215,54.111415595115496,54.2631,10265315.0
20140225,54.10341661257008,54.39481025376218,53.967699026261435,54.1114,6091200.0
20140224,54.0634498597786,54.566402804428044,54.0554664797048,54.0874,11196725.0
20140221,54.02355014784152,54.19120118273211,53.648331164991134,53.9996,8399357.0
20140220,53.93575015548645,54.35886956908041,53.68826521545979,53.9118,7509231.0
20140219,53.88784922394677,54.478619719142635,53.84793229859571,54.0076,13736714.0
20140218,53.82401525048027,54.04755016994237,53.48871287128713,54.0236,12370848.0
20140214,53.48066534859521,53.81197563549874,53.46469858778059,53.7042,6969554.0
20140213,53.22524819402985,53.78408535820896,53.001713328358214,53.4887,10486847.0
20140212,53.416817515732696,53.416817515732696,53.057565268204975,53.2811,6358344.0
20140211,53.169366116941525,53.48303344347827,52.92188107946028,53.2492,13251844.0
20140210,52.65844705882353,53.18535086505191,52.442895501730106,53.0656,12611384.0
20140207,52.47483251859723,52.65845052375891,52.203397206619094,52.5866,10916041.0
20140206,51.955881461103466,52.275216934128075,51.93991468745224,52.2353,11446491.0
20140205,51.65251531947652,51.92403031886065,51.55471882602001,51.8521,12270381.0
20140204,51.43699681391412,51.95591731568416,51.1974950438664,51.8681,16129893.0
20140203,52.12355564541213,52.17145598755831,51.14159863141524,51.3332,16058305.0
20140131,51.55671307279693,52.3710185440613,51.29326130268199,52.0916,12207649.0
20140130,51.48483060722521,52.10753440430438,51.48483060722521,51.9319,9384224.0
20140129,51.23734955655827,51.540318926404225,51.029781608837716,51.3092,9226092.0
20140128,51.13356411646275,51.636517206132886,51.109613969335605,51.5487,7912800.0
20140127,51.40501911764706,51.67645422403004,50.830215362953695,51.0298,11158276.0
20140124,51.939853304307256,51.939853304307256,51.27715314709998,51.3411,13092349.0
20140123,51.99583251110771,52.203400704764825,51.50884559521985,52.1076,10437419.0
20140122,52.08359969372128,52.38696830015314,52.00376584992343,52.1315,8165467.0
20140121,51.812182097343786,52.183409596192234,51.69243129126363,51.9958,10144974.0
20140117,51.87600139146567,51.89995153061224,51.50078254483611,51.6365,8539177.0
20140116,51.63654886731392,51.86008371089535,51.63255717367853,51.8042,11237776.0
20140115,51.436915230151385,51.85205097312327,51.42893185047884,51.6844,7612558.0
20140114,51.13354818435754,51.58860083798883,51.0936312849162,51.4449,5319497.0
20140113,51.50081911305434,51.50081911305434,50.96992398500936,51.1256,8249088.0
20140110,51.33316583928018,51.65250124107975,51.10963105802048,51.4609,13051791.0
20140109,51.029834599686026,51.029834599686026,50.45503045525902,50.8542,8012929.0
20140108,50.806249552800885,51.0377676604425,50.51086438098228,50.8781,9098819.0
20140107,51.00580026633245,51.185426265079116,50.630581513394965,50.9579,9676096.0
20140106,50.67851601949379,50.989867961012415,50.51086497406069,50.7823,7107978.0
20140103,50.25536487766377,50.766301073401735,50.23141474348856,50.5747,6368415.0
20140102,50.39915087329311,50.47100139726898,49.9760311209908,50.2794,10310463.0
20131231,50.526851109701965,50.71046899175651,50.28734952441345,50.3592,6767309.0
20131230,50.46301626106195,50.638650869152976,50.3831823482933,50.5189,3941773.0
20131227,50.46293324371344,50.4789,50.0717477146924,50.4789,11549161.0
20131226,50.5588009976247,50.72645216152019,50.223498669833724,50.4151,4603627.0
20131224,50.335249841471146,50.455000634115414,50.20352396956246,50.3592,3641528.0
20131223,50.51888505637606,50.578760473241225,50.22349966650786,50.2714,8197475.0
20131220,49.94799850322987,50.21691884354813,49.7502629588782,50.2011,14500221.0
20131219,50.26433669418863,50.38297792950143,49.56830811368688,49.8135,12584513.0
20131218,49.59200250941029,50.549041154328734,49.05416260978671,50.4304,20907629.0
20131217,49.299389275454836,49.69486007022024,49.14911037344399,49.5604,7415651.0
20131216,49.55250136370929,49.55250136370929,49.13725693887373,49.2994,6769092.0
20131213,49.267728236427885,49.813477674269194,49.12535881786059,49.244,5952889.0
20131212,49.34685787776165,49.433861473955815,48.95929640380584,49.0463,8008893.0
20131211,50.469999759730904,50.469999759730904,49.30731523306103,49.3785,13703082.0
20131210,50.50954709293214,50.715191976179284,50.43045290706785,50.47,6791807.0
20131209,50.224808023820714,50.525365930105,49.987525466227865,50.47,9699830.0
20131206,50.20106591482649,50.256431829652996,49.884689258675074,50.1457,9929908.0
20131205,49.57618356382133,49.87674115402957,49.30726361468765,49.7581,11587144.0
20131204,49.03840865690643,50.01126740929344,48.99095213239974,49.7028,15225478.0
20131203,49.5366341307815,49.75018819776714,49.41008357256778,49.592,7106808.0
20131202,49.821407137167434,50.066599012267,49.48130227815835,49.6474,9128383.0
20131129,50.375055404120445,50.501606022187005,49.8688529318542,49.9084,4961715.0
20131127,50.08245143664626,50.446284785680646,49.84516881771079,50.3751,5205290.0
20131126,50.14573921319796,50.14573921319796,49.845181154822335,49.861,6277300.0
20131125,50.2247635242012,50.35922352103765,49.971662353685545,50.0033,5823801.0
20131122,50.50163907702001,50.50163907702001,49.971708017010556,50.2169,5750535.0
20131121,50.153645603015065,50.477931909547735,49.94009120603015,50.3672,7412452.0
20131120,50.59659379538996,51.09488759077991,49.900564366908746,50.0983,10075748.0
20131119,50.94458046948357,50.95248989045384,50.41464926447575,50.5412,8551817.0
20131118,51.45863056375214,51.45863056375214,50.90497176580214,50.9287,6278970.0
20131115,51.26888115360887,51.411250771128934,51.055326727328804,51.2847,11699551.0
20131114,51.12646233766233,51.490295454545446,50.8575422077922,51.1581,7918321.0
20131113,50.20104112513635,50.76260941249805,50.15358465014804,50.7547,6905036.0
20131112,50.54116949152542,50.54116949152542,50.034966854990586,50.3988,10349693.0
20131111,50.707260056302786,50.912904848295284,50.50952467938693,50.5728,6158647.0
20131108,50.80222616033756,50.936686357243325,49.93614430379747,50.6124,17449770.0
20131107,52.03607608695653,52.0756231884058,51.18976811594203,51.3005,9769510.0
20131106,52.210029424307045,52.348444136460564,51.84619646664636,51.9332,4892039.0
20131105,52.368208177249876,52.41566464138875,51.838277661032436,51.9411,9774456.0
20131104,52.87446010797839,52.9772825434913,52.32080083983203,52.74,4092937.0
20131101,52.415689678475424,52.803250987400325,52.09140368529337,52.668,16618742.0
20131031,52.771617832854766,52.878394937282756,52.091408130572766,52.3366,9070709.0
20131030,52.771665956489116,53.02476747186797,52.47901732933232,52.7163,7474194.0
20131029,53.34899180816205,53.38062946082811,52.89024584450402,53.1038,8521979.0
20131028,53.91853343671541,53.91853343671541,53.13550060552356,53.5547,8219376.0
20131025,53.57838568495159,53.9817659137577,53.38855969492519,53.9264,7983504.0
20131024,53.570452373546615,53.570452373546615,53.14334408649929,53.4004,6881763.0
20131023,53.25407410093237,53.47553764984461,53.00888231463667,53.4439,13219234.0
20131022,53.04055156458549,53.56257309802758,52.84281613525137,53.3332,10465286.0
20131021,52.993063549160674,53.056338848920866,52.56200056954437,52.7716,9373430.0
20131018,53.37279545556203,53.475617971999824,52.83495460034889,53.0493,11933242.0
20131017,52.14680370535715,53.32530723214286,52.0993471875,53.1513,19146886.0
20131016,51.64057111557699,52.39987496411357,51.58520520995452,52.3453,16177512.0
20131015,51.49029415384615,51.76316898461538,51.26883052307692,51.4112,8338483.0
20131014,51.340017527986504,51.6722129888054,51.11855388744058,51.5773,15004387.0
20131011,51.08689757780162,51.63264706423424,50.912890495170934,51.5931,11282535.0
20131010,50.2326648661198,51.14224705154001,50.2326648661198,51.1027,23726056.0
20131009,49.97167530903328,50.311780095087165,49.82139645007924,49.9084,9436397.0
20131008,50.36712699619772,50.58859049429658,49.85301530418251,49.9242,9526657.0
20131007,50.01121641346907,50.67560707909162,49.97957876272514,50.5016,7675469.0
20131004,50.50166383514237,50.65985228881548,50.01523434009753,50.2802,13296404.0
20131003,51.03948766457681,51.13440070532916,50.14572319749217,50.4621,23591072.0
20131002,50.92871404320988,51.27277353395062,50.71911458333333,51.253,11800072.0
20131001,50.446276899320566,51.60105213094502,50.34345444718962,51.2214,16470452.0
20130930,50.67566380310393,51.03158777237811,50.280192726132626,50.4542,9374798.0
20130927,51.02366593730602,51.23722026691496,50.667742054624455,50.9683,5971114.0
20130926,50.920817532467524,51.181828246753234,50.77844805194805,51.1581,4380679.0
20130925,50.746777663711306,51.16597641934982,50.517404759682684,50.8496,9013587.0
20130924,50.984067051662244,51.1027082253785,50.63605294209459,50.6756,13075014.0
20130923,51.330556728110615,51.57345815668203,50.946615760368665,51.0093,12152497.0
20130920,52.31785949782492,52.33353056551935,51.236555826909864,51.3345,17910061.0
20130919,52.474565996700164,52.88984925753712,52.20032233388331,52.2395,20323371.0
20130918,50.65669923800986,52.4745421186314,50.1317187509338,52.4432,37540346.0
20130917,50.81343961651461,51.095518849543836,50.601880191742694,50.6724,8761631.0
20130916,51.09544059023486,51.424532524721876,50.58221388288011,50.7115,13743798.0
20130913,50.2179,50.35893950694335,50.03768285223903,50.2179,8045975.0
20130912,50.586185127844246,50.72722467745719,50.03769799046055,50.1043,9121319.0
20130911,50.02197063165255,50.42941776085774,50.02197063165255,50.4255,9867737.0
20130910,50.24141057571965,50.32760139236546,49.7712788485607,50.0847,8888995.0
20130909,49.4108600625,50.1474,49.18362965625,50.1474,11123337.0
20130906,48.94073403441683,49.528398948374765,48.88588530911409,49.1758,12815109.0
20130905,48.65083459354211,48.76053207853318,48.2512223267889,48.2904,7406660.0
20130904,48.35300154440154,48.956336679536676,48.204126640926646,48.7056,11140205.0
20130903,49.1366176117952,49.254150583279326,47.99263002268309,48.3609,12854500.0
20130830,49.16791171272494,49.44999056876607,48.66643819087404,48.7683,6533717.0
20130829,48.91716983418367,49.183577614795915,48.666433099489794,49.1444,4663620.0
20130828,49.19146850846375,49.309001485148514,48.93289595975727,49.0661,5761686.0
20130827,49.10521196757788,49.5596722027972,48.99551466942149,49.3011,7908962.0
20130826,49.724243384566634,49.7399144351133,49.37164474726668,49.45,5530862.0
20130823,49.152296969218625,49.645935532754535,48.917230986582474,49.6381,9662349.0
20130822,48.948567023315235,49.08960659533695,48.53328383902907,49.0661,15039641.0
20130821,48.556734318291305,49.528339136020556,48.251148932070016,48.7918,19768869.0
20130820,48.016120769230774,49.13660139423077,47.984778653846156,48.8937,20075511.0
20130819,48.31385127111694,48.4862328358209,47.73402237165819,47.7732,15340515.0
20130816,49.37166338780132,49.55188053712991,48.415728943536635,48.4314,22158947.0
20130815,50.01418969495811,50.02986075549234,49.37951174332227,49.5754,17106101.0
20130814,50.539135524887584,50.81337889595286,50.437273701349056,50.5313,13474155.0
20130813,51.401045953891376,51.44022358038063,50.49212501934086,50.641,10889100.0
20130812,51.659621028536556,51.67137431710666,51.19027303830307,51.3462,8185749.0
20130809,51.15812921144242,52.03570777962767,51.08760950507039,51.7693,6246987.0
20130808,51.36185523300228,51.47938808250572,51.02492773109243,51.2835,6905302.0
20130807,51.448059183361366,51.448059183361366,50.994382267930874,51.2365,6218305.0
20130806,51.54996190983857,51.82420551325008,51.31881372982029,51.4481,5899898.0
20130805,51.63613552891183,51.86336586735469,51.47942495067537,51.6283,5471418.0
20130802,52.153237919004994,52.3569615046261,51.655682238738045,51.65959999999999,16771410.0
20130801,52.3883741165811,52.458893914225314,51.85555786771369,51.886900000000004,12801698.0
20130731,52.75662928367622,53.03087286379336,51.714503679231115,52.1768,17578275.0
20130730,53.08571719490522,53.51667135663508,52.764460456161146,52.9055,6200369.0
20130729,53.30512789940829,53.446167485207106,52.88200914201184,52.9682,6999912.0
20130726,53.1092209275022,53.422642119166426,52.91333268271206,53.3913,5576916.0
20130725,53.226793393172464,53.344326427310186,52.9094542010006,53.2503,10019397.0
20130724,54.4333798206937,54.48039296002351,52.91328831569664,53.3129,13684804.0
20130723,54.535246000864674,54.535246000864674,54.11612383009079,54.3707,4929949.0
20130722,54.26099611063094,54.44121313742438,54.09645012964564,54.3942,4684688.0
20130719,54.245335524414905,54.39421048829818,54.02594084079745,54.2375,7701085.0
20130718,53.91629447250685,54.34724872275941,53.88495234521575,54.2924,7176599.0
20130717,53.8927158292187,54.00241312808597,53.5636239326169,53.9554,14462714.0
20130716,53.618551270073,53.93980811678832,53.53236040875912,53.6734,6890973.0
20130715,53.46968523538842,53.853626410144294,53.422672030316285,53.7596,6986253.0
20130712,53.98681875365711,54.018160883557634,53.37564722059684,53.5637,10555518.0
20130711,53.23460866153175,53.95547766313036,53.17192440052318,53.9163,16742004.0
20130710,52.34916706989249,52.678259274193564,52.13760779569894,52.4667,10088035.0
20130709,52.16111438172044,52.68609480286739,51.87119982078854,52.4667,9422372.0
20130708,51.73014473684211,52.57638157894736,51.73014473684211,51.8085,6957991.0
20130705,52.03575414515639,52.06709626480413,50.633115935621014,51.6048,16119410.0
20130703,52.2551619140625,52.4980634014423,51.45593766526442,52.1533,8076432.0
20130702,51.69880912490651,52.57638818249813,51.651795961106956,52.3805,12520391.0
20130701,52.16114110169491,52.52941113801454,51.67533807506054,51.7772,14941088.0
20130628,52.067071052235434,52.41183420141502,51.64787040493753,52.0514,12025100.0
20130627,51.72227796762591,52.37262625899281,51.59690962230216,52.2786,13893739.0
20130626,51.134669626239514,51.53428166285278,51.00146561403509,51.3619,16898404.0
20130625,50.21584942475841,50.87576705016107,49.812135112747356,50.6118,18040494.0
20130624,49.291886330260894,50.79804886736448,48.68631582565224,49.6956,30134048.0
20130621,49.85862555107109,50.53406940391183,49.15204917122011,50.0139,24105171.0
20130620,50.84469974870425,51.06208432542799,49.20655168839328,49.4317,31601491.0
20130619,53.158285164503475,53.31355984002415,51.34157146091156,51.44250000000001,34471282.0
20130618,52.98741765480896,53.47653227931489,52.6923961352657,53.034,14319084.0
20130617,53.12716565982405,53.44547835777126,52.5914686803519,52.9486,10786096.0
20130614,52.715761562178834,53.55424495668771,52.59154180002936,52.8788,13991368.0
20130613,51.116416131881074,52.886547188695914,51.07759746835444,52.7468,21084951.0
20130612,52.33533267101471,52.35086013954194,51.06208025178219,51.1863,16537348.0
20130611,52.27317655059034,52.52937955462561,51.91759783589897,51.9471,17765713.0
20130610,53.282433186166294,53.406652759381906,52.62251670345842,52.7545,17666091.0
20130607,53.39120215900802,53.43778456601021,52.51778202771699,53.2204,16045810.0
20130606,52.234351829712786,53.29798235894445,52.032494940953484,53.2514,21649740.0
20130605,52.87877100846577,53.03404562602109,52.1800352294668,52.2732,19259295.0
20130604,53.4687615780194,53.655090934469584,52.832136276814566,52.8399,17820934.0
20130603,53.34454414754574,53.833658727853624,52.83990212024398,53.461,25223470.0
20130531,53.76386919493376,54.37720430921532,53.30580879312855,53.3291,20831999.0
20130530,54.50917011791773,54.88959303997699,53.926890135173984,53.989,13778524.0
20130529,55.20783508047286,55.23888997293833,53.76378258082894,54.5091,23698419.0
20130528,56.72185041876047,56.8460701842546,55.27779564489112,55.6194,15416662.0
20130524,56.209354892205646,56.25593723051409,55.59602077114428,56.1783,11803960.0
20130523,56.737303909691626,56.737303909691626,55.922112761563874,56.3957,17882269.0
20130522,58.72485483914755,59.16738745758109,56.930656801954655,57.19539999999999,26242673.0
20130521,58.538507810431554,58.76365591739474,58.484161715647325,58.6472,5619378.0
20130520,58.406554927516964,58.49971971006782,58.173642971139785,58.3755,6559953.0
20130517,58.150297088927296,58.41426372457796,57.98725887279011,58.4065,11377710.0
20130516,58.18134703049759,58.35991268057785,57.82033386837881,58.0416,11084054.0
20130515,57.715593600000005,58.235763733333336,57.432217333333334,58.228,12938842.0
20130514,57.47492423997848,57.83205601291363,57.47492423997848,57.7156,6114486.0
20130513,57.32739894523326,57.47490985801216,57.17988803245436,57.41279999999999,5141438.0
20130510,57.45161971830985,57.45161971830985,57.17988908450704,57.3274,4807496.0
