date,RWX~open,RWX~high,RWX~low,RWX~close,RWX~volume
20160929,33.06746836363636,33.091303636363634,32.67815890909091,32.7735,496445.0
20160928,33.18663350023844,33.32964508822127,32.995951382928,33.3217,366201.0
20160927,32.97999291866029,33.234235215311,32.97999291866029,33.2104,372554.0
20160926,32.96414508196722,33.01181557377049,32.90455696721312,32.9562,594662.0
20160923,32.97209016393443,33.035650819672135,32.92441967213115,32.9562,324336.0
20160922,33.15486072028811,33.21444889555822,33.03965691476591,33.0913,571790.0
20160921,32.51917323943662,32.781360563380275,32.38410704225352,32.7178,1171942.0
20160920,32.48747053637032,32.54308616213568,32.40007455302474,32.4398,340971.0
20160919,32.31269018450185,32.427894022140215,32.257074538745385,32.2968,333299.0
20160916,32.010719687577485,32.121950781056285,31.97893937515497,32.0425,469333.0
20160915,32.16912676227516,32.456562044239185,32.11400218765192,32.3975,367576.0
20160914,32.23209973098557,32.37384852042064,32.16910026901443,32.2006,411882.0
20160913,32.53142329101563,32.570798046875,32.153425634765625,32.2558,629116.0
20160912,32.499903012192206,32.97633725794884,32.4841531197705,32.9409,560382.0
20160909,33.17714729762191,33.24014686524141,32.7834,32.7834,568090.0
20160908,33.77557380617978,33.83857324438202,33.6417,33.6417,1412854.0
20160907,33.98039831893533,33.98039831893533,33.69296273639972,33.7284,464541.0
20160906,33.6023278551532,33.93701239554317,33.6023278551532,33.9252,596444.0
20160902,33.523599222614834,33.53147415783274,33.366100518256765,33.4291,298975.0
20160901,33.192826768867924,33.3897,33.192826768867924,33.3897,322092.0
20160831,33.0826,33.14559947631516,32.99991318733635,33.0826,532136.0
20160830,33.200699429657796,33.29519857414449,33.106200285171106,33.1377,370865.0
20160829,33.192875886524824,33.326749881796694,33.1791734893617,33.311,299181.0
20160826,33.68114733853797,33.88589595457771,33.18502569198012,33.2874,743069.0
20160825,33.63390021052631,33.7102872,33.63390021052631,33.6654,553069.0
20160824,33.767724034636096,33.767724034636096,33.633850128715196,33.6496,1576237.0
20160823,33.92522378176731,33.98034833294474,33.7756,33.7756,2311015.0
20160822,33.460600774466094,33.602349612766965,33.39838878432293,33.5551,1292349.0
20160819,33.50787587822013,33.626,33.44487634660421,33.626,254413.0
20160818,33.73620111627907,33.870074930232555,33.70926885488372,33.8622,486239.0
20160817,33.618076050420164,33.807074369747895,33.51570196078431,33.7362,216867.0
20160816,33.79922455075847,33.8070994865811,33.69291291715286,33.7441,210477.0
20160815,33.822825069832405,33.93307409217878,33.822825069832405,33.8307,383555.0
20160812,33.77564947417621,33.79927431642908,33.63390042065903,33.6969,349322.0
20160811,33.75202505248426,33.81187465360392,33.72840020993702,33.7599,290517.0
20160810,33.83862435837611,33.90949883341111,33.752,33.752,522354.0
20160809,33.50782591377694,33.72044901593252,33.50782591377694,33.6102,537380.0
20160808,33.63387540906966,33.689,33.55512599345489,33.689,1109681.0
20160805,33.5865752108716,33.6338247891284,33.5157795927835,33.6102,391466.0
20160804,33.41337588069516,33.57874964772194,33.41337588069516,33.5315,482679.0
20160803,33.192825922421946,33.2952,33.13770141911069,33.2952,562172.0
20160802,33.62996210415201,33.649649472202675,33.44490084447572,33.5709,477058.0
20160801,33.752023998125146,33.752023998125146,33.574207688774315,33.6024,426380.0
20160729,33.649576328052184,33.83857465051258,33.57870195712954,33.7992,518852.0
20160728,33.5472751583392,33.60239978888107,33.46852568613652,33.5709,496513.0
20160727,33.36612529467233,33.46062458745875,33.12200212164074,33.4055,441030.0
20160726,33.48427452274335,33.539399151543726,33.33465053028518,33.4134,339088.0
20160725,33.20070028436018,33.2322,33.12195099526066,33.2322,268681.0
20160722,33.12984986920333,33.177099476813325,33.066850392390016,33.1141,325435.0
20160721,33.12982507129278,33.22432421577947,33.04320085551331,33.1377,1063848.0
20160720,33.18495014231499,33.26369943074004,33.12982564041746,33.2007,267895.0
20160719,32.82270028763183,32.86207492809204,32.77545071907958,32.8542,239172.0
20160718,32.9093253585086,32.99594956978967,32.8384510038241,32.9487,339891.0
20160715,32.901524622392714,32.901524622392714,32.759775593382884,32.8464,514256.0
20160714,33.12200071123756,33.28028701991466,33.12200071123756,33.2165,338752.0
20160713,33.074699427480915,33.133761390744276,32.972325357824424,33.0117,533066.0
20160712,33.0826,33.232223756248516,33.02747545822423,33.0826,544854.0
20160711,32.704625540605484,32.86606180922634,32.704625540605484,32.7755,485429.0
20160708,32.137676314508276,32.38179980525803,32.12192641187926,32.3503,592110.0
20160707,31.95654910891089,32.082548316831684,31.783300198019802,31.8148,1191328.0
20160706,31.673026610713404,31.90927494445816,31.523402666008394,31.9014,983822.0
20160705,32.07459891545477,32.22422262755731,31.885600542272616,31.948600000000003,897792.0
20160701,32.60227537979262,32.72827451169521,32.46052635640222,32.6574,522038.0
20160630,32.452671190905846,32.64954495450027,32.334546932749184,32.6423,695796.0
20160629,32.23215098516176,32.40539978107516,32.22427603989297,32.3739,506241.0
20160628,31.64942603960396,31.82267495049505,31.52342683168317,31.8148,971899.0
20160627,30.90917371794872,31.027297948717948,30.455025425384612,30.7123,1327528.0
20160624,31.3895503006012,31.956546693386773,31.33103942284569,31.4368,1359175.0
20160623,33.77557632311977,33.948824791086345,33.61020278551532,33.9252,475309.0
20160622,33.36612482286254,33.539373523854515,33.31887517713746,33.3425,1156576.0
20160621,33.42915010595715,33.6259450320226,33.34252568872145,33.4449,577844.0
20160620,33.271624347413386,33.326748932131,33.161375177978165,33.185,563072.0
20160617,32.255800778210116,32.45267456225681,32.16130136186771,32.3818,383169.0
20160616,32.01741709029291,32.267309126119585,31.705052045509564,32.2595,626576.0
20160615,32.376709724238026,32.49384687953556,32.25957256894049,32.283,957594.0
20160614,32.33759165048543,32.33759165048543,32.04865398058252,32.1736,367889.0
20160613,32.66558215141351,32.85667151197892,32.540636104456155,32.5953,556884.0
20160610,33.196628825622774,33.22005622775801,32.82179039145908,32.9155,375061.0
20160609,33.509054259776526,33.56371829608938,33.42315363128491,33.5481,828599.0
20160608,33.67300913941081,33.68862741823243,33.5871086058919,33.6652,722581.0
20160607,33.41529037520392,33.5714730831974,33.41529037520392,33.509,223804.0
20160606,33.23567213114754,33.41106526932084,33.23567213114754,33.345,337960.0
20160603,32.85307986798679,33.17325487977369,32.85307986798679,33.1264,477288.0
20160602,32.40007180162913,32.603109127934836,32.40007180162913,32.5953,528710.0
20160601,32.509462853039736,32.64221828626137,32.446989707994256,32.6266,1505610.0
20160531,32.89987442473634,32.89987442473634,32.51722694151486,32.5797,719309.0
20160527,32.79054520808562,32.91549131985732,32.79054520808562,32.8374,233408.0
20160526,32.931164014251785,32.95459144893112,32.814026840855114,32.8765,408018.0
20160525,32.68127137767221,33.00144631828979,32.68127137767221,32.8765,396542.0
20160524,32.60309923755064,32.82917342268287,32.540626233023595,32.7749,390159.0
20160523,32.29080856453558,32.462609722557296,32.29080856453558,32.3689,394187.0
20160520,32.45479141341052,32.50164626145682,32.36889085865895,32.3767,614109.0
20160519,32.22829086724806,32.27514566375969,32.07991734496124,32.2361,242886.0
20160518,32.665600455417064,32.87644702780441,32.454753883029724,32.5797,407187.0
20160517,32.97801086178085,32.97801086178085,32.63440857006445,32.7125,356070.0
20160516,32.50939878455672,32.79833651096282,32.37664361296473,32.7671,482654.0
20160513,32.47822800965018,32.54851030156815,32.29861770808202,32.3689,1052332.0
20160512,32.915556126104605,32.915556126104605,32.57937233221877,32.6969,374329.0
20160511,32.96237310704961,33.050616370757176,32.876472584856394,32.8999,308625.0
20160510,33.079462693571095,33.298118254340686,33.079462693571095,33.2825,441261.0
20160509,32.978009712657325,33.0632855511755,32.83744514367134,32.8843,712581.0
20160506,32.61090798479088,32.8608,32.61090798479088,32.8608,734367.0
20160505,32.91552796953106,32.91552796953106,32.720299452511306,32.8062,518283.0
20160504,32.767145168967154,32.86085483103284,32.718338053307946,32.814,748442.0
20160503,33.17320094652153,33.2512922858495,32.95454519640322,33.0014,716644.0
20160502,33.290308729230055,33.446491270769954,33.2239311490756,33.3684,1208073.0
20160429,33.110736543909354,33.14978222379604,32.90769900849859,33.0795,1336268.0
20160428,33.07950913813459,33.298165005903186,32.977990342384885,33.0717,662147.0
20160427,33.18098134678555,33.32935476302205,33.11069920225246,33.2825,294211.0
20160426,33.3372,33.46214617006326,33.3215817287421,33.3372,418979.0
20160425,33.05607259206799,33.102927407932015,32.95455382436261,33.0795,393275.0
20160422,32.837464030490715,32.90774635540734,32.67347193901859,32.7828,514437.0
20160421,32.95457367293501,32.970191954296595,32.720299452511306,32.8062,790163.0
20160420,33.141954342198154,33.26299588138385,33.071672158154854,33.181,1598258.0
20160419,33.15757305332704,33.20442784332233,33.032626946672956,33.0951,616202.0
20160418,32.704671540469974,32.945193002610964,32.64219843342036,32.8999,753347.0
20160415,32.72415934512428,32.74368217017208,32.657781739961756,32.6734,235253.0
20160414,32.88425524558894,32.88425524558894,32.74369086790653,32.7515,343011.0
20160413,32.82177218401707,32.99357303770453,32.76710827602561,32.9311,474536.0
20160412,32.51725377990431,32.72029138755981,32.35326186602871,32.6422,573969.0
20160411,32.50163708705088,32.65001073064867,32.3845,32.3845,510119.0
20160408,32.353218668280874,32.40007343825666,32.19313153753027,32.2517,339224.0
20160407,31.9316097866078,31.97698094162374,31.697335320088303,31.8379,1119550.0
20160406,31.853498249027233,32.1112,31.826166245136186,32.1112,1873630.0
20160405,31.77537259332024,31.84955938113949,31.68166296660118,31.7988,543448.0
20160404,32.26731950207469,32.26731950207469,31.97838174273859,31.994,678041.0
20160401,31.790953200292037,32.11112737892431,31.7206710635191,32.0877,633714.0
20160331,32.4079365653642,32.509455402797876,32.33765429329473,32.3767,422099.0
20160330,32.485990867579915,32.657791780821924,32.39228127853881,32.4938,361830.0
20160329,31.736324497213467,32.29858221468378,31.673851417494543,32.2283,581098.0
20160328,31.712954254795868,31.798854894244958,31.65048106246926,31.752,366733.0
20160324,31.603545225758698,31.66601825808043,31.46298090303479,31.6504,322542.0
20160323,31.970627990196082,32.005769129901964,31.81444514705883,31.861300000000004,489882.0
20160322,32.06433545101844,32.21270914161009,32.01748060135791,32.2049,738262.0
20160321,32.2283,32.32981875454325,32.03307162587836,32.2283,360665.0
20160318,32.33768233301065,32.400155517909006,32.236163407550826,32.2674,491292.0
20160317,32.04076418772563,32.429702815884475,31.97075523465704,32.3208,821722.0
20160316,31.208428501469143,31.82295139569049,31.192870959843287,31.7685,480354.0
20160315,31.224003272997773,31.379578775105387,31.17733062236549,31.371800000000004,735489.0
20160314,31.418427416563656,31.52733011124845,31.33286101359703,31.465099999999996,302397.0
20160311,31.317372908956326,31.535178781149764,31.262921440907967,31.5274,795008.0
20160310,30.905039029322545,31.083950657229522,30.578330839231548,30.7728,245179.0
20160309,30.803966573816155,30.912869485945805,30.6950636616865,30.7184,1013014.0
20160308,30.69504245187437,30.788387740628167,30.586139614994938,30.7106,604920.0
20160307,30.624988459595954,30.87390886363636,30.508307020202015,30.8039,528551.0
20160304,30.897333366808937,31.09888168189807,30.881775797137838,30.9829,392746.0
20160303,30.749482120372704,30.936172626542437,30.679473180559054,30.8895,546648.0
20160302,30.477242853528967,30.772836326840377,30.42279142423476,30.7495,1172536.0
20160301,30.267227633587787,30.593936335877864,30.204997404580155,30.5706,555832.0
20160229,29.95610299713318,30.065005994266357,29.8472,29.8472,306915.0
20160226,30.166114917990107,30.24468061181984,29.8471848737308,29.8783,278944.0
20160225,29.940461019141235,30.096036290739782,29.839337092602175,30.0727,327336.0
20160224,29.450419092331764,29.854915075639017,29.290954329681792,29.8238,522519.0
20160223,29.83941201153947,29.886084710201942,29.62183944794125,29.6605,453150.0
20160222,30.002745667870037,30.173878777720475,29.994966890149563,30.1661,1058137.0
20160219,29.652641563517914,29.90156195439739,29.590411465798045,29.851,228457.0
20160218,29.738281722689077,29.847184663865548,29.559369747899165,29.6216,290109.0
20160217,29.48160005231494,29.816087862934868,29.48160005231494,29.738300000000002,510307.0
20160216,29.3649,29.47380294039735,29.11597899337748,29.3649,480667.0
20160212,28.29143662162162,28.80483635135135,28.213648783783785,28.7815,494019.0
20160211,28.3613787654321,28.50528592592593,28.128015802469132,28.353600000000004,373766.0
20160210,28.781490750816104,28.89817247007617,28.579242437431994,28.5948,385708.0
20160209,28.28362775510204,28.657008979591836,28.252512653061224,28.587,2774142.0
20160208,28.843718048780488,28.944842195121954,28.501451707317074,28.7037,518074.0
20160205,29.520460090763482,29.598247864388675,29.084848558462358,29.1393,903414.0
20160204,29.574891052217268,29.792696667541325,29.52821842036211,29.6449,463882.0
20160203,29.528227354024196,29.6215726459758,29.06927966859547,29.5749,1459556.0
20160202,29.34927174611676,29.34927174611676,28.952554847348683,29.0459,653962.0
20160201,29.520424639580607,29.78490275229358,29.450415727391874,29.676000000000002,649234.0
20160129,29.19374287222809,29.481557550158392,29.19374287222809,29.466,596720.0
20160128,28.72698767309259,28.804775346185178,28.54807602497964,28.6492,955687.0
20160127,28.633690730106647,28.789266338528847,28.345875854525566,28.447,498519.0
20160126,28.376943144175943,28.66475753461852,28.28359793646484,28.6492,440469.0
20160125,28.314717835450026,28.423620596355605,28.15914246272778,28.1747,641766.0
20160122,28.221430385984124,28.462572707363815,28.174757678620313,28.4159,1274792.0
20160121,27.497964155698682,27.9413542425091,27.365725007000837,27.778,1912594.0
20160120,27.84796905766526,27.964650492264422,26.875623769338958,27.6535,5393265.0
20160119,28.48582657496561,28.56353640770289,28.05021590096286,28.2758,782830.0
20160115,28.174751479944675,28.32254835408022,27.956945560165973,28.1203,788724.0
20160114,28.913712235041583,29.147075529916815,28.692017104910107,28.9915,528694.0
20160113,29.20152658364916,29.337655170546835,28.657090023822413,28.734799999999996,3128400.0
20160112,29.092593842034802,29.193717831325298,28.85145202141901,29.0537,458068.0
20160111,29.069318123151383,29.162663538585644,28.695936461414362,28.9293,490610.0
20160108,29.248233198380568,29.263790769230766,28.76594850202429,28.820399999999996,670309.0
20160107,29.364896831735887,29.559366347177846,29.2171,29.2171,514794.0
20160106,29.746024557752342,29.928825702393343,29.74089056815817,29.9016,1491240.0
20160105,30.13499098635076,30.236115117177437,30.01830929693536,30.205,360737.0
20160104,29.94827314934227,30.1583,29.782429725045134,30.1583,1013386.0
20151231,30.508387832310838,30.648405930470346,30.37614851738241,30.4306,821932.0
20151230,30.79620906329114,30.873996911392403,30.718421215189874,30.7262,777980.0
20151229,30.99067269984917,31.01400904977375,30.81953946706887,30.943999999999996,769792.0
20151228,30.60166370332741,30.736080772161543,30.508318516637033,30.625,1246262.0
20151224,30.695060762048954,30.908977176381526,30.66783503658844,30.8273,283328.0
20151223,30.625024564063683,30.803936315390448,30.578351933282793,30.780600000000003,903298.0
20151222,30.44608494129658,30.531651352730982,30.326603115875447,30.4772,760366.0
20151221,30.53942662221082,30.554984149781994,30.204939779430617,30.3294,643443.0
20151218,30.39941158301158,30.461641698841696,30.220499999999998,30.220499999999998,1085777.0
20151217,30.65309132653061,30.65309132653061,30.27234359693877,30.3052,954659.0
20151216,30.490748717948712,30.816993544494718,30.39797767722473,30.753599999999995,855236.0
20151215,30.15059276366436,30.24336381832179,30.057821709006934,30.1274,836397.0
20151214,30.119671060762098,30.1505947476828,29.764048661174044,30.0269,775792.0
20151211,29.988232858990944,30.07327296248383,29.794959896507116,29.88,662216.0
20151210,30.521725871279568,30.587438806919355,30.367107199185956,30.3903,429188.0
20151209,30.61449492900609,30.83096105476674,30.39029787018256,30.4908,1102372.0
20151208,30.606723691529716,30.745880303413408,30.568069077117574,30.5758,742047.0
20151207,31.047418618618618,31.132458858858865,30.80775975975976,30.892800000000005,391273.0
20151204,30.807678119573303,31.171030910444056,30.77675447779707,31.163299999999996,609329.0
20151203,31.240660620465352,31.240660620465352,30.815459844883666,30.900500000000005,864729.0
20151202,31.341127435387673,31.38751292246521,31.04735268389662,31.1092,771864.0
20151201,31.36432709456149,31.5576,31.317941597256244,31.5576,450764.0
20151130,30.931414474669328,31.047378287996004,30.81545066134265,30.9778,748367.0
20151127,30.946838177278405,31.008685468164796,30.91436834956305,30.962300000000003,70503.0
20151125,31.16331640159046,31.18650914512923,31.031890854870777,31.1092,306978.0
20151124,30.838648645289588,31.17107829977629,30.838648645289588,31.1015,422291.0
20151123,31.348896795827123,31.395282339791358,31.093776304023844,31.1247,735471.0
20151120,31.511216416810026,31.59625650036864,31.441638166625708,31.4571,280237.0
20151119,31.325730930634418,31.46798005430758,31.283210812145153,31.318,739369.0
20151118,30.931464796425022,31.155661866931478,30.838693594836148,31.1402,316026.0
20151117,30.923730932733182,31.024233058264567,30.838690672668168,30.916,453904.0
20151116,30.452131884422116,30.77683092964825,30.405746306532667,30.7691,316335.0
20151113,30.47533304480652,30.529449567209777,30.336176272912425,30.3671,354028.0
20151112,30.65305637192805,30.691710919685843,30.506169090448445,30.513900000000003,232944.0
20151111,30.81541638602664,30.877263684342797,30.73810726313144,30.7613,274952.0
20151110,30.243318165695467,30.548689092982016,30.23558725614391,30.513900000000003,2101678.0
20151109,30.77675092475298,30.799943653407656,30.390205447175074,30.513900000000003,527284.0
20151106,31.33345464426878,31.40303300395257,31.16337420948617,31.294800000000002,669064.0
20151105,31.65807636008783,31.733066186874847,31.603959990241524,31.689000000000004,604688.0
20151104,31.84363467741935,31.890020161290316,31.557590860215047,31.634899999999995,886164.0
20151103,31.920988728323692,32.13745462427745,31.820486705202303,32.0988,460075.0
20151102,32.067850707603746,32.28045097145599,32.01373427680499,32.2302,762220.0
20151030,32.11424737095996,32.22248027013989,32.02920723589001,32.0524,596951.0
20151029,32.013767027677495,32.160654632972324,32.00603610108303,32.122,606628.0
20151028,32.392547345767575,32.534796241033,32.098772453371595,32.3307,565435.0
20151027,32.353892754662844,32.40800918220947,32.261121736011475,32.3307,488871.0
20151026,32.46210186335404,32.5316800764453,32.353869087434305,32.3616,444892.0
20151023,32.47756908614945,32.55487822465493,32.39252903379343,32.4853,444930.0
20151022,32.09876335877863,32.42346183206107,32.09876335877863,32.408,1412170.0
20151021,32.06009647887324,32.12967469645459,31.828169086935407,31.8359,441918.0
20151020,31.94418352259,32.07560925344286,31.936529906499153,31.9983,295131.0
20151019,31.90547449324325,32.0369,31.897743581081084,32.0369,237638.0
20151016,31.936421739130438,32.03692367149758,31.865142676328503,32.006,357087.0
20151015,31.681303368063965,31.92088452750182,31.634917858008237,31.9055,353907.0
20151014,31.387567010309276,31.56537835051546,31.355097113402056,31.495799999999996,370662.0
20151013,31.209730921704658,31.41073488602577,31.163345391476714,31.202,424326.0
20151012,31.542123650637876,31.627163689892047,31.5112,31.5112,313167.0
20151009,31.681332957884422,31.750911287952984,31.480328893241914,31.5731,2508203.0
20151008,31.294761277737134,31.71223091928798,31.23299123262619,31.704499999999996,595034.0
20151007,31.457116445100937,31.526694731659283,31.22557536927622,31.403,716216.0
20151006,31.356614475627772,31.47257828655835,31.302575339734123,31.403,721887.0
20151005,31.263841472392635,31.526692760736196,31.263841472392635,31.5035,1709275.0
20151002,30.28199771643664,30.846354579673775,30.204688557089085,30.8077,724350.0
20151001,30.653072842639595,30.75357472081219,30.235603502538076,30.4598,636348.0
20150930,30.29743634977122,30.459785460091506,30.150549059481442,30.413400000000003,568318.0
20150929,29.849083557394,29.99597104446742,29.76404343329886,29.9032,717639.0
20150928,30.111936835278865,30.32067169909209,29.787238158236065,29.8027,367920.0
20150925,30.398025849297575,30.52056112643678,30.189290676883783,30.2666,670680.0
20150924,29.640334334541695,29.921739699637495,29.57083339409633,29.8568,426654.0
20150923,29.725418562091505,29.77953505882353,29.532145359477127,29.5708,304133.0
20150922,29.6713,29.748609275664403,29.547605158936943,29.6713,1171335.0
20150921,30.13516185831622,30.274318583162216,30.003736062628338,30.1197,283501.0
20150918,30.135087290538795,30.30516731116267,29.97660363495746,29.988199999999996,741869.0
20150917,30.086512395224787,30.608554457708912,30.048203720345438,30.2247,379563.0
20150916,30.009749809305877,30.24006254767353,29.956010170353423,30.194,352880.0
20150915,29.79475006402049,30.00203124199744,29.7410104993598,29.979,463594.0
20150914,29.90228547557841,29.94067095115681,29.817837429305914,29.863899999999997,295553.0
20150911,29.78708126121507,29.9483,29.725664598820813,29.9483,226992.0
20150910,29.671941561777547,30.002056306190596,29.671941561777547,29.886899999999997,434148.0
20150909,30.201690479896243,30.247753047989626,29.5952,29.5952,994247.0
20150908,29.92525213609618,30.071116628293677,29.84080427219237,30.0097,858104.0
20150904,29.456949881982688,29.54907482297404,29.195929215840547,29.2727,409575.0
20150903,29.917622909184196,30.144097088250387,29.879237455105184,29.925299999999996,746934.0
20150902,29.917597902813295,30.0174,29.687285370843988,30.0174,414143.0
20150901,29.687304321791203,29.794783571986464,29.387897839104404,29.4877,761511.0
20150831,30.485704207858046,30.501058377693276,30.24771457541191,30.286099999999998,581744.0
20150828,30.60086040570999,30.700662509391435,30.501058302028547,30.6546,554142.0
20150827,30.646962022806147,31.015462568170545,30.576332751611304,30.9694,904175.0
20150826,30.29380616940582,30.38593127686473,29.725701340075858,30.362900000000003,717618.0
20150825,30.147954784627288,30.83881662599948,29.7641,29.7641,1243981.0
20150824,29.341841454545452,30.224706909090905,28.773736727272723,29.5568,1316619.0
20150821,31.575867121249694,31.618091110835607,30.938668732953136,30.9617,865663.0
20150820,31.89825182127246,31.99037673627975,31.6142,31.6142,1047604.0
20150819,32.22843965640659,32.35887347959915,31.990449749463142,32.1747,314362.0
20150818,32.37426250296842,32.43068906910473,32.28981458085966,32.3282,273636.0
20150817,32.28214162532483,32.4971,32.23615588731396,32.4971,289687.0
20150814,32.41267491733585,32.54318545111006,32.382043327350026,32.5048,292373.0
20150813,32.205397813688215,32.428033460076044,32.11334948954373,32.3052,188427.0
20150812,32.13624384670316,32.27443123065936,31.951994001428226,32.2514,555093.0
20150811,32.38196253561254,32.42802507122508,32.13629567901235,32.3359,1445122.0
20150810,32.627626959981285,32.8502625321788,32.52782480692722,32.8042,809210.0
20150807,32.44332094339623,32.5584770754717,32.35887311320755,32.5508,214302.0
20150806,32.54321451460886,32.61230838831291,32.37431837888785,32.5816,1539080.0
20150805,32.68131661567428,32.77344153918569,32.61222292304071,32.6199,381676.0
20150804,32.466377081362346,32.627595789971615,32.40572813859981,32.4587,458840.0
20150803,32.42800208976491,32.51245001187367,32.19776634576111,32.3282,448083.0
20150731,32.6199417356349,32.67368134310712,32.397306218964296,32.4664,326454.0
20150730,32.31286038899431,32.37427708728653,32.16699573055028,32.3666,271186.0
20150729,32.282104329311565,32.627572746628815,32.282104329311565,32.451,148941.0
20150728,32.25907310149042,32.466354151880765,32.13623988644429,32.451,308912.0
20150727,32.15160201197605,32.200735310179645,31.97579692934132,32.0518,289853.0
20150724,32.33592739431574,32.412698352042035,32.09026032959159,32.144,507651.0
20150723,32.435681276798476,32.51805639161506,32.2053687470224,32.2284,290300.0
20150722,32.59687707891637,32.70435618374558,32.52440545394582,32.5892,1433174.0
20150721,32.69673127349623,32.80421054981202,32.62763745300751,32.6737,867159.0
20150720,32.88097088696467,32.896325064357605,32.773491645214136,32.8042,201442.0
20150717,32.880954169586545,32.94237084793272,32.81186040644709,32.8656,221849.0
20150716,32.84252292591727,32.9345710441692,32.796460481420894,32.8502,247911.0
20150715,32.581539579891434,32.62760207694124,32.44335208874203,32.5278,232772.0
20150714,32.4202959990586,32.63525415391857,32.397264768180754,32.6199,311779.0
20150713,32.25146651648091,32.43571674175954,32.243789423760965,32.3743,367376.0
20150710,31.84458105061166,32.03566389110099,31.80619558647158,32.0058,1523052.0
20150709,31.598835135796428,31.6525746513335,31.293287604599957,31.3762,537242.0
20150708,31.483684980237157,31.5067162055336,31.053768774703563,31.076800000000002,1060766.0
20150707,31.66795634920635,31.9213,31.360873136123136,31.9213,604811.0
20150706,31.760097903614458,32.00576460240964,31.721712481927714,31.859900000000003,763884.0
20150702,32.10560615604868,32.22843965640659,32.097929062276314,32.1747,345254.0
20150701,32.343602238095244,32.39734190476191,32.143997761904764,32.2438,582412.0
20150630,32.34358143812709,32.36661270903009,31.967404013377926,32.1363,904090.0
20150629,32.32055236041217,32.427954861011266,31.982760364246342,32.0365,275518.0
20150626,32.72739794200187,32.83487708138447,32.612318492048644,32.8272,223155.0
20150625,32.86556245614035,32.9116249122807,32.75040631578947,32.8195,378686.0
20150624,32.888625000000005,33.00378125,32.7965,32.7965,228480.0
20150623,33.00383742160279,33.103639674796746,32.88868097560976,33.0499,331806.0
20150622,33.08821869899744,33.126604103520634,32.911645838190715,32.927,767081.0
20150619,32.642962505887894,32.73508751766368,32.573868747056046,32.5969,184770.0
20150618,32.54588124854954,32.864735228591314,32.52310596426084,32.7129,318550.0
20150617,32.432007094515754,32.56106704784131,32.17388718786465,32.5307,464901.0
20150616,32.56866589111215,32.65976705444393,32.5017824536994,32.6294,498700.0
20150615,32.454781242727485,32.6218,32.39404714917384,32.6218,378640.0
20150612,32.54590702325581,32.67489115209302,32.47758111627907,32.6446,404066.0
20150611,32.75844943300162,32.89510113399676,32.64457301550567,32.804,411584.0
20150610,32.538297679814384,32.758458816705335,32.50793062645012,32.7205,283235.0
20150609,32.05998244743681,32.21174163501063,31.946106118592017,32.1359,431733.0
20150608,32.06759287580147,32.09036815483258,31.92334944193778,31.9689,613656.0
20150605,32.098,32.21187653736992,31.96339793282876,32.098,596095.0
20150604,32.63693400139828,32.7735855045444,32.44714024702867,32.5762,368343.0
20150603,32.99377635649965,33.03173514199953,32.80398242900023,32.8799,363705.0
20150602,32.963374258791085,33.153167984371414,32.940599011721446,33.0317,269350.0
20150601,33.16080110192837,33.22533104912763,32.94823186409549,33.0697,489042.0
20150529,33.16842709291628,33.327854185832564,32.93968717341306,33.009,455102.0
20150528,33.251907124971545,33.380967038470295,33.11525545185523,33.3506,234452.0
20150527,33.510049411764705,33.60874235294118,33.426539999999996,33.5556,490728.0
20150526,33.75299537310047,33.75299537310047,33.41136586527556,33.4721,377453.0
20150522,33.98835061507493,34.02684088481324,33.88965761574591,33.9428,147295.0
20150521,34.064274065836294,34.1553753113879,33.98076459074733,34.1326,238121.0
20150520,34.140183537263624,34.29050055617352,34.07185761957731,34.125,665217.0
20150519,34.12491649988881,34.21601750055592,34.0748109495219,34.1401,343978.0
20150518,34.223642301710726,34.2843763608087,34.08699066874028,34.1705,250170.0
20150515,34.261614232209745,34.46651584269663,34.208471910112365,34.459,644911.0
20150514,34.14771648888889,34.1629,34.04902366666667,34.1629,227553.0
20150513,33.8668670630469,33.992131198115324,33.787153522548806,33.8365,276592.0
20150512,33.4645,33.51764235480944,33.26711411070781,33.4645,325493.0
20150511,33.66185163043478,33.73776920289855,33.51001648550724,33.5252,478814.0
20150508,33.623922374326746,33.86685881956912,33.61633061041292,33.8289,261996.0
20150507,32.97856599264705,33.046815833409916,32.82293509880514,33.0393,436887.0
20150506,33.52520328767123,33.52520328767123,33.153207146118724,33.2519,322623.0
20150505,33.912430816326534,33.93520612244898,33.472108231292516,33.4797,657065.0
20150504,33.82892346231268,33.97605194900469,33.7909646164169,33.9428,339729.0
20150501,33.684657650765075,33.775758820882096,33.532822367236726,33.7378,424465.0
20150430,33.821318858560794,33.85927769005188,33.6087494022107,33.6543,412621.0
20150429,34.01864226642825,34.13251855163165,33.852914312695574,33.9655,274240.0
20150428,34.05664006218076,34.208475283144566,33.984594249833435,34.1857,180196.0
20150427,34.16291759465479,34.23883518930958,34.05663296213809,34.087,243210.0
20150424,33.87446465863454,34.041483534136546,33.821322289156626,34.0263,640767.0
20150423,33.54040480359147,33.88962585858586,33.52522127946128,33.8213,339729.0
20150422,33.730224696356274,33.80614237516869,33.63160763157895,33.753,508165.0
20150421,33.73022591339648,33.73781768155164,33.61642530875056,33.6619,460766.0
20150420,33.752983528352836,33.775758820882096,33.63151530153015,33.7378,578991.0
20150417,33.85929300652125,33.94280247357769,33.67709053294355,33.7606,314905.0
