date,EEM~open,EEM~high,EEM~low,EEM~close,EEM~volume
20161207,33.028909558011044,33.42079360497237,32.96897435082873,33.3793,61773286.0
20161206,32.75233348314607,32.83532081460674,32.66934615168539,32.8261,48356889.0
20161205,32.54025024004519,32.6785624399887,32.52180861338606,32.6509,53275059.0
20161202,32.34661674259681,32.540253843963555,32.32817511389522,32.3835,58726061.0
20161201,32.64166590649943,32.71543238312429,32.33737919042189,32.3466,80947539.0
20161130,32.82600788732395,32.872111830985915,32.71535842253521,32.7338,86930273.0
20161129,32.53096726862303,32.77992875282167,32.49408408577879,32.6785,36457747.0
20161128,32.6324,32.7614911556937,32.5909064142413,32.6324,50952962.0
20161125,32.53096238297873,32.55862476595745,32.4571960283688,32.5033,28572724.0
20161123,32.235950285062714,32.39270404789054,32.16218380843786,32.3466,43495581.0
20161122,32.678558375634516,32.71544162436548,32.457258883248734,32.697,61502750.0
20161121,32.18063756083596,32.30050813054681,32.11609186945319,32.2083,45251832.0
20161118,32.106878751084125,32.171424457935814,31.876358369470942,31.8948,51490535.0
20161117,32.106845640287766,32.29126175539568,31.982364762589928,32.0423,80828677.0
20161116,31.88555031700288,32.079187262247835,31.82561507204611,31.9962,65386416.0
20161115,31.87632615032866,32.318924835667325,31.857884538439546,32.2636,88280148.0
20161114,31.645841632653063,31.811816326530614,31.378437959183678,31.6274,107880174.0
20161111,31.8579,32.12530350217077,31.46140515195369,31.8579,182114720.0
20161110,33.121156842703016,33.241027399204995,32.309725383304944,32.4757,206488367.0
20161109,33.50836635410922,33.83109415333701,33.277846497517935,33.4346,193360842.0
20161108,34.17224761142248,34.734715799306116,34.08926050173472,34.5503,83961302.0
20161107,33.93711643835617,34.36588315874295,33.88640209508461,34.329,85341263.0
20161104,33.20406632340662,33.3608197606457,33.08419604787086,33.1303,78505990.0
20161103,33.600591184573005,33.69740957300276,33.35162961432507,33.4715,67400401.0
20161102,33.840323901098905,33.93253186813187,33.409251655219784,33.5637,82319308.0
20161101,34.375114875135715,34.38433566775244,33.701997014115086,33.9694,90113167.0
20161031,34.20921674744211,34.3613601642434,34.15850227517502,34.2461,60364967.0
20161028,34.227595125913886,34.375127863525584,33.88642567018684,34.0524,69557907.0
20161027,34.513427750809065,34.513427750809065,34.16303762135922,34.1907,47286973.0
20161026,34.467358395721924,34.6486393657754,34.375150374331554,34.4858,50715461.0
20161025,34.79005444444444,34.91914555555555,34.73472968253968,34.8546,32233888.0
20161024,34.94679104872882,34.974453416313565,34.72549210805085,34.8177,28142242.0
20161021,34.476563244680854,34.69786239361702,34.43045925531916,34.6702,33058478.0
20161020,34.66095841531508,34.8269326774794,34.55030890720553,34.6794,55283923.0
20161019,34.7347959437964,34.85466648992577,34.605704586426306,34.7809,49171177.0
20161018,34.55035838890371,34.63334563883703,34.430487916777814,34.5688,50174862.0
20161017,33.96017920738327,34.098491096634085,33.927906433224756,33.9694,37742252.0
20161014,34.23681992950109,34.31058630694143,33.9417544197397,34.0063,54235814.0
20161013,33.72970070613797,34.08009125475285,33.545284627919614,33.951,67497271.0
20161012,34.20919596231494,34.37978090174966,34.098546271870795,34.2553,48482939.0
20161011,34.52265749596991,34.54109908651263,34.14921528747985,34.3198,79646905.0
20161010,34.9837669816273,35.21428732283464,34.92844209973754,35.1313,56113651.0
20161007,34.956057628018044,35.002161634385786,34.48579676306713,34.7532,77787774.0
20161006,34.69792128895932,34.93674035921817,34.61493396724775,34.91,45429735.0
20161005,34.73476714247952,34.92840401797516,34.62411749933915,34.8823,61950139.0
20161004,34.79011563421829,34.86849251810136,34.269139876642534,34.3844,95339786.0
20161003,34.60562577565633,34.836145531689205,34.467313922036595,34.7716,77690287.0
20160930,34.53651040053404,34.66099121495327,34.375146381842455,34.5319,84150753.0
20160929,34.808557253955485,34.90076535264146,34.282971091445425,34.3844,74658546.0
20160928,34.734717865612645,35.020562371541494,34.421210988142285,34.9929,82411264.0
20160927,34.43965939909599,34.6794,34.29212672161659,34.6794,60877315.0
20160926,34.38433665048544,34.46732378640777,34.1907,34.1907,47251469.0
20160923,34.863874541589155,34.956082620249795,34.67945838426787,34.6979,56201937.0
20160922,35.20502481636937,35.32950565320042,35.02060876180483,35.1497,73863892.0
20160921,34.282906895640686,34.94680396301189,34.17686778071334,34.9007,123874764.0
20160920,34.19996170559479,34.19996170559479,33.94177919608909,33.951,48531167.0
20160919,34.08935385869565,34.209224456521746,33.877275108695656,33.9326,55847728.0
20160916,33.61899605587511,33.711203944124904,33.35620357436319,33.6651,92611953.0
20160915,33.56375081610446,33.983297701305766,33.416217845484226,33.8957,87633914.0
20160914,33.333220807969006,33.692832318760374,33.305558384061975,33.324,90163072.0
20160913,33.572991007493755,33.70208243130724,33.0566253122398,33.2226,160782496.0
20160912,33.38853952922078,34.20919128787879,33.32399388528139,34.0801,119811628.0
20160909,34.48583601198584,34.49505682375374,33.83115837646418,33.8496,124082606.0
20160908,35.13122874440642,35.23265748881285,34.94681284548565,35.0298,73367303.0
20160907,35.24187030716723,35.25570149645576,35.04823365712785,35.122,58618303.0
20160906,34.95607581784873,35.255936431300704,34.882309369275056,35.2327,108573830.0
20160902,34.40279203421545,34.51344159315691,34.25525928896017,34.495,88392437.0
20160901,33.715890165715834,33.9418,33.637513284433574,33.9418,67120386.0
20160831,33.88645770599507,33.9233409252669,33.58217114700246,33.6836,98943192.0
20160830,34.199911857065516,34.31978213318895,34.0062752571738,34.0616,48196920.0
20160829,33.89571717062635,34.20000407667387,33.881885947624184,34.1539,49578431.0
20160826,34.264532426550595,34.62414404243743,33.62368608541894,33.8957,178796178.0
20160825,34.033946521035595,34.20914158576052,34.033946521035595,34.1907,56434333.0
20160824,34.015567044534414,34.209204048583,33.95102137651822,34.1631,74944511.0
20160823,34.50427815967524,34.578044654939106,34.04323756427605,34.0709,72474983.0
20160822,34.34751212938006,34.34751212938006,34.1077711051213,34.2092,62902102.0
20160819,34.48578404255319,34.69786239361702,34.33825127659575,34.6702,63995699.0
20160818,34.762471039407565,34.88234162919862,34.66565248611479,34.8639,63045704.0
20160817,34.49499602242391,34.63330795515216,34.204540963694605,34.5411,106432118.0
20160816,34.84538716180371,34.84538716180371,34.64262186312997,34.7624,62084010.0
20160815,34.81777111169791,35.01832368629522,34.80855030367045,34.9192,55160066.0
20160812,34.57804162219851,34.67024973319104,34.42138004162221,34.5596,54790365.0
20160811,34.384413157894734,34.707141626794254,34.33830909090909,34.6887,82544259.0
20160810,34.4120746365105,34.430516262789446,34.14467105546581,34.2461,59111740.0
20160809,34.13537129006195,34.37511187718826,34.126150498249395,34.2368,65823636.0
20160808,33.98785840563991,34.080066377440346,33.95106742489154,34.0063,43636843.0
20160805,33.6190670671764,33.803483233205895,33.526858984161656,33.7666,55759984.0
20160804,33.28709198895027,33.51761201657458,33.2133255801105,33.3793,70532503.0
20160803,32.853730194444445,33.21334161111111,32.77996374999999,33.1949,42844922.0
20160802,33.26861583054627,33.34699255852843,32.84445942028985,33.0842,81854648.0
20160801,33.47153292750414,33.526857775318206,33.27789596015495,33.324,57793896.0
20160729,33.222536030934954,33.425393592045296,33.075003259218335,33.3839,85261174.0
20160728,33.14875444197668,33.2133,33.001221737923366,33.2133,45589990.0
20160727,33.14877520133297,33.305528797556235,32.872151207997774,33.2041,67888585.0
20160726,33.019733491223185,33.158045695179716,32.96901901643912,33.0935,63593732.0
20160725,33.04737860151643,33.05659941027801,32.80763757371525,32.8353,44174078.0
20160722,33.03349847094802,33.176420795107035,32.93668012232416,33.1672,45498638.0
20160721,32.95517283293657,33.093484974093265,32.838529593894414,32.9229,56354259.0
20160720,32.936692015633724,33.10266638749302,32.84448403126744,33.0289,48091244.0
20160719,32.90900395622896,32.968939099326604,32.75225050505051,32.8629,54832738.0
20160718,32.8076158866824,33.213331203999445,32.8076158866824,33.1995,75861679.0
20160715,32.95510395068647,32.9781559260297,32.77990893807789,32.909,82114303.0
20160714,32.87215040536762,33.075007995526974,32.79838400894604,32.9828,99968116.0
20160713,32.57704551900171,32.59548709585934,32.30503226035167,32.5125,62034262.0
20160712,32.54023757078143,32.66932890713477,32.44341906851643,32.5679,89273127.0
20160711,32.079216738443876,32.2267497846684,32.0561646999713,32.1161,70201898.0
20160708,31.489071594202898,31.821020811594202,31.452188347826088,31.8118,74907875.0
20160707,31.36911969203435,31.461327568848084,31.04639212318626,31.1386,49586830.0
20160706,30.88043071470762,31.2216,30.72828765505021,31.2216,61084453.0
20160705,31.539730279823267,31.572003063328424,31.25849602356406,31.3046,63418448.0
20160701,31.922454309599306,32.04232487748631,31.84868780628423,31.987,66514835.0
20160630,31.50750462747381,31.76568728172294,31.359971682188593,31.682700000000004,92761746.0
20160629,31.184783774250437,31.3692,31.12945890652557,31.3692,82587328.0
20160628,30.42862567811935,30.613041591320073,30.317976130198918,30.5946,68332893.0
20160627,29.967561278312132,29.972171672354953,29.40509320508843,29.7186,103047455.0
20160624,30.207349632352937,30.85280582107843,30.032154381127448,30.0967,158565684.0
20160623,31.719551208285385,32.0515,31.58123921173763,32.0515,70117043.0
20160622,31.424491219799645,31.498257631113727,31.24007519151444,31.2954,67272860.0
20160621,31.12520908558031,31.308190914419697,30.951376348182887,31.2167,75173081.0
20160620,31.015496455995276,31.18018050797401,30.94687810100414,30.9789,78204244.0
20160617,30.411652660054102,30.457398226630595,30.210372167117526,30.4391,56740375.0
20160616,29.917543399638337,30.3841472875226,29.72541238698011,30.3567,73981908.0
20160615,30.457350900900902,30.73182387387388,30.35671081081081,30.4665,64707021.0
20160614,30.155449104704097,30.301834779969646,29.899274172989376,30.1463,71022898.0
20160613,30.274347277676952,30.530521869328492,30.210303629764066,30.2469,56865218.0
20160610,30.832434536236207,30.96509634655532,30.60370727706532,30.6769,77417463.0
20160609,31.408856308139537,31.546092790697674,31.36311081395349,31.4729,54934264.0
20160608,31.8206017816092,31.893794655172417,31.71081247126437,31.8389,75850107.0
20160607,31.52775820549928,31.646696353111437,31.500310940665702,31.6101,59933998.0
20160606,31.11607082359813,31.381394567757006,31.08862353971962,31.3265,110069484.0
20160603,30.90570885478158,31.01549822904368,30.667831877213693,30.9972,89424507.0
20160602,30.25612652082709,30.56710497273,30.210380940964942,30.5306,48252488.0
20160601,30.18285996978852,30.347543655589124,30.109667220543802,30.2835,52115056.0
20160531,30.33839637681159,30.466483695652173,30.222019898550727,30.3018,94760091.0
20160527,30.384138210399033,30.44360731559855,30.18285816203144,30.2652,43342877.0
20160526,30.31099643396797,30.365891084919912,30.109716047144147,30.2744,48215079.0
20160525,29.999907179799212,30.21033653787649,29.98160897474902,30.0731,53751305.0
20160524,29.569914285714287,29.78034375,29.542466964285715,29.7163,58219194.0
20160523,29.405250886469677,29.59280771384137,29.38695265940902,29.4144,52648161.0
20160520,29.451001769636758,29.551642036634583,29.414405308910275,29.4693,54928271.0
20160519,29.20394731890875,29.27256561618062,29.00266698024459,29.1765,74454959.0
20160518,29.542491146318735,29.853561043802426,29.28631593662628,29.451,91541326.0
20160517,29.816892740695177,29.958703675792062,29.661358166717935,29.7437,63616121.0
20160516,29.8169562155542,29.981640232700556,29.80780710349051,29.881,51206618.0
20160513,29.80782262162999,29.93591025720483,29.464730740625964,29.5242,62016005.0
20160512,30.320074437005477,30.370394415702982,29.95411095556908,30.0639,63469813.0
20160511,30.192045523520484,30.35672940819423,30.07310716236722,30.1463,58600267.0
20160510,29.98162322131396,30.237798213745076,29.972474114441415,30.2195,69384441.0
20160509,29.972418142548598,29.981567232335706,29.56985819191608,29.6522,84072563.0
20160506,29.890114377094125,30.164587420042643,29.86724162351508,30.0365,81640035.0
20160505,30.292720805369125,30.32931726662599,29.89930884685784,29.9908,83029378.0
20160504,30.301820311070447,30.35671491308326,29.98160179932907,29.9999,105838422.0
20160503,30.786771677167717,30.841666366636666,30.484850885088512,30.494,94755375.0
20160502,31.463716343490304,31.472865432278756,31.234989123778977,31.3768,36886957.0
20160429,31.509545565571386,31.63763314917127,31.20762483280023,31.4638,86482678.0
20160428,31.610149102489864,31.88462217718587,31.527807180081066,31.600999999999996,51718922.0
20160427,31.610181088825215,31.985294670487107,31.51868997134671,31.9304,56191859.0
20160426,31.6375599884693,31.74734909195734,31.54606906889593,31.7382,46394325.0
20160425,31.582714049278543,31.582714049278543,31.34941184526446,31.399000000000004,40116106.0
20160422,31.665043717429064,31.88462217718587,31.573552692530395,31.600999999999996,43726223.0
20160421,32.03097643165467,32.03097643165467,31.729056345323738,31.7931,59285109.0
20160420,32.00351094017094,32.27798358974359,31.889147336182337,32.1133,51670080.0
20160419,32.08586724333523,32.33289273964834,32.04469632728304,32.2597,70368815.0
20160418,31.51862539591132,31.930334581053845,31.45458174488915,31.7748,51810466.0
20160415,31.774785420885156,31.829679953717093,31.623825455597338,31.6284,61733669.0
20160414,31.912040034512508,31.93948731665228,31.765654529767033,31.8114,49781436.0
20160413,31.912105323411566,31.985298225529483,31.770294075558102,31.967,95375662.0
20160412,31.04293553743082,31.509540227206525,30.905698863967377,31.4089,70261557.0
20160411,31.04288917480035,31.152678349600702,30.887354510499847,30.9331,63971977.0
20160408,30.676936518873575,30.71353292390653,30.420761683642898,30.5397,44784768.0
20160407,30.228629320329166,30.292673026516304,29.940432642487046,30.0182,75406046.0
20160406,30.18289390681004,30.640349103942654,30.100551971326166,30.6312,56608660.0
20160405,30.384138210399033,30.48477823458283,30.210305441354297,30.2652,61660428.0
20160404,31.225915323058683,31.23497294279786,30.841652667457023,30.8691,46428933.0
20160401,30.667806266471455,31.299094641288438,30.576315197657397,31.2442,76178771.0
20160331,31.472936642335764,31.573576846715326,31.24420890510949,31.3357,109595060.0
20160330,31.509485530921815,31.637572870478408,31.353950904317387,31.3631,53128602.0
20160329,30.439059328028296,31.05204910109048,30.375015620394933,31.0429,81638819.0
20160328,30.53965820137437,30.63114908873618,30.484763668957275,30.622,40595508.0
20160324,30.265225179856113,30.53054910071942,30.19203237410072,30.5214,61479061.0
20160323,30.869073086124406,30.869073086124406,30.558003588516748,30.5946,58628497.0
20160322,30.923920047031153,31.253287242798347,30.914770958259844,31.1252,41960945.0
20160321,31.09776,31.271592727272726,31.052014545454544,31.1984,59916766.0
20160318,31.125223268730625,31.280757894118164,31.097775981897527,31.133,102194588.0
20160317,30.713525228951255,31.04289279172821,30.555703271787298,30.9697,114746810.0
20160316,29.469232427536234,30.38414184782609,29.460083333333337,30.3018,98218450.0
20160315,29.679652725592852,29.716249091469045,29.54241635355713,29.7071,66967754.0
20160314,30.21944180327869,30.32923087431694,30.05018365209472,30.1371,43838477.0
20160311,30.146267199758604,30.384143663246835,30.109670820760407,30.3201,74998457.0
20160310,29.826087492298214,29.880982131854587,29.267991990141713,29.698,69716366.0
20160309,29.66134908978711,29.816883616167857,29.56070910212898,29.6522,54889840.0
20160308,29.61568584290593,29.661431418814036,29.354936060229743,29.4693,48540144.0
20160307,29.73457430576747,30.12798559658224,29.707127006408296,29.9816,67816590.0
20160304,29.72547915904936,30.15548762949421,29.652286227909805,30.0274,102487708.0
20160303,29.139879738968308,29.45094909881914,29.103283343691736,29.4418,66933849.0
20160302,28.76473463230673,29.130698177247016,28.700691011942176,29.1124,66977488.0
20160301,28.27074458598726,28.74649821656051,28.261595477707008,28.7282,69324530.0
20160229,27.776696437994726,28.005424175461744,27.71265267150396,27.7401,65543074.0
20160226,27.959655089820355,27.977953293413172,27.47475269461078,27.5022,54635593.0
20160225,27.648612450592886,27.813296442687747,27.44275746047431,27.7767,45894985.0
20160224,27.300937475214802,27.78126563119629,27.145402643754128,27.6852,59305380.0
20160223,28.03282189251566,28.078567359050446,27.71260362677217,27.7492,54666101.0
20160222,28.133521297192647,28.3531,28.08777573410778,28.3531,42673436.0
20160219,27.621154464285713,27.804136607142855,27.515939732142854,27.6669,59068467.0
20160218,28.060324226464786,28.060324226464786,27.73095622119816,27.795,59141156.0
20160217,27.666928272251308,28.023743815445027,27.639480922774872,27.9597,69297418.0
20160216,27.32840884217551,27.456496463129795,27.212215071738402,27.4199,54395029.0
20160212,26.596472169167804,26.834349113233284,26.468384583901774,26.8252,68435658.0
20160211,26.276209021512837,26.550681956974323,26.166419847328246,26.3677,86795536.0
20160210,27.008131013306038,27.310051177072673,26.806850904128282,26.816,67188894.0
20160209,26.568963617677284,27.017269133264815,26.431727235354572,26.7062,67275702.0
20160208,27.03555456081081,27.204812685810808,26.761081925675672,27.0813,72716781.0
20160205,27.66692969010329,27.758420859713425,27.34671059646784,27.4565,69037278.0
20160204,27.7767,28.124366205533597,27.598292341897235,27.7767,99923322.0
20160203,27.090447461002324,27.584498174576833,26.6421421838699,27.5662,117140503.0
20160202,27.246057406143343,27.28265385665529,26.733707098976108,26.8069,75496184.0
20160201,27.497645062747683,27.781267420739756,27.424452196169085,27.7035,43254606.0
20160129,27.520494079162578,27.991672751063135,27.493046777886818,27.9688,81972041.0
20160128,27.19114015535292,27.250609338061466,26.857197821681865,27.0905,84739859.0
20160127,26.751941818181816,27.044621236363636,26.48661818181818,26.6696,74017400.0
20160126,26.523223555555553,26.802270923076925,26.472903538461537,26.7611,60020081.0
20160125,26.651347753686036,26.761137033824806,26.358576339982655,26.3723,59623302.0
20160122,26.770256324582338,26.843449096488236,26.58727439481759,26.8343,75886562.0
20160121,25.837110578279265,26.28541738363893,25.644979090267984,25.9469,81845885.0
20160120,25.773007221238938,26.038331044247787,25.260657769911504,25.8462,103223537.0
20160119,26.71537119113573,26.751967590027697,26.221319806094183,26.4226,79534893.0
20160115,26.047523668950973,26.212207696362675,25.690708276225617,26.0338,117573941.0
20160114,26.788581302733718,27.20944016199797,26.587300978737765,27.1088,65520013.0
20160113,27.35579111111111,27.447282051282052,26.69705634188034,26.7611,71788667.0
20160112,27.177361755751015,27.31002351150203,26.852569181326118,27.0447,61356145.0
20160111,27.255224440677964,27.2735226779661,26.74287379661017,26.9899,56225509.0
20160108,27.47017875296509,27.570818874957638,26.989850898000675,26.999,73528022.0
20160107,27.438185786121355,27.82244847468991,27.27350177673483,27.2918,88974494.0
20160106,28.170081028746687,28.353063042574206,28.051142719758797,28.1602,65835110.0
20160105,28.77394375398343,28.819689292543025,28.636707138304658,28.7099,57773894.0
20160104,28.682396358990744,28.709843628233795,28.407923666560208,28.6458,83489056.0
20151231,29.542491146318735,29.658684902143527,29.44185088536813,29.451,44184697.0
20151230,29.716333230102197,29.7620788169712,29.524201765252403,29.5425,51319595.0
20151229,30.063994695121952,30.128038506097564,29.972503536585364,30.0091,43931475.0
20151228,29.95415270064083,29.999898199572776,29.85351260299054,29.9816,38299217.0
20151224,30.12795636363636,30.24689454545455,30.10965818181818,30.192,21532667.0
20151223,30.105094474637685,30.329247282608694,30.100519927536233,30.3018,47463979.0
20151222,29.65227219840784,29.89472366809553,29.615675750153095,29.881,49664557.0
20151221,29.69799462962963,29.725441944444448,29.432670586419754,29.6431,64002428.0
20151218,29.525217978560498,29.606306462480863,29.35403117917305,29.417100000000005,96868768.0
20151217,29.921642307692313,29.9486717948718,29.5162,29.5162,93646702.0
20151216,29.55221693281109,30.056766978005427,29.426079421512505,29.9036,105081226.0
20151215,29.245911520737334,29.444127803379423,29.236901689708148,29.327,78124349.0
20151214,28.7233231441048,28.903519650655017,28.462038209606984,28.8855,83765235.0
20151211,28.642235816164813,28.673770206022184,28.380950871632326,28.426,89805968.0
20151210,29.3585437102578,29.480176467688665,29.182851949524323,29.2452,59280044.0
20151209,29.597266982864138,29.903600948592405,29.376526331089348,29.4441,66422844.0
20151208,29.408095174506826,29.714429499241266,29.336016509863427,29.6874,71352240.0
20151207,30.236938499864934,30.254958129483445,29.939614611159463,30.018,47613079.0
20151204,30.065798730814635,30.57935897284533,30.065798730814635,30.5253,79516410.0
20151203,30.601909851411598,30.62443444279347,30.20097212481427,30.3181,52692538.0
20151202,30.678506648936164,30.72355585106383,30.363162234042555,30.4893,59090997.0
20151201,30.77761144525547,30.903749197080288,30.714542569343067,30.8587,56692143.0
20151130,30.49826243012651,30.660439305678143,30.42618381877023,30.6244,91134922.0
20151127,30.84969522687095,30.858705067766646,30.543360636417205,30.5794,54817150.0
20151125,31.30914913544668,31.336178616714694,31.14697224783861,31.2641,37938276.0
20151124,31.13349176436946,31.561459022018873,31.10646225336002,31.507399999999997,62017473.0
20151123,31.50737694739868,31.57044576027594,31.318260607071,31.345200000000002,55352079.0
20151120,31.633490176537585,31.80467682232346,31.543391941913438,31.6425,73118095.0
20151119,31.246111475409833,31.408288524590162,31.192052459016388,31.3272,68973856.0
20151118,30.673913483191715,31.0838600431815,30.65138894692854,31.0471,48164488.0
20151117,30.84964740393077,30.89920145203872,30.66044103842769,30.7145,58446829.0
20151116,30.309059491079267,30.813609827434927,30.25500052646973,30.8046,61895258.0
20151113,30.43073121645796,30.462265652951704,30.128901610017888,30.219,72046830.0
20151112,30.80457677153778,31.011802646280508,30.615370538077034,30.6424,53097624.0
20151111,31.11989627256843,31.12548235701805,30.881136211415253,30.9397,34433080.0
20151110,30.8767,30.957788503063902,30.741552494893487,30.8767,53874683.0
20151109,31.34516333527019,31.453281173736194,30.939721441022662,31.0118,76448575.0
20151106,31.54341492917847,31.849749150141648,31.37222815864023,31.8047,65547223.0
20151105,32.174111508379895,32.36331798882682,32.047973854748605,32.2552,43303022.0
20151104,32.660600867375486,32.67862050923335,32.10199196978176,32.2011,69243647.0
20151103,31.948839966694425,32.588537552039966,31.939830141548715,32.4624,68330071.0
20151102,31.68751723847019,32.0389,31.669497609673787,32.0389,51896475.0
20151030,31.597496730714084,31.606506567249788,31.399280326928597,31.4173,72076025.0
20151029,31.354190175236994,31.50735719620798,31.300131226659005,31.3632,63873785.0
20151028,32.10198107569721,32.255147979510525,31.480303642572565,31.6605,125415662.0
20151027,32.05692945147679,32.174057074542894,31.95782146272855,32.0299,56392847.0
20151026,32.53444724694104,32.552466879866515,32.35875582591768,32.3993,41789192.0
20151023,32.75075902452466,32.8138278864701,32.56605735739873,32.6967,53726991.0
20151022,32.183145787139686,32.57957871396896,32.183145787139686,32.5075,56951009.0
20151021,32.11098466760962,32.138014115983026,31.83168036775106,31.849700000000002,55037001.0
20151020,32.24622127125732,32.372359046557015,32.17414254251464,32.3183,44212504.0
20151019,32.31829016164994,32.34531967670011,32.165122909699,32.3273,52354553.0
20151016,32.51644286896553,32.66960982068966,32.34525627586207,32.6606,65003777.0
20151015,32.381324792932084,32.651619657647714,32.19545202429597,32.6336,60410755.0
20151014,31.840780316742084,32.007462386877826,31.750681900452488,31.8588,57724920.0
20151013,31.75965730977486,32.02995226560273,31.58847050441721,31.615499999999997,72241640.0
20151012,32.43542472666106,32.453444407064765,32.1020606391926,32.1381,44030151.0
20151009,32.58852590428493,32.669614301613805,32.228133027267674,32.3813,61563411.0
20151008,31.732620050265286,32.3092491482826,31.696580731639205,32.2642,64163639.0
20151007,31.858731244707876,32.120016088060964,31.678534801016085,31.9218,97905676.0
20151006,31.03884106056216,31.16497858591713,30.921713358446826,31.0929,47313421.0
20151005,30.84066560601677,31.165019670234308,30.786606595313856,31.147,77868779.0
20151002,29.561286436170214,30.49830984042553,29.453168351063827,30.4893,83904650.0
20151001,29.777488470873784,29.840557281553398,29.471154247572816,29.6964,48402553.0
20150930,29.453111592434407,29.597268761439903,29.263905308114698,29.5342,77179446.0
20150929,28.66926070307596,28.849457187696174,28.507083866917768,28.7053,52826971.0
20150928,28.95754162196276,28.966551435784154,28.48002148942884,28.5521,56657591.0
20150925,29.673825092592594,29.67833,29.147651907407408,29.1918,59861594.0
20150924,28.921536495226363,29.39653444040653,28.7773793039729,29.2549,79869510.0
20150923,29.723372891751,29.75941214351426,29.371990187059186,29.381,44721041.0
20150922,29.768501629450814,29.885629511164755,29.624344236572117,29.8586,58871694.0
20150921,30.489268818477942,30.54783272135031,30.309072194255258,30.4262,45318262.0
20150918,30.750494413242688,30.97123485072421,30.354062607153413,30.4802,90964930.0
20150917,30.88571314186249,31.84976544821584,30.867693472584854,31.0569,105902366.0
20150916,30.885734298118674,31.255137771345876,30.840685094066572,31.129,85209488.0
20150915,30.09287518529499,30.471288585828642,30.056835813815596,30.3902,51913629.0
20150914,30.0477410954804,30.137839269679745,29.867544747081716,30.1018,39313763.0
20150911,29.944178765690374,30.18293933054393,29.885614853556483,30.1469,42195874.0
20150910,29.80455397539754,30.209996819681972,29.73220495229523,30.0298,49743050.0
20150909,30.435175871476204,30.489234798423766,29.7234,29.7234,56389186.0
20150908,29.750462364294336,29.92164915560917,29.606305066344994,29.8766,53584197.0
20150904,29.290963783447413,29.381062103298067,28.781908276291226,28.9576,81962808.0
20150903,29.78653111983097,30.2415280410504,29.74148191971023,29.8496,67468224.0
20150902,29.777449090909087,29.777449090909087,29.4003882,29.7324,55549797.0
20150901,29.543255763910235,29.750482016600063,29.155832769750997,29.309,83635912.0
20150831,30.191975265957442,30.54335904255319,29.953214494680847,30.4893,98538491.0
20150828,30.36312137359384,30.6424260509177,30.264013262285378,30.4352,68659175.0
20150827,30.1108144944477,30.88565891291643,30.092794856808887,30.8316,144856251.0
20150826,29.290944522429047,29.642327738785472,28.750354958803783,29.5252,134618239.0
20150825,29.96671475409836,29.98473442622951,28.5792,28.5792,134986032.0
20150824,27.50702311621967,29.029685057471262,27.029501915708813,28.2188,218745800.0
20150821,29.99373093129771,30.137888244274812,29.471160671755726,29.5072,129139948.0
20150820,30.51627860313702,30.6063768570583,30.36311157147085,30.4442,116628642.0
20150819,31.083866880279643,31.24604357704632,30.673920230119435,30.9307,112308325.0
20150818,31.30919016110472,31.39928855005754,31.21008193325662,31.3182,42639480.0
20150817,31.552382185543543,31.696539271485484,31.489313460443938,31.6605,42609469.0
20150814,32.04793929074022,32.14704734027582,31.97586070925978,32.0119,35715206.0
20150813,32.02996885569335,32.169621321871475,31.912840980834275,31.9669,58165121.0
20150812,31.93981162070906,32.029909819921215,31.75961522228475,32.0209,64539958.0
20150811,32.47144099722992,32.57054916897507,32.23718531855956,32.5255,58642542.0
20150810,32.90391644540775,33.32737867786508,32.867877106475206,33.2553,43071886.0
20150807,32.72371966942149,32.8498573553719,32.63362132231405,32.7057,37027158.0
20150806,32.840827780837,32.85884743942731,32.633601707048456,32.7237,42182275.0
20150805,33.31382914847162,33.345363537117905,32.94893122270742,33.012,30665929.0
20150804,33.1651769041769,33.27329484029484,32.903891891891895,33.003,38618375.0
20150803,33.039067205479455,33.06609671232877,32.75976230136986,32.8859,45674666.0
20150731,33.39494591864224,33.56712382677802,33.30935250538793,33.4445,85020490.0
20150730,33.048060675381265,33.14716881808279,32.876873883442265,33.0841,44051375.0
20150729,33.174234294958204,33.561657454839576,33.075126044756,33.4175,61119894.0
20150728,33.012011543697255,33.120129485434255,32.79577566022325,33.0931,49700793.0
20150727,32.83177854785478,32.95341109735974,32.67861163366337,32.7597,73051830.0
20150724,33.59762590393956,33.60663572584997,33.2192133837021,33.3904,55194159.0
20150723,34.19234441489362,34.219373936170214,33.84546555851064,33.877,42787708.0
20150722,34.41752594153279,34.426535765077695,34.17426070582038,34.2103,39325026.0
20150721,34.85005742471443,34.87708694184839,34.683375402388364,34.7059,27625003.0
20150720,34.588682212412365,34.76887852505843,34.43551534666321,34.6968,31706957.0
20150717,35.02120812693498,35.03021795665635,34.859031191950464,34.9221,35714808.0
20150716,34.9220509147127,35.01665399381603,34.822942927080646,34.9671,36217609.0
20150715,34.714896712757636,34.74192621967128,34.498660657448475,34.5347,44039354.0
20150714,34.70585432035079,34.958129481557904,34.66981501160691,34.9311,30252213.0
20150713,34.85899018087855,34.94908837209302,34.77339689922481,34.868,43846188.0
20150710,34.624790166493234,34.75092783558793,34.404049245577525,34.6338,64726534.0
20150709,34.147202453987724,34.26433006134969,33.768790184049074,33.7778,72889004.0
20150708,33.40839445350734,33.56156131049483,33.079536201740076,33.1381,93898992.0
